time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1.49,0.103474,0.0771695,-0.00150122,-0.0171845,0.869014,2.5778,0.0285005,-0.0977545,-0.000554917,-1.10451,-0.361744,-4.21516e-07,0,0.229886,0.111732,0.030765,-0.378163,-0.0427804,-5.4303e-07,0,-0.273986,-0.0888221,0.0301474,0.306634,-0.162145,0.25045,0.937517,1.69313,-1.32587e-07,-5.86096e-08,0.465964,-0.10499,0.443965,2.78247,1.23134,-7.77778e-08,2.54119e-07
1.56,0.0759255,0.0814614,-0.0494841,-0.0262826,0.88092,2.57435,0.301327,-0.0774888,0.0341481,-1.18504,-0.150822,-6.58009e-07,0,0.0917439,0.116864,-0.0446777,-0.272978,0.0279083,-4.8887e-07,0,-0.258744,-0.102327,0.0290341,0.22996,-0.179022,0.25548,0.821189,1.687,-1.58518e-07,-7.85298e-08,0.474074,-0.102174,0.447681,2.78024,1.23377,-8.7779e-08,1.53481e-07
1.62,0.057852,0.08372,-0.0476916,-0.0324567,0.882942,2.57031,0.442413,-0.0856367,-0.0167062,-1.0088,-0.00177509,-6.91005e-07,0,-0.0204734,0.124085,-0.0943963,-0.198174,0.0568727,-1.54077e-07,0,-0.249811,-0.102629,-0.000630328,0.152147,-0.203181,0.215685,0.678163,1.67111,-1.00478e-07,1.10238e-07,0.483711,-0.0978906,0.442267,2.77636,1.23506,-1.09843e-08,1.28657e-07
1.67,0.0527792,0.0995467,-0.0255427,-0.0351925,0.878565,2.56738,0.486638,-0.117758,-0.092236,-0.730826,0.0609283,-4.84838e-07,0,-0.126525,0.14738,-0.0968827,-0.141148,0.0836822,3.01525e-08,0,-0.250648,-0.112615,-0.0378702,0.0916508,-0.210815,0.145945,0.52567,1.64945,3.44098e-08,-4.26947e-08,0.490091,-0.104473,0.434924,2.77824,1.23647,-1.76441e-07,3.1431e-07
1.7,0.0569664,0.108349,-0.0167401,-0.0356463,0.874475,2.56731,0.480494,-0.12912,-0.130794,-0.524333,0.0550216,-3.21347e-07,0,-0.197414,0.157084,-0.0923195,-0.112826,0.0942702,5.90437e-08,0,-0.256622,-0.119086,-0.0525596,0.058927,-0.211354,0.101683,0.430212,1.64224,1.73712e-07,-1.45072e-07,0.492304,-0.109357,0.434705,2.78003,1.2384,-2.37818e-07,2.96426e-07
1.74,0.0622876,0.119463,-0.0142563,-0.0355651,0.867403,2.5701,0.460827,-0.131234,-0.169769,-0.27164,0.0156416,1.19063e-07,0,-0.280195,0.16221,-0.0881665,-0.098192,0.0969868,-9.70042e-09,0,-0.262187,-0.131182,-0.0555346,0.012193,-0.215531,0.0601138,0.328515,1.6419,-1.02709e-07,-2.30011e-07,0.497028,-0.114276,0.43486,2.78016,1.24137,-2.08494e-07,1.62602e-07
1.79,0.068953,0.124913,0.00242431,-0.0313513,0.85749,2.57528,0.421383,-0.124511,-0.182066,-0.119237,-0.0464061,2.01787e-07,0,-0.360969,0.14231,-0.0688134,-0.126904,0.0824653,2.61619e-07,0,-0.263292,-0.13484,-0.0606421,-0.0494724,-0.223767,0.0337219,0.23749,1.65066,-1.19045e-07,2.42007e-07,0.499885,-0.117348,0.432125,2.78118,1.24427,-3.28817e-07,1.51317e-07
1.82,0.0790338,0.120172,0.0178501,-0.0268897,0.853385,2.57858,0.399555,-0.118574,-0.182142,-0.13729,-0.0737986,5.37058e-08,0,-0.399641,0.119692,-0.0383298,-0.173341,0.0670749,2.44976e-07,0,-0.268841,-0.1252,-0.0637505,-0.0779828,-0.228726,0.0252969,0.193602,1.65394,-1.4417e-07,3.27694e-07,0.494734,-0.114953,0.431033,2.78215,1.24497,-3.05903e-07,2.07208e-07
1.93,0.113824,0.00426213,0.0596938,-0.0169766,0.86264,2.59222,0.317777,0.00194163,-0.158047,-0.381563,-0.0914702,-1.45629e-07,0,-0.238755,-0.0214304,0.0578053,-0.729634,-0.382609,-4.892e-08,0,-0.292533,0.0139747,-0.0416868,-0.0334345,-0.245038,0.024992,0.106071,1.69297,3.6705e-07,1.37774e-07,0.46742,-0.0871962,0.446799,2.77709,1.26984,-8.81082e-08,1.80429e-07
2,0.0973225,-0.0526408,0.0867568,-0.0262904,0.874914,2.60019,0.214704,0.0809795,-0.172415,-0.349822,-0.00325308,-2.39086e-07,0,0.0716919,-0.0475765,0.0939505,-1.11102,-0.419076,-5.85591e-07,0,-0.277123,0.0750221,-0.0329597,0.0747518,-0.246961,0.0205234,0.171703,1.71714,3.45063e-08,1.5449e-07,0.466772,-0.10839,0.395591,2.7915,1.29189,-3.13666e-07,1.46695e-07
2.06,0.0662367,-0.0673119,0.104018,-0.0384667,0.881208,2.60526,0.127006,0.107656,-0.215514,-0.288059,0.0635269,-4.7736e-08,0,0.306625,-0.036939,0.105614,-1.1686,-0.214313,-6.65721e-07,0,-0.250195,0.0886551,-0.0326012,0.184866,-0.232859,0.00298672,0.265069,1.71851,-4.32591e-07,-2.62577e-08,0.421108,-0.142915,0.307071,2.81069,1.30516,-6.53317e-08,6.20836e-08
2.11,0.0478797,-0.0733605,0.0899062,-0.0475406,0.88264,2.60975,0.0485105,0.126162,-0.226173,-0.239211,0.0893217,8.87174e-08,0,0.426774,-0.0429147,0.0918212,-1.02049,-0.0894255,-5.80011e-07,0,-0.236281,0.0884278,-0.0147042,0.278477,-0.210507,-0.00156957,0.356014,1.71714,-5.13904e-07,-2.60168e-07,0.353786,-0.159713,0.220561,2.82286,1.3084,5.96217e-08,-2.2921e-07
2.15,0.0435366,-0.0803097,0.0643692,-0.0526436,0.880626,2.6137,-0.0334573,0.145792,-0.216849,-0.189646,0.109823,1.52131e-07,0,0.467756,-0.0658009,0.0675513,-0.803379,-0.0534107,-5.1727e-07,0,-0.235048,0.0884075,0.00931124,0.341831,-0.187857,0.0124582,0.443686,1.71678,-2.32817e-07,-1.8751e-07,0.29456,-0.164732,0.141504,2.83402,1.30431,-1.47482e-07,-1.80122e-07
2.18,0.0450987,-0.0887,0.0478807,-0.0545374,0.877025,2.61626,-0.101914,0.162963,-0.211375,-0.155587,0.128624,6.05774e-09,0,0.469822,-0.0888196,0.0402047,-0.598573,-0.0566724,-3.18652e-07,0,-0.235765,0.0919717,0.0236333,0.376195,-0.170191,0.0362977,0.516655,1.71651,-1.40219e-07,9.77052e-08,0.255254,-0.165265,0.0878315,2.84058,1.30031,-2.65245e-07,-5.71619e-08
2.22,0.0461895,-0.101825,0.0395527,-0.0568594,0.869393,2.61693,-0.183749,0.182402,-0.214314,-0.127786,0.149229,-1.75521e-07,0,0.475283,-0.112386,0.00390309,-0.359578,-0.0733004,2.72565e-08,0,-0.233988,0.10265,0.034803,0.417631,-0.148508,0.065909,0.596697,1.71637,-8.43423e-08,1.93885e-07,0.220483,-0.163851,0.042866,2.84349,1.29663,-3.06312e-07,2.43273e-07
2.25,0.0469075,-0.108471,0.0363353,-0.0575285,0.862932,2.61581,-0.234703,0.187501,-0.216141,-0.129323,0.160637,-3.44136e-07,0,0.468438,-0.120556,-0.0182444,-0.219282,-0.0900036,1.30384e-07,0,-0.230421,0.108581,0.0383752,0.440468,-0.134862,0.0927165,0.651362,1.71827,-1.22542e-07,6.5038e-08,0.200067,-0.161034,0.0245104,2.8414,1.29589,-5.30243e-07,3.83477e-07
2.33,0.0788706,-0.0777035,0.00448832,-0.050071,0.850823,2.60697,-0.351627,0.112783,-0.165086,-0.247787,0.152418,1.17722e-07,0,0.396717,-0.0832657,-0.0618859,-0.171035,-0.128009,-2.05801e-07,0,-0.244939,0.0728975,0.0530035,0.420278,-0.149554,0.200567,0.840569,1.72396,4.58462e-08,-1.79062e-07,0.163737,-0.15792,-0.00644701,2.82967,1.30138,-3.9948e-07,-3.81688e-08
2.44,0.107229,0.0396313,0.00231651,-0.0437666,0.863887,2.58886,-0.1601,-0.057815,-0.0810798,-0.843334,-0.227143,-3.18333e-07,0,0.285488,0.066052,-0.01823,-0.361134,-0.106597,-1.25552e-07,0,-0.270819,-0.0490433,0.013191,0.283053,-0.169327,0.232245,0.915951,1.69433,-6.71282e-08,9.74821e-08,0.143468,-0.190779,-0.023914,2.78714,1.31833,-2.84155e-07,7.50002e-08
2.55,0.0615776,0.0915705,-0.0719564,-0.0553421,0.879921,2.58315,0.312664,-0.085707,0.0375815,-1.22465,-0.143373,-9.43685e-07,0,0.0789731,0.134085,-0.0743737,-0.218092,0.0187924,-1.77321e-07,0,-0.23425,-0.114894,0.0288561,0.180304,-0.180296,0.256338,0.68237,1.6688,1.06116e-07,6.48195e-08,0.142689,-0.216527,-0.100529,2.7585,1.33193,-3.10089e-07,1.92141e-07
2.6,0.0417329,0.0941203,-0.0778867,-0.0612025,0.880052,2.58047,0.453655,-0.0803094,0.0384615,-1.12937,-0.00139948,-6.59321e-07,0,-0.00443485,0.144911,-0.111822,-0.162459,0.0512521,-2.86097e-07,0,-0.221766,-0.113678,0.0101834,0.140303,-0.187503,0.240139,0.538373,1.65804,-1.4086e-07,1.69833e-08,0.146357,-0.220327,-0.133358,2.74975,1.33254,-4.85521e-07,3.10634e-07
2.64,0.0275425,0.100335,-0.061476,-0.0648477,0.87616,2.57817,0.521096,-0.0964301,0.00218587,-0.950345,0.056694,-5.29676e-07,0,-0.067152,0.158459,-0.125685,-0.132864,0.0756789,-3.44115e-07,0,-0.213933,-0.113766,-0.0186475,0.0979295,-0.196119,0.213392,0.435975,1.64825,-2.1885e-07,-8.40929e-08,0.157866,-0.225687,-0.148524,2.74448,1.3328,-2.71233e-07,3.82643e-07
2.67,0.0182764,0.110921,-0.047668,-0.0663452,0.871602,2.57663,0.541019,-0.118638,-0.0406682,-0.757878,0.0663736,-3.68536e-07,0,-0.116706,0.174286,-0.128962,-0.115081,0.0937833,-1.02319e-07,0,-0.207529,-0.119463,-0.0371469,0.0630069,-0.202461,0.188749,0.363106,1.63998,-3.452e-07,-1.04713e-07,0.165486,-0.230814,-0.155228,2.7396,1.33317,-7.88378e-08,2.68458e-07
2.7,0.0103747,0.125667,-0.0408445,-0.066995,0.866028,2.57668,0.548824,-0.139708,-0.090094,-0.553331,0.0607789,-9.46691e-08,0,-0.167575,0.191908,-0.132115,-0.100277,0.109311,-5.76452e-08,0,-0.200597,-0.132549,-0.0479915,0.0272332,-0.207332,0.166237,0.29876,1.63192,-2.40769e-07,-1.55505e-07,0.168365,-0.236412,-0.160119,2.73373,1.33341,-8.15686e-08,1.95054e-07
2.74,0.0101012,0.130408,-0.0262351,-0.0663833,0.859103,2.579,0.517641,-0.143894,-0.144604,-0.282516,0.0158585,1.90573e-07,0,-0.237523,0.188271,-0.119241,-0.101814,0.115383,1.89499e-08,0,-0.201366,-0.136087,-0.0627976,-0.00881641,-0.206448,0.129139,0.21397,1.6223,-7.81401e-08,-1.2462e-07,0.168128,-0.245225,-0.165796,2.72047,1.33422,-4.01646e-08,1.7226e-07
2.79,0.0209799,0.119431,-0.000789859,-0.0615971,0.85091,2.58474,0.460196,-0.124589,-0.171554,-0.12431,-0.0479129,2.66305e-07,0,-0.316382,0.1508,-0.077871,-0.146515,0.106469,1.21012e-07,0,-0.210063,-0.124048,-0.0772911,-0.0489642,-0.201085,0.0896907,0.135175,1.61634,8.88759e-08,8.3199e-09,0.150103,-0.254975,-0.17844,2.6948,1.33456,-3.84283e-08,1.06938e-07
2.83,0.0400375,0.0951865,0.0148866,-0.0552394,0.848003,2.59,0.42568,-0.0987041,-0.177488,-0.167474,-0.09357,3.65611e-07,0,-0.360401,0.107032,-0.0291141,-0.22996,0.0684387,-3.72621e-08,0,-0.224915,-0.0960077,-0.0773447,-0.0710671,-0.202057,0.0706975,0.101258,1.61691,2.43707e-07,3.69698e-08,0.115449,-0.251508,-0.195443,2.64573,1.3334,-6.21967e-08,1.07462e-07
2.9,0.0726519,0.00890649,0.0256809,-0.045133,0.855053,2.5999,0.372948,-0.00465618,-0.144718,-0.358623,-0.0913609,-6.08362e-08,0,-0.286829,0.00301867,0.0217391,-0.571399,-0.238469,-4.4066e-08,0,-0.251056,-0.00165149,-0.0560794,-0.0570816,-0.214472,0.0559638,0.0955141,1.6324,3.12485e-07,9.77334e-08,0.0148385,-0.220428,-0.22401,2.46592,1.3474,-1.23325e-07,1.36338e-07
2.97,0.0691055,-0.0661353,0.0444725,-0.0468063,0.869219,2.6082,0.26597,0.0888794,-0.118864,-0.367433,-0.00416485,-2.72119e-07,0,-0.00813214,-0.0743838,0.0384161,-1.0021,-0.466979,-3.5452e-07,0,-0.253095,0.0781349,-0.045125,0.0309405,-0.219038,0.0408345,0.140332,1.65225,1.9015e-07,2.4114e-07,-0.0702719,-0.209329,-0.224287,2.15902,1.38241,-3.49145e-07,-2.53662e-08
3.05,0.0277208,-0.0812637,0.0727753,-0.0569,0.879474,2.61343,0.123987,0.115608,-0.196543,-0.254914,0.065798,8.80795e-08,0,0.3228,-0.0685548,0.0672978,-1.14177,-0.260415,-6.62627e-07,0,-0.222128,0.0901791,-0.0485494,0.163389,-0.204103,0.0243218,0.238945,1.65956,-3.25309e-08,-2.25854e-07,-0.128193,-0.219669,-0.187915,1.73097,1.419,-1.99006e-07,1.95915e-07
3.11,0.00768229,-0.0771271,0.0623859,-0.0627318,0.879875,2.61725,0.0163538,0.12527,-0.218518,-0.186535,0.0997879,2.58075e-07,0,0.464244,-0.0691118,0.0550442,-0.950201,-0.0886028,-3.87714e-07,0,-0.209919,0.0761109,-0.0309376,0.251485,-0.186502,0.0345438,0.358247,1.66547,-6.66408e-08,-4.58172e-07,-0.159902,-0.211392,-0.179229,1.39794,1.43949,-1.0617e-07,1.16741e-07
3.15,0.00847357,-0.0768133,0.0409279,-0.0641286,0.876027,2.61929,-0.0702476,0.133447,-0.208098,-0.148273,0.130919,4.66126e-08,0,0.49841,-0.0881502,0.0284754,-0.723095,-0.0440224,-3.51089e-07,0,-0.214758,0.0680109,-0.00465327,0.289449,-0.180884,0.0591647,0.472212,1.6693,-1.68467e-07,-4.96936e-08,-0.171943,-0.194493,-0.178558,1.18198,1.45508,-1.86499e-07,8.17679e-08
3.18,0.0137325,-0.0811504,0.027104,-0.0635252,0.871135,2.6201,-0.138345,0.141719,-0.203157,-0.12939,0.15264,1.17107e-08,0,0.499132,-0.107334,0.0040246,-0.520377,-0.0449421,-2.74065e-07,0,-0.220501,0.0669944,0.014033,0.30343,-0.180866,0.0847614,0.571614,1.67041,-2.83608e-07,-7.6169e-08,-0.176062,-0.181667,-0.180794,1.02301,1.46673,-8.01059e-08,-5.89188e-09
3.22,0.0282389,-0.0850643,0.0149793,-0.0611373,0.863723,2.61718,-0.229751,0.139046,-0.20508,-0.123282,0.168016,9.10694e-09,0,0.478387,-0.120413,-0.0187609,-0.271985,-0.0817549,-2.77979e-09,0,-0.233046,0.0694698,0.0391639,0.305973,-0.19677,0.117352,0.705576,1.66496,-1.43868e-07,9.61897e-08,-0.173022,-0.158223,-0.181175,0.820939,1.4859,-8.83335e-08,-7.20366e-08
3.26,0.0477815,-0.0861586,0.00527339,-0.0557626,0.856355,2.61173,-0.315719,0.120592,-0.196518,-0.142025,0.170481,-1.85919e-08,0,0.442504,-0.121858,-0.0192344,-0.13289,-0.111655,6.40019e-08,0,-0.245561,0.0701324,0.0573362,0.29399,-0.213735,0.145587,0.822673,1.65469,-1.12823e-07,-1.13089e-07,-0.171842,-0.136469,-0.182291,0.642182,1.50348,-2.06439e-07,-7.33808e-08
3.3,0.0653343,-0.0709894,-0.00714387,-0.0469743,0.850243,2.60344,-0.374169,0.0736837,-0.16889,-0.20902,0.127388,1.22005e-07,0,0.409699,-0.101092,-0.0307873,-0.129288,-0.140293,1.11618e-07,0,-0.250454,0.0557869,0.0695852,0.266963,-0.229694,0.16112,0.914461,1.64293,-4.54976e-08,8.67297e-08,-0.171146,-0.116749,-0.175657,0.483106,1.51877,-1.21929e-07,-1.189e-07
3.38,0.0902296,0.0180575,-0.0169658,-0.0320491,0.851095,2.58604,-0.293387,-0.0624066,-0.085007,-0.606645,-0.156835,-7.23995e-08,0,0.3712,0.00835383,-0.0394937,-0.342803,-0.15147,5.24704e-08,0,-0.261879,-0.0361884,0.0460132,0.196281,-0.212179,0.15004,0.959886,1.61555,-7.37274e-09,-7.94434e-08,-0.147834,-0.114176,-0.115797,0.300722,1.55979,-1.31957e-07,-6.18773e-08
3.49,0.0598875,0.105182,-0.0716034,-0.0349824,0.871985,2.5739,0.185501,-0.119466,0.057787,-1.19646,-0.241596,-5.35368e-07,0,0.203504,0.128807,-0.0290655,-0.314598,0.000897013,-1.81238e-07,0,-0.234825,-0.131268,0.041563,0.156913,-0.167304,0.140903,0.687273,1.57733,-1.98039e-07,-1.1405e-07,-0.0786091,-0.162669,-0.0140965,0.390178,1.63593,8.21105e-08,-1.0144e-07
3.55,0.0401431,0.0995321,-0.0996643,-0.040812,0.879962,2.57197,0.393465,-0.0723666,0.084865,-1.18121,-0.0390479,-6.64932e-07,0,0.0818327,0.12796,-0.0947947,-0.226489,0.0373467,-2.26258e-08,0,-0.219423,-0.124831,0.0431166,0.130883,-0.172913,0.153985,0.532408,1.58227,-4.57596e-09,3.92248e-08,-0.0179806,-0.193621,-0.00708958,0.485028,1.65112,-1.23427e-07,3.82703e-08
3.59,0.0288309,0.0990624,-0.0874248,-0.0440729,0.880072,2.56952,0.486011,-0.0702966,0.0487899,-1.05189,0.0274621,-4.99427e-07,0,0.0054908,0.134005,-0.122288,-0.177848,0.0492952,-2.19271e-08,0,-0.213275,-0.117574,0.0222632,0.0941998,-0.184434,0.144871,0.457731,1.58332,-8.82862e-08,1.84758e-07,0.0334132,-0.218063,-0.00142861,0.537504,1.65947,-2.67008e-07,4.52553e-08
3.63,0.0215939,0.108588,-0.0618175,-0.0463499,0.876336,2.5666,0.536756,-0.0950401,-0.00779792,-0.842298,0.0432216,-4.10041e-07,0,-0.0728256,0.152101,-0.127511,-0.136979,0.0684861,-1.00892e-08,0,-0.211677,-0.118166,-0.00668586,0.052721,-0.194493,0.120391,0.386517,1.57763,-1.0222e-07,1.33129e-07,0.0888284,-0.24117,0.00829319,0.585224,1.66585,-3.78073e-07,-4.16992e-08
3.66,0.0205207,0.120661,-0.0436236,-0.0469105,0.871934,2.56537,0.544063,-0.118901,-0.0577319,-0.640791,0.0415877,-3.40394e-07,0,-0.135715,0.168233,-0.122964,-0.112867,0.0840183,1.80862e-07,0,-0.213014,-0.12489,-0.0240866,0.0237745,-0.196276,0.0961641,0.328201,1.57062,-1.39419e-08,5.7675e-08,0.131004,-0.254611,0.0152837,0.620607,1.66785,-4.48309e-07,8.27063e-08
3.7,0.0224613,0.13791,-0.0286035,-0.04654,0.864469,2.56638,0.534505,-0.141147,-0.11843,-0.376036,0.0330837,1.16649e-07,0,-0.214892,0.18345,-0.113064,-0.100626,0.0974061,9.82455e-08,0,-0.214985,-0.139054,-0.0328232,-0.0139904,-0.195965,0.0673851,0.253793,1.56215,8.75706e-08,1.8827e-07,0.185313,-0.268335,0.0197841,0.665458,1.66765,-1.81566e-07,1.60804e-07
3.73,0.0240051,0.146142,-0.0172974,-0.0448431,0.858265,2.56881,0.514165,-0.146341,-0.131723,-0.223578,0.0219531,2.58428e-07,0,-0.264344,0.182676,-0.0958223,-0.114762,0.106549,-2.7608e-08,0,-0.214012,-0.146547,-0.0320513,-0.0435904,-0.192464,0.0509902,0.204681,1.55623,9.14957e-08,1.1171e-07,0.221007,-0.273116,0.0245806,0.693847,1.66837,-3.17631e-07,1.50762e-07
3.78,0.0418171,0.140464,0.0266126,-0.0378062,0.849952,2.5735,0.454181,-0.145167,-0.171477,-0.134447,-0.0428819,1.02066e-07,0,-0.343017,0.139779,-0.0392269,-0.175156,0.0676668,1.02766e-07,0,-0.226121,-0.134245,-0.0568065,-0.0759349,-0.184901,0.0295355,0.135582,1.56281,4.18295e-08,1.90004e-07,0.245588,-0.27466,0.0134873,0.765413,1.66568,-1.16096e-07,1.39607e-07
3.84,0.0833658,0.0874889,0.0633037,-0.0254061,0.849586,2.5803,0.392967,-0.102404,-0.196635,-0.269302,-0.120381,-6.55607e-08,0,-0.384324,0.0575099,0.04362,-0.353592,-0.0646441,1.28524e-07,0,-0.256939,-0.0668232,-0.0644529,-0.0844354,-0.186717,0.0183812,0.0931852,1.58565,1.3154e-07,2.82817e-07,0.223439,-0.254092,-0.0195125,0.841294,1.65807,-4.24918e-07,-4.86126e-08
3.89,0.101112,0.00842928,0.0653602,-0.0200765,0.856531,2.58807,0.352044,-0.0110541,-0.1733,-0.385093,-0.0971379,-2.04681e-07,0,-0.276167,-0.0208359,0.0703261,-0.652154,-0.315356,5.06215e-08,0,-0.271197,0.0179374,-0.0413243,-0.0495822,-0.198955,0.0168281,0.101759,1.60939,3.23466e-07,1.33291e-07,0.172877,-0.221626,-0.059038,0.886177,1.65164,-3.35157e-07,7.28073e-08
3.94,0.0980432,-0.0441797,0.0644765,-0.0224811,0.866474,2.59592,0.283485,0.0642778,-0.143889,-0.395133,-0.028172,2.16937e-08,0,-0.0685048,-0.0604241,0.067689,-0.970485,-0.458971,-3.5149e-07,0,-0.275199,0.0682055,-0.0170571,0.0185393,-0.206492,0.016651,0.138056,1.62591,2.87642e-08,7.92686e-08,0.123389,-0.196323,-0.0784005,0.899339,1.65053,-1.98436e-07,8.51079e-08
4,0.0757451,-0.0637373,0.0850778,-0.0307725,0.877192,2.60251,0.171134,0.100459,-0.17624,-0.317331,0.0400042,1.76702e-07,0,0.193361,-0.0566317,0.0773389,-1.16582,-0.36124,-6.54234e-07,0,-0.264152,0.0826166,-0.0138329,0.124782,-0.204381,0.0146273,0.197557,1.63699,6.66887e-08,1.50293e-07,0.0724543,-0.190842,-0.062152,0.864843,1.65626,-3.319e-07,-1.08768e-07
