time,glut_med1_r,glut_med2_r,glut_med3_r,glut_min1_r,glut_min2_r,glut_min3_r,semimem_r,semiten_r,bifemlh_r,bifemsh_r,sar_r,add_long_r,add_brev_r,add_mag1_r,add_mag2_r,add_mag3_r,tfl_r,pect_r,grac_r,glut_max1_r,glut_max2_r,glut_max3_r,iliacus_r,psoas_r,quad_fem_r,gem_r,peri_r,rect_fem_r,vas_med_r,vas_int_r,vas_lat_r,med_gas_r,lat_gas_r,soleus_r,tib_post_r,flex_dig_r,flex_hal_r,tib_ant_r,per_brev_r,per_long_r,per_tert_r,ext_dig_r,ext_hal_r,glut_med1_l,glut_med2_l,glut_med3_l,glut_min1_l,glut_min2_l,glut_min3_l,semimem_l,semiten_l,bifemlh_l,bifemsh_l,sar_l,add_long_l,add_brev_l,add_mag1_l,add_mag2_l,add_mag3_l,tfl_l,pect_l,grac_l,glut_max1_l,glut_max2_l,glut_max3_l,iliacus_l,psoas_l,quad_fem_l,gem_l,peri_l,rect_fem_l,vas_med_l,vas_int_l,vas_lat_l,med_gas_l,lat_gas_l,soleus_l,tib_post_l,flex_dig_l,flex_hal_l,tib_ant_l,per_brev_l,per_long_l,per_tert_l,ext_dig_l,ext_hal_l,ercspn_r,ercspn_l,intobl_r,intobl_l,extobl_r,extobl_l,pelvis_tilt_reserve,pelvis_list_reserve,pelvis_rotation_reserve,pelvis_tx_reserve,pelvis_ty_reserve,pelvis_tz_reserve,hip_flexion_r_reserve,hip_adduction_r_reserve,hip_rotation_r_reserve,knee_angle_r_reserve,ankle_angle_r_reserve,subtalar_angle_r_reserve,mtp_angle_r_reserve,hip_flexion_l_reserve,hip_adduction_l_reserve,hip_rotation_l_reserve,knee_angle_l_reserve,ankle_angle_l_reserve,subtalar_angle_l_reserve,mtp_angle_l_reserve,lumbar_extension_reserve,lumbar_bending_reserve,lumbar_rotation_reserve,arm_flex_r_reserve,arm_add_r_reserve,arm_rot_r_reserve,elbow_flex_r_reserve,pro_sup_r_reserve,wrist_flex_r_reserve,wrist_dev_r_reserve,arm_flex_l_reserve,arm_add_l_reserve,arm_rot_l_reserve,elbow_flex_l_reserve,pro_sup_l_reserve,wrist_flex_l_reserve,wrist_dev_l_reserve
1.56,320.442,84.1869,1.75315,102.976,85.084,44.1203,1.95071,0.861184,1.16284,12.1811,25.4431,0.130037,0.347517,0.293285,0.448781,0.694709,58.7837,0.800754,0.45844,9.60371,3.28772,0.300999,19.0049,10.7747,0.219521,0.289012,0.683843,70.6909,17.1027,18.0065,22.1946,0.747979,2.27971,2.06999,0.521176,0.352641,0.549288,0.901583,152.915,296.982,61.2385,99.7362,7.11229,244.112,179.288,144.38,87.618,94.8023,97.3763,0.0544972,0.484602,0.535483,13.511,86.8949,0.197043,0.205074,0.148388,0.232697,0.350253,132.58,0.456803,0.254345,80.2383,49.828,0.196145,7.89289,3.73372,0.231788,2.70147,65.329,206.522,9.54408,11.3691,35.9141,115.531,68.4366,198.113,110.14,3.57878,5.77214,0.097869,54.0623,81.8661,2.27107,1.6414,1.64822,209.559,115.733,3.89064,1.57654,2.52258,1.02241,10.8335,-15.5229,23.9647,30.41,-57.7032,14.1598,-1.10666,-11.214,12.4721,-0.63735,0.902968,-15.8887,-0.505936,2.55813,-17.3329,-0.279887,-1.00325,-3.56024,-6.85835,0.0493326,1.12413,0.928029,1.73867,0.101141,-2.17608,-0.519934,0.376236,-0.0322449,-0.0562096,-0.0168358,1.38458,0.355299,-0.245953,0.409659,-0.0131016,-0.0325539,-0.0704342
1.62,0.37147,1.3674,8.3926,0.529191,0.802799,2.12124,1.97301,0.0540821,0.955264,24.2609,9.45123,18.5018,18.577,15.7185,4.43841,0.486321,10.3803,15.612,14.5645,1.47593,1.66134,2.2051,50.744,52.5301,41.4025,20.0057,16.5135,33.9393,5.39535,5.26577,6.02625,12.2708,24.447,24.3983,81.7887,32.2642,26.5303,48.7879,0.415297,0.469296,0.527797,1.74552,6.55711,159.084,109.035,107.913,46.7646,54.1977,61.5039,1.22627,0.26725,0.314751,31.606,66.6636,0.298982,0.247784,0.276325,0.227174,0.221682,88.8684,0.429391,0.268501,36.8859,13.9785,0.19416,44.916,33.8753,0.713538,4.80014,57.7723,158.226,0.83273,0.798476,1.28217,299.144,152.321,422.011,120.272,17.1551,23.2847,0.324461,7.08609,30.2603,0.48013,0.366964,0.392089,233.146,35.896,1.03629,0.624298,15.4429,0.459172,14.4581,13.3832,7.78399,43.4422,-15.3454,20.2832,0.586431,0.59214,-3.98183,-1.42106,0.602325,6.05444,0.319594,2.01481,-9.27122,-2.90391,-1.38998,-4.09874,0.747736,0.24572,1.31892,0.494544,2.00019,1.26315,-0.5557,-0.14141,0.941832,-0.0305621,0.0249723,-0.0869934,1.29016,0.222578,-0.188972,0.44457,-0.0115127,-0.0173984,-0.0589769
1.67,3.92348,23.4619,39.2816,2.26448,5.3316,13.4869,56.6367,3.73465,44.342,70.0502,15.2763,0.84906,0.827415,1.05682,1.54291,1.14315,9.99765,1.76738,5.57946,26.2307,21.3393,1.49115,7.93211,7.19406,6.08827,8.07742,28.9305,0.311033,0.394857,0.366042,0.344758,28.2236,28.92,13.3817,62.775,10.1879,9.15235,50.7086,1.34518,1.41872,1.93369,5.97928,6.68037,123.67,61.0531,56.0973,41.5097,42.2598,39.9327,0.589608,0.320415,0.365503,44.3073,71.9032,0.12709,0.171924,0.180996,0.216451,0.272099,91.1406,0.333521,0.227991,2.58754,1.23497,0.19762,98.9862,89.5608,0.851972,5.00015,35.0543,166.863,0.828054,0.784747,0.965681,393.172,218.153,543.758,204.11,59.1947,62.4366,0.598926,0.317837,0.268602,0.267329,0.246622,0.444712,246.124,37.8078,1.13853,1.00569,10.0886,0.378746,10.8924,-8.49693,-0.233021,13.2196,18.4779,27.7112,2.24505,-3.24151,-1.12479,-1.35514,0.782142,1.58144,0.0780788,3.58353,-8.43903,-2.55682,-2.06361,-3.57288,8.09136,0.689943,1.49888,0.65587,1.97621,1.73259,0.0233433,0.118283,1.36387,-0.00831367,0.103259,-0.155129,1.55177,0.563163,-0.143982,0.396,-0.0141279,-0.021234,-0.0551444
1.7,112.768,80.3206,51.1775,38.9186,37.0711,32.1382,140.805,50.227,102.838,76.4822,5.15116,0.297681,0.408771,0.43461,0.640821,10.4486,2.05346,0.5452,0.419681,72.2871,74.6885,1.24406,0.475346,0.443995,0.303576,0.444736,8.16342,0.209694,0.5389,0.536583,0.540546,25.9841,13.4515,1.53587,5.05829,0.9262,1.12374,27.154,18.3776,18.0233,12.1542,26.2136,4.69966,183.858,80.8992,48.2906,71.3749,67.469,54.6774,0.384575,0.257992,0.303977,71.4724,98.7949,0.319326,0.174317,0.172606,0.151969,0.193254,128.291,0.269896,0.168716,1.50061,0.817756,0.162826,123.943,114.293,0.350389,1.25594,26.2981,152.967,0.375994,0.359485,0.388369,451.023,234.701,612.406,210.512,39.3426,44.8709,0.406253,0.749314,0.940545,0.430939,0.40082,0.374094,247.049,38.5392,0.428199,3.01125,13.2163,0.336102,-7.73239,-8.15864,-1.35561,-25.0176,12.0892,22.1144,-1.71899,-3.09683,2.54471,-1.8109,0.777866,-1.39924,-0.124546,4.97799,-11.7291,-1.48254,-3.71932,-4.5991,4.79206,0.47409,1.76379,0.331051,2.86003,2.45678,-0.884541,0.021085,1.59853,-0.00918311,0.0746973,-0.215085,1.76039,0.662848,-0.213595,0.383871,-0.0162193,-0.0382226,-0.06516
1.74,0.0920507,0.412836,110.591,0.119136,0.20609,2.26336,300.906,141.177,264.152,120.111,0.973662,116.366,87.9857,110.78,75.8449,57.0603,0.330157,28.016,60.2857,56.3841,92.0921,168.812,0.0562013,1.80658,180.323,58.9686,97.4336,0.100078,0.152717,0.151282,0.150498,199.192,156.158,116.477,288.493,130.012,111.678,134.898,0.0937731,0.0982966,0.180382,0.242734,15.8614,209.684,62.7697,20.5207,85.3444,75.1797,51.6822,0.188241,0.105839,0.132411,84.7504,137.219,0.0662103,0.0574561,0.0605167,0.0632767,0.0873789,169.882,0.144877,0.0673583,0.665456,0.500459,0.0598343,205.928,195.81,0.270177,1.37634,18.1634,245.946,0.302498,0.285562,0.313926,513.493,252.078,698.95,183.343,24.2894,32.9915,0.317636,5.1489,17.7504,0.412648,0.297036,0.325569,262.939,43.3081,0.651303,6.03393,20.7892,0.300722,-17.5615,61.2213,-11.1883,-30.2349,-0.695254,1.40508,3.39086,3.12679,-10.9288,-4.03339,0.767718,18.9691,1.23871,6.49581,-13.6921,-1.24472,-5.29598,-5.64734,1.65449,0.320725,1.72892,0.182784,2.65633,3.6198,-1.76633,-0.124739,1.79222,-0.0321086,0.00587823,-0.258851,2.13834,0.655305,-0.294187,0.411367,-0.0226347,-0.0554506,-0.0800663
1.79,45.679,1.31284,0.379893,35.1575,15.2776,2.48943,314.263,135.708,245.16,102.387,0.411263,108.877,80.6243,77.6099,80.9074,106.698,0.389915,17.3675,38.7099,25.9256,56.7301,123.147,1.10777,3.50524,0.218758,0.244052,0.00301374,0.487046,0.59298,0.586694,0.600308,194.404,140.077,133.99,375.456,128.572,110.74,180.739,0.290611,0.29042,0.285572,0.404012,18.3143,156.334,10.3878,1.96913,63.3255,46.7132,18.8585,0.227067,0.240812,0.196399,76.1083,123.667,0.830651,0.707064,0.67909,0.614431,0.409288,154.611,0.83549,0.583223,0.326882,0.32354,0.370838,247.338,238.727,0.752996,1.61313,4.74904,289.35,0.625252,0.605373,0.63763,572.509,289.182,789.72,193.555,34.0881,46.1056,0.197706,4.81109,21.3966,0.320206,0.190547,0.213272,248.469,45.4046,0.769689,12.7351,16.5022,0.621156,-6.47329,16.7635,21.0816,-47.7706,27.4035,-9.94642,-2.23395,1.53126,13.6709,-3.31285,0.411078,22.6224,1.20422,10.6646,-9.50689,1.14281,-3.35441,-9.52627,2.26784,0.44643,1.3617,-0.0268089,2.19391,4.7967,-1.52331,-0.14867,2.06865,-0.0601686,-0.0171757,-0.293873,2.28501,0.618731,-0.30425,0.467208,-0.0341054,-0.0742901,-0.0851143
1.82,1403.67,575.636,174.951,392.993,363.961,278.05,0.563524,0.152101,0.240314,28.6634,235.908,0.122209,0.122802,0.110541,0.11868,0.122593,368.045,0.261311,0.131887,241.084,161.152,0.106029,0.168115,0.813557,0.184538,0.369554,2.2836,477.466,5.26349,5.27167,5.63281,0.230159,0.189447,0.196275,0.23928,0.245706,0.245224,138.7,558.492,1035.23,291.393,746.636,107.388,1824.63,741.878,350.191,591.591,546.384,426.482,0.208239,0.121892,0.15442,314.187,699.238,0.0536165,0.0526226,0.0556172,0.0606984,0.097557,960.919,0.106244,0.0657852,1.57014,0.80947,0.0684268,683.43,615.493,0.160262,0.407986,116.682,1602.35,0.242179,0.224667,0.245404,1.00441,0.455708,0.284455,0.147158,0.160844,0.192599,0.22045,1241.72,2529.45,381.746,787.089,0.782479,194.569,105.666,0.778969,20.2573,0.0840029,1.52738,56.9086,60.1571,-68.0165,-54.4593,-4.26338,-20.4971,-4.62908,-40.3899,24.9507,-1.79391,16.8067,-49.7899,-4.44801,28.3562,-93.4251,-1.41036,-14.6084,10.2841,-105.657,-4.05331,1.48923,0.285463,2.06345,5.14578,-1.20748,-0.131428,2.23194,-0.0666729,-0.0143703,-0.320596,2.56726,0.568741,-0.321223,0.495617,-0.038567,-0.080613,-0.0915378
1.93,0.217815,1.57082,19.777,0.251897,0.440433,1.21955,13.2097,28.7161,57.299,0.278166,0.131085,181.42,137.856,134.721,112.035,112.687,0.152395,40.6146,33.5683,22.7132,53.663,197.569,0.822182,0.981119,88.1871,20.8076,19.6268,71.9855,198.39,209.423,264.913,27.794,89.6337,474.97,1398.62,272.385,234.705,560.039,0.0376574,0.0375953,0.0419187,0.0648232,45.8064,0.120282,1.16573,124.945,0.223198,0.362538,3.122,0.345912,0.427191,1.14952,2.36573,3.17241,306.897,173.063,158.441,113.006,35.6629,0.306643,72.8156,57.3945,8.18809,4.93966,144.446,129.368,151.465,189.762,60.1104,115.731,112.296,21.9939,23.2189,26.5571,53.3717,68.1538,230.356,836.219,163.159,143.876,343.12,0.0698069,0.0790887,0.0664547,0.153557,20.3698,299.995,478.132,0.162201,30.6774,0.156338,0.00755953,29.1921,34.3008,47.8351,36.7536,-64.4025,32.8875,-1.80378,5.51781,-3.10187,3.39271,0.987293,48.5503,2.63469,5.31929,7.13823,-11.6818,0.546524,0.828082,27.3736,1.79602,3.99133,-2.92643,2.29515,2.42922,-0.700962,-0.075437,1.4895,-0.0530771,-0.00323923,-0.256613,1.49395,-0.621636,-0.577641,1.28489,-0.0316108,-0.0470134,-0.191015
2,738.78,342.209,178.856,208.172,203.444,172.381,0.178358,0.0965308,0.127188,2.76719,155.25,0.033993,0.0349159,0.0362394,0.0418842,0.0787547,261.024,0.0624536,0.0382971,136.664,98.3785,0.0527175,8.52025,0.586703,0.0747217,0.197498,45.758,433.071,79.2569,86.0364,132.204,0.92371,0.608167,0.409827,0.140092,0.234464,0.286939,0.0544349,150.945,309.561,53.7976,111.545,3.55939,436.538,58.9874,0.228832,132.257,98.1221,29.5329,0.264024,0.163834,0.159922,5.54969,55.2501,0.109428,0.0999162,0.0845678,0.0889583,0.115967,131.737,0.24076,0.0950337,0.218496,0.182898,0.0650586,117.761,95.6547,0.0902423,0.146907,0.223596,244.038,37.1252,40.7216,49.422,0.131462,0.111785,0.14026,0.111204,0.118554,0.118631,16.4238,187.018,344.037,117.49,226.743,21.2734,141.221,256.304,0.0090927,32.8488,0.435908,0.814537,25.3124,-16.2921,-23.6202,15.5568,-69.3727,-0.537684,-0.81516,-28.2253,6.79577,1.4655,1.48145,-13.7017,-0.564374,2.63501,-10.681,13.8009,0.722667,7.74466,-18.7595,-1.14761,2.21707,-0.215045,0.529002,1.11238,0.414039,-0.00233769,0.820959,-0.0253752,0.0550964,-0.125143,0.219346,-0.295375,-0.342825,0.700988,-0.0335455,-0.0852211,-0.0937076
2.06,248.633,97.7512,52.6753,57.1192,55.6621,47.1264,1.1243,0.372334,0.953503,2.48754,42.4893,0.299754,0.19864,0.121077,0.10557,0.837482,78.7279,0.163783,0.0897994,33.7011,25.1499,0.362029,13.7961,3.09314,0.677327,1.88706,15.8619,234.741,54.0001,57.9557,86.669,127.464,88.2083,203.483,287.835,87.1597,76.4398,12.2674,0.101027,0.0846637,0.215509,0.154256,1.7503,0.225396,0.0469516,41.4516,0.935598,1.33327,1.55989,1.32484,1.4251,5.70646,5.97996,7.43886,50.0547,38.3647,47.0269,28.08,5.29498,6.47509,16.5932,24.9225,3.98282,22.3046,73.7237,41.8354,45.2377,98.0313,34.4731,45.646,92.2074,21.0135,22.4597,28.076,38.7689,51.7603,88.0156,330.604,100.722,87.2611,155.363,0.107386,0.0810279,0.127321,1.43846,16.2686,55.6032,229.138,1.75753,4.09555,1.68733,3.30728,8.98872,-18.929,10.1976,23.9585,-61.2013,-9.68987,1.13802,-5.01836,1.09159,-0.583021,-3.05438,18.5248,0.91811,-1.58219,1.20914,-9.96585,-0.629507,-1.36969,19.9237,0.987684,1.07315,-0.932733,-1.45843,0.399376,0.407565,0.0552634,0.562249,-0.00715516,0.0564849,-0.0740375,0.918999,0.29565,-0.146671,0.336501,-0.0311427,-0.0637908,-0.055391
2.11,221.862,83.5439,42.041,55.1443,52.5088,42.5305,1.33655,0.622892,1.03657,6.51846,54.8275,0.357036,0.311256,0.321649,0.342455,0.711776,84.4263,0.481578,0.472999,20.6787,14.3454,0.368967,25.0286,8.4563,0.828826,2.18072,14.3838,204.054,25.6204,28.4423,52.9639,197.638,142.066,283.072,317.536,83.8787,79.5869,1.24007,0.557655,0.640127,0.312319,0.189981,1.12176,32.1869,1.55962,19.7532,30.7215,22.1437,10.3347,2.3293,1.6871,3.40397,21.5212,24.4725,0.168399,0.230525,0.218167,0.490434,1.11881,30.5507,2.45734,1.75182,4.02681,5.28035,0.153914,47.6002,46.9315,1.09654,1.75401,14.7453,68.7395,5.88319,5.45206,8.07259,10.4169,7.58812,29.9931,178.447,0.0180162,0.507912,83.413,30.5306,14.0767,23.1172,41.8272,8.87468,43.1155,208.395,7.12181,3.83293,2.10151,13.1223,13.8082,11.1591,-2.51533,46.5602,-31.3028,3.25054,0.968144,-7.84588,0.809863,-0.93768,-4.68025,12.2262,0.930742,1.48499,-4.47831,3.63812,-1.9827,1.7823,-11.7669,-0.230138,0.263404,-0.139511,-1.70865,-0.418187,0.108774,0.108048,0.316273,0.00806818,0.0601922,-0.0347,1.76471,0.0998782,-0.181256,0.356118,-0.0262395,-0.0405523,-0.0756124
2.15,229.41,88.5963,44.1648,63.2909,60.0231,48.0671,0.806529,0.375222,0.582656,11.6677,69.4291,0.0895383,0.0674841,0.0731257,0.0886201,0.288244,98.7715,0.264954,0.134182,20.2239,12.9092,0.100822,27.7743,11.2181,0.431699,0.955563,15.6285,201.867,16.2323,18.8109,43.0634,208.795,149.99,292.002,313.561,77.1372,74.7621,0.557426,1.51095,1.95806,0.492973,0.356898,0.603349,43.8623,6.21409,16.355,36.7478,27.3463,13.1639,8.37782,6.07485,6.99113,26.8422,23.9659,0.444734,0.453382,0.411492,0.569207,1.17618,29.3929,1.25282,1.50764,3.99995,3.76783,0.431259,45.9441,44.7774,0.471321,0.511009,9.69094,59.0367,0.696937,0.0485328,1.88816,9.99608,5.96028,25.0076,163.441,1.27637,0.530391,75.5479,41.13,26.6958,29.2284,46.8228,7.50103,43.1876,206.006,8.11672,2.63312,1.69177,12.3395,13.3545,4.30067,-2.5984,40.1118,1.66121,5.1193,4.61989,-19.3848,1.40285,-3.59845,-7.89698,2.31378,0.865955,-0.39482,-5.06671,8.18259,-5.06381,1.55794,-12.7725,-0.224641,0.77648,0.654545,-1.03641,-0.991064,-0.0896384,0.13603,0.0810856,0.0157884,0.0635096,0.0111997,2.24083,-0.178742,-0.108751,0.342252,-0.0199912,-0.00640677,-0.0694849
2.18,245.578,90.1569,36.4393,81.6032,73.4232,52.5567,1.14983,0.472606,0.710621,23.0743,101.953,0.148198,0.128455,0.12748,0.134123,0.293387,133.832,0.347161,0.169001,10.0462,5.14577,0.114298,40.7814,21.989,0.501204,1.15142,10.7222,198.349,0.183794,0.0148286,17.3695,264.195,197.932,340.82,319.534,76.8678,79.6695,0.486758,1.73876,2.51142,0.435149,0.247894,0.44677,54.6088,17.4183,31.2205,33.6493,29.2451,20.7665,43.3857,34.8233,37.2382,49.6678,17.7093,0.514437,0.68033,0.759303,1.33783,4.55235,11.2311,1.19988,3.24847,15.586,14.3883,9.82187,22.8209,21.3158,1.43118,1.48555,15.9889,4.78018,0.751845,0.106637,0.824856,21.0845,13.9991,23.4881,150.363,2.37845,1.52974,67.3709,37.4193,28.8217,21.3718,42.1795,7.18043,48.2853,205.668,2.6141,3.54972,1.88484,3.06625,-0.983204,-1.1594,9.54475,-10.0644,19.906,-12.4963,3.51151,-15.6549,2.40875,-4.12618,-10.0803,6.50778,0.884635,-4.30412,-2.07311,0.66474,-6.0636,0.503919,-1.60491,-0.18979,1.34812,-0.448691,0.399832,-0.490888,-0.307967,0.0483656,0.100004,0.00594373,0.0380303,0.0280411,2.16696,-0.558671,-0.0742811,0.464318,-0.0215992,0.011849,-0.0753183
2.22,238.154,58.2786,0.0808149,81.6641,65.1977,32.6059,0.85386,0.454513,0.554564,41.9507,100.969,0.275548,0.24469,0.246207,0.255639,0.336851,142.262,0.507898,0.268765,1.25776,1.4978,0.207848,70.4125,51.8683,0.497932,0.889937,1.795,183.982,0.595004,1.24166,0.133178,381.838,289.128,458.449,362.666,97.8007,103.718,0.407262,0.595285,0.744154,0.250315,0.171455,0.288136,59.937,52.5811,75.8937,18.367,23.2585,30.9243,141.946,103.879,131.813,79.8783,4.2756,0.418843,0.569668,1.4549,5.96654,43.2955,0.418623,0.802893,2.93699,78.1715,81.4667,68.9692,0.174835,0.297247,7.61979,5.33652,37.725,0.323539,0.583464,0.360918,0.604612,39.9595,29.4416,15.248,132.808,4.84423,3.82569,64.8108,19.7223,18.3029,11.518,34.0648,9.04969,43.8618,210.417,2.14437,2.52333,0.925954,6.82736,-28.8306,-3.00318,19.9162,-52.1976,3.59254,-7.54306,5.49984,-11.7486,4.80052,-4.76072,-11.9657,15.4868,1.12911,-10.602,-1.29425,-1.59152,-7.11372,0.795538,0.815237,-0.171171,1.54452,-0.857687,-2.01363,-0.442681,-1.39818,-0.157032,0.172021,-0.00289185,-0.0057418,0.0174592,2.20521,-0.676895,-0.117821,0.441617,-0.0269559,-0.0126749,-0.0753539
2.25,241.199,1.8398,0.877206,87.3964,56.1188,6.13679,0.116487,0.110359,0.216957,74.269,107.948,0.330568,0.29111,0.301603,0.31939,0.404713,163.108,0.864137,0.270046,0.830941,1.03716,0.246737,185.798,170.467,0.733218,1.15086,1.36416,222.698,1.13054,1.27554,0.84118,498.094,259.845,819.241,473.423,91.3598,87.0159,3.58011,0.667306,0.801181,0.632024,0.701389,1.19237,820.435,397.978,185.94,232.896,220.931,180.526,199.061,1.23641,16.9641,175.585,82.5957,0.183486,0.212623,0.262246,0.406556,0.30898,150.082,0.357476,0.398191,216.26,170.41,0.194159,0.995989,0.84111,0.395988,0.697616,22.4345,0.117969,0.60512,0.454083,0.615138,0.0812441,0.43994,0.367247,0.226962,0.414224,0.480516,0.671892,352.878,660.281,151.354,265.33,30.6921,33.1112,223.104,18.3685,1.97574,1.38366,23.2824,-23.6384,95.9966,14.4252,-40.4141,6.23708,0.416588,4.781,-13.8354,5.0842,-3.27195,-5.24841,15.2125,0.991919,-6.11434,-23.0803,14.0052,-9.447,1.16914,-29.5065,-1.56061,1.71909,-0.332576,-2.69633,-1.07187,-2.65663,-0.345692,0.0408154,-0.00279224,-0.0370545,0.0245346,2.38064,-0.830331,-0.230154,0.531241,-0.0299033,-0.0327154,-0.0985302
2.33,0.107404,0.0661029,0.0621026,0.205029,0.103194,0.0749102,1.5209,75.1871,0.942929,1.10523,0.163325,1244.71,747.322,589.421,456.5,278.169,0.431485,273.491,219.787,0.0831122,0.121509,169.545,452.21,461.548,36.487,0.332618,0.0858943,88.3208,164.38,175.769,231.841,655.123,532.686,2488.58,3888.38,751.037,648.671,1503.8,0.0229852,0.0245748,0.0377182,0.0590756,78.8802,0.0693165,0.217876,123.408,0.0815446,0.10933,0.287675,90.4836,109.257,203.158,16.3364,0.109135,637.295,406.779,403.599,275.167,118.05,0.103343,164.859,183.1,3.31363,18.6866,465.022,148.281,215.84,485.726,153.626,178.975,3.86107,2.22275,1.85691,2.3519,0.0109155,101.942,308.719,1954.65,371.518,315.14,943.748,0.0515945,0.0498364,0.0842175,0.204324,83.8766,26.4551,74.6205,28.3959,4.80936,0.235,26.6653,48.7444,92.212,-69.9737,-68.8823,-16.6008,31.6863,8.72096,25.8935,25.7389,2.36104,-1.65205,141.276,7.34213,4.14064,16.3187,-30.5724,0.642485,2.67538,68.4125,3.36059,3.36308,1.03277,0.240074,-1.36451,-2.34492,-0.372132,-0.24925,-0.0201798,-0.0284397,0.1207,1.60879,-0.82344,-0.266789,0.832375,-0.0331178,-0.0439137,-0.106094
2.44,109.694,0.56929,0.576506,45.1669,18.1032,1.05143,0.0127495,0.319952,0.406275,32.7182,43.1244,1.88361,1.5347,1.06589,0.90137,0.783737,76.4679,5.26243,0.989964,0.523248,0.616978,0.395347,170.18,162.316,0.776628,1.01301,0.798999,182.83,4.3558,4.04158,4.76084,3.79275,1.72418,2.34064,0.711187,0.696726,0.801822,0.957813,163.378,336.395,68.1386,115.111,5.70888,670.056,347.041,221.887,181.023,180.005,161.461,1.16279,0.457451,0.80559,4.98219,91.0424,0.120801,0.129337,0.13653,0.160885,0.353355,173.237,0.216164,0.145385,206.472,186.312,0.230115,1.1256,0.898212,0.259634,0.595896,59.8477,258.26,107.396,118.904,158.844,0.610905,0.522383,0.647688,0.360837,0.35682,0.401478,1.27274,276.553,573.97,120.879,218.197,3.69852,269.456,208.974,50.3777,0.649461,0.810889,1.33046,18.3414,27.313,20.1207,61.0957,-64.1961,-8.51958,4.24461,-4.13378,7.03398,-0.184879,0.925996,-14.7154,-0.445234,-4.49918,-23.589,6.03847,2.28939,3.43214,-24.4792,-1.07984,2.73303,0.853508,-2.02524,-0.356847,-2.20472,-0.456896,0.234625,-0.0178046,-0.0459992,0.0359012,1.04854,-0.246289,-0.195423,1.28596,-0.0301091,0.00352845,-0.164946
2.55,345.578,113.88,3.55768,113.015,94.4934,51.4078,1.95231,0.679407,1.01693,7.63032,37.9003,0.814244,0.674739,0.598287,0.546089,0.848981,83.7106,0.1859,0.711453,19.9495,1.87806,0.311145,32.4359,15.4303,0.463775,0.697155,1.63193,140.124,16.3954,16.5017,18.2967,2.05261,1.55844,1.85601,0.668595,0.660361,0.795451,1.4687,177.107,358.884,70.2979,132.726,4.1707,338.608,155.865,118.348,74.8481,78.4218,76.6805,0.846122,0.367375,0.58111,16.2365,79.277,0.0421991,0.0945899,0.106068,0.121985,0.286335,118.65,0.0989899,0.11704,58.2833,42.6512,0.181275,33.6431,30.7641,0.653774,1.74551,48.7412,214.065,9.13052,10.6985,36.5683,103.458,63.4633,75.8719,50.7151,13.0842,14.7381,2.1809,16.5867,172.792,0.809904,0.263866,1.8227,189.972,128.311,14.1693,0.0102862,6.2418,4.97722,10.7477,-25.2873,15.867,14.6548,-56.0714,10.2489,-0.589246,-9.72517,10.1523,0.780139,1.14727,-15.6161,-0.634918,1.54713,-11.0389,-1.34169,-1.16668,-2.24089,1.59265,0.159599,-0.788959,2.74374,0.316463,0.715764,-1.76373,-0.494903,0.634749,-0.0431875,-0.0593331,-0.0672778,0.8573,-0.133632,-0.021514,0.886336,-0.020742,0.0251515,-0.102338
2.6,72.8919,11.2567,5.65128,3.75691,5.30919,7.13389,19.9669,10.9561,12.4873,19.3804,2.84142,27.8143,7.33634,5.16939,7.18655,6.2901,3.01877,3.74331,4.35455,8.49804,6.12064,10.4043,32.5493,25.7783,5.14025,2.61073,4.79853,58.4111,8.22388,8.06479,9.47706,9.12219,6.49808,7.00243,27.197,3.66541,3.7014,32.1991,0.22176,82.1458,0.838257,16.3185,3.45377,253.958,134.034,113.216,69.3826,74.0777,74.7826,0.19211,0.145739,0.0774177,39.7339,91.3672,0.18214,0.192173,0.201234,0.216759,0.273226,121.334,0.665104,0.219821,38.6431,16.565,0.17152,56.9346,49.6463,0.693614,1.88428,55.915,176.416,1.82502,1.50819,0.687845,264.757,153.782,250.986,55.3568,7.2619,11.8801,0.419089,29.3177,118.429,1.1941,0.853366,0.5297,198.656,67.1129,7.73046,2.57867,29.3514,1.05704,11.3402,13.5158,10.2287,28.9005,-24.7602,15.3196,2.14315,-0.540167,0.987498,0.44948,0.209903,-0.493602,-0.0330736,0.961937,-12.2524,-2.34408,-1.55786,-3.13219,-2.06297,0.120782,0.915454,0.818385,1.37283,0.729958,-1.09577,-0.150371,0.78802,-0.0237009,0.0199919,-0.0966753,0.870336,-0.25211,-0.0680295,0.933605,-0.0189729,0.0229529,-0.110186
