time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
0.12,0.01326,-0.0649023,0.0575226,-0.0491855,0.883175,2.60984,0.0677756,0.111187,-0.218898,-0.22008,0.0731794,-5.04622e-08,0,0.407339,-0.0416444,0.0765065,-1.03689,-0.147311,-5.69135e-07,0,-0.232137,0.0599151,0.0211937,0.277038,-0.212842,0.0279826,0.363792,1.64857,-5.36543e-07,3.07147e-07,0.536991,-0.103928,0.514047,2.72646,1.45443,6.67327e-08,2.63326e-07
0.13,0.0102468,-0.0651112,0.0531186,-0.0502853,0.882919,2.61112,0.0521224,0.115366,-0.22114,-0.211828,0.0769051,-8.30793e-08,0,0.426864,-0.0420482,0.0707097,-0.999138,-0.13374,-1.54748e-06,0,-0.228632,0.0578579,0.022592,0.299046,-0.20846,0.0296001,0.385655,1.64996,-3.48504e-07,-5.35155e-07,0.535959,-0.102291,0.514445,2.72695,1.4482,-9.99558e-07,7.14941e-07
0.14,0.00729511,-0.065023,0.0510313,-0.0513296,0.882501,2.61219,0.03529,0.11788,-0.222216,-0.203023,0.0813172,-2.73813e-07,0,0.445682,-0.0445614,0.063915,-0.957745,-0.119639,-6.34234e-07,0,-0.225523,0.0562618,0.024829,0.317471,-0.204658,0.0317369,0.407881,1.65155,-2.35482e-07,-7.36162e-08,0.533217,-0.101507,0.514152,2.72774,1.44188,-2.2105e-07,3.08356e-07
0.15,0.00473634,-0.0655174,0.0482712,-0.0523297,0.881765,2.61311,0.0179249,0.120768,-0.222985,-0.194402,0.0871092,2.86364e-07,0,0.462352,-0.0478386,0.0567355,-0.911842,-0.104973,-7.13214e-07,0,-0.222448,0.0554355,0.0271695,0.334678,-0.200424,0.0343407,0.432036,1.65315,6.84298e-07,1.59928e-07,0.53027,-0.100368,0.513408,2.72931,1.43535,-3.22616e-07,5.48786e-07
0.16,0.00232802,-0.0661901,0.0450971,-0.0530845,0.88083,2.61415,-0.000382147,0.124223,-0.223538,-0.18402,0.092785,1.45215e-07,0,0.4769,-0.0518686,0.0495071,-0.862015,-0.0895133,-7.29071e-07,0,-0.21972,0.0543547,0.0305346,0.349607,-0.195949,0.0377965,0.457977,1.65492,-1.86729e-07,5.58937e-07,0.525996,-0.0999808,0.512171,2.73333,1.42869,-1.09771e-06,-1.02519e-07
0.17,0.000590099,-0.0671408,0.0417535,-0.053708,0.87966,2.61511,-0.0191029,0.128043,-0.224206,-0.174642,0.0983758,-7.19089e-07,0,0.489087,-0.0563353,0.0428938,-0.811559,-0.079381,-6.80985e-07,0,-0.217272,0.05421,0.0336959,0.363876,-0.191764,0.0418314,0.483902,1.65673,-5.10604e-07,3.76858e-07,0.521924,-0.0989218,0.510895,2.73495,1.42241,-1.02531e-06,-1.77986e-07
0.18,-0.000786445,-0.0683585,0.0395016,-0.0541168,0.878335,2.61588,-0.0387769,0.131788,-0.224784,-0.165496,0.103909,-1.06731e-07,0,0.499995,-0.0614366,0.0350744,-0.757631,-0.0714479,-7.43885e-07,0,-0.214846,0.0545495,0.0363573,0.376487,-0.187829,0.0464408,0.510569,1.65841,-5.00072e-07,1.05545e-07,0.518155,-0.0973478,0.509765,2.73619,1.41613,4.99891e-09,2.87788e-07
0.19,-0.00156096,-0.0708998,0.0371242,-0.0541919,0.87689,2.61664,-0.0596648,0.136862,-0.225743,-0.156448,0.110005,-1.25355e-08,0,0.507676,-0.0671427,0.0275765,-0.69936,-0.0640793,-6.49585e-07,0,-0.212864,0.0560691,0.0392054,0.387384,-0.184189,0.0519611,0.538772,1.66016,-3.78856e-07,2.58146e-07,0.514323,-0.0953727,0.508854,2.73884,1.40981,5.44255e-08,1.45373e-07
0.2,-0.00184724,-0.0744044,0.0330271,-0.0537492,0.875316,2.61799,-0.0815174,0.143474,-0.227008,-0.147713,0.116858,-9.5787e-08,0,0.510451,-0.0744669,0.0225186,-0.636802,-0.0592058,-3.11121e-07,0,-0.210184,0.0577985,0.0435265,0.395091,-0.178793,0.0588437,0.568898,1.66181,-4.90912e-07,-4.06666e-07,0.509354,-0.0947353,0.507528,2.74034,1.40292,-5.75102e-07,3.60607e-07
0.21,-0.000692585,-0.0781544,0.0314971,-0.0535238,0.873637,2.61843,-0.104032,0.148917,-0.227214,-0.140525,0.123221,-7.07422e-07,0,0.513105,-0.0808632,0.0161006,-0.575576,-0.0582441,3.22337e-07,0,-0.209087,0.0611334,0.0474671,0.402644,-0.177579,0.0652655,0.598021,1.66317,5.03777e-07,2.878e-07,0.505424,-0.0930164,0.506486,2.74091,1.39623,3.5872e-07,-2.41989e-07
0.22,0.00649236,-0.0809514,0.0289663,-0.0513387,0.872679,2.62061,-0.136733,0.157098,-0.223219,-0.130832,0.132834,-5.96653e-07,0,0.496479,-0.0894126,0.0116806,-0.49735,-0.0650515,2.08692e-07,0,-0.211641,0.0593808,0.0582071,0.390392,-0.178397,0.0786878,0.642966,1.66395,7.99838e-07,6.33375e-07,0.496025,-0.0915631,0.504961,2.748,1.38299,3.73333e-07,-1.15872e-07
0.23,0.00740895,-0.0819798,0.0274878,-0.0532396,0.870422,2.61926,-0.15334,0.155352,-0.224839,-0.12896,0.134334,-1.55863e-07,0,0.512931,-0.0885932,0.00704706,-0.466011,-0.0668043,-7.12845e-08,0,-0.216734,0.0638751,0.0617224,0.411421,-0.178539,0.0802082,0.662237,1.66442,-8.55632e-07,2.66284e-07,0.495235,-0.0904446,0.505912,2.7431,1.38011,7.71678e-08,5.2467e-07
0.24,0.00604565,-0.0876184,0.0291522,-0.0532603,0.868339,2.61939,-0.170439,0.162483,-0.226787,-0.125812,0.137398,2.79396e-07,0,0.513922,-0.0957874,-0.00513703,-0.401546,-0.0713797,6.76376e-08,0,-0.214209,0.0694479,0.0598475,0.420953,-0.173542,0.087063,0.688359,1.66555,-3.53514e-07,1.51658e-07,0.496332,-0.0860187,0.506692,2.74046,1.37544,-3.92092e-07,4.54229e-07
0.25,0.00663067,-0.0933574,0.029397,-0.0519286,0.866404,2.61893,-0.191314,0.167877,-0.228115,-0.123203,0.140246,3.82128e-07,0,0.507805,-0.10148,-0.0165658,-0.334983,-0.0785364,-1.12931e-07,0,-0.210404,0.0769382,0.0608445,0.422778,-0.172916,0.0955691,0.716292,1.66648,-4.41501e-07,-2.30119e-07,0.49356,-0.0828627,0.506903,2.74244,1.36962,2.18589e-07,8.65072e-07
0.26,0.00825946,-0.0937855,0.0303108,-0.0506263,0.863858,2.61855,-0.209504,0.165931,-0.228837,-0.130207,0.140258,-7.16206e-07,0,0.521519,-0.100984,-0.0161961,-0.323833,-0.0790685,1.28109e-07,0,-0.206217,0.0775638,0.0660129,0.427684,-0.169818,0.0970867,0.721001,1.66671,-2.43924e-07,-3.37362e-08,0.492824,-0.0827321,0.507063,2.74287,1.36921,-4.89602e-08,2.29535e-07
0.27,0.00746971,-0.100645,0.0278698,-0.048955,0.862073,2.61711,-0.22811,0.169898,-0.227859,-0.128654,0.141272,-6.51965e-07,0,0.502545,-0.106095,-0.0341338,-0.23943,-0.08811,3.5659e-07,0,-0.201148,0.0878236,0.0567915,0.428239,-0.167445,0.110946,0.762174,1.66835,1.33833e-07,-2.09011e-07,0.48753,-0.0771579,0.508751,2.74295,1.36222,-3.7368e-07,4.25266e-08
0.28,0.0349471,-0.0807003,0.00923298,-0.0471525,0.863023,2.61718,-0.278351,0.142066,-0.209708,-0.125543,0.132855,8.17943e-07,0,0.440757,-0.0906453,-0.0224952,-0.158391,-0.128919,5.67605e-07,0,-0.234462,0.064811,0.0925086,0.400107,-0.204239,0.151428,0.856339,1.66854,-4.75099e-08,5.31618e-07,0.466424,-0.0710723,0.511658,2.75306,1.33446,-4.81752e-07,-7.32149e-07
0.29,0.0349127,-0.0822151,0.0144636,-0.0470836,0.860805,2.61533,-0.290648,0.140568,-0.20749,-0.13359,0.131751,-1.14205e-07,0,0.447033,-0.0879113,-0.0335752,-0.139371,-0.129249,5.97472e-07,0,-0.232141,0.0690812,0.0853274,0.411259,-0.199134,0.152281,0.866305,1.66763,3.0512e-07,-5.4609e-07,0.473803,-0.0682906,0.513755,2.74414,1.33128,3.82925e-07,-1.44312e-07
0.3,0.0336553,-0.0831615,0.0165541,-0.0458635,0.858588,2.61474,-0.303769,0.138769,-0.207519,-0.140349,0.131396,6.75747e-07,0,0.453452,-0.0872523,-0.0342715,-0.134338,-0.129339,4.61288e-07,0,-0.227264,0.0700035,0.0884124,0.41488,-0.196166,0.153298,0.86916,1.66764,-7.00517e-08,9.74362e-08,0.474414,-0.0680144,0.513958,2.74429,1.33093,-3.92999e-07,3.6854e-07
0.31,0.0347354,-0.0849166,0.0190119,-0.0445016,0.856689,2.61375,-0.312703,0.137559,-0.20054,-0.160906,0.124873,8.96689e-08,0,0.446104,-0.0849367,-0.0484189,-0.112146,-0.129494,4.581e-07,0,-0.224421,0.0717878,0.0775008,0.416559,-0.186205,0.161013,0.888062,1.66712,-7.47978e-07,-8.75868e-08,0.478498,-0.0642756,0.516476,2.74162,1.32627,3.40111e-07,7.48698e-07
0.32,0.032333,-0.0859051,0.0194532,-0.0429147,0.854623,2.61283,-0.323589,0.134334,-0.200053,-0.167282,0.12411,-7.40708e-07,0,0.446742,-0.0838473,-0.0482404,-0.11191,-0.12975,3.82187e-08,0,-0.21819,0.0738074,0.080129,0.419903,-0.184414,0.161893,0.891181,1.66715,-5.94238e-07,-6.72437e-07,0.478577,-0.0643405,0.516744,2.74223,1.32594,1.24499e-07,4.08544e-07
0.33,0.0341686,-0.0859008,0.0137303,-0.0401783,0.853063,2.61112,-0.33472,0.123483,-0.193518,-0.185427,0.119989,-2.62155e-08,0,0.439602,-0.081858,-0.0456892,-0.120774,-0.130417,1.82065e-07,0,-0.213579,0.0754347,0.0778985,0.413722,-0.179356,0.167827,0.900033,1.66723,1.58406e-08,-2.00112e-07,0.476329,-0.0645129,0.518093,2.74278,1.32409,1.32116e-07,-1.61036e-07
0.34,0.0310054,-0.087046,0.0154817,-0.0381285,0.850996,2.61054,-0.343485,0.122655,-0.192147,-0.192802,0.119302,7.75569e-08,0,0.435778,-0.079294,-0.0451457,-0.124374,-0.130569,1.7273e-07,0,-0.206177,0.0755155,0.0809542,0.417469,-0.177167,0.168892,0.903713,1.66738,-1.06474e-07,-1.55157e-07,0.476057,-0.0644824,0.51836,2.74341,1.32389,1.47051e-07,1.43681e-07
0.35,0.0465567,-0.0734897,0.0113011,-0.036109,0.850671,2.60978,-0.34973,0.101708,-0.160784,-0.253875,0.100546,3.56345e-07,0,0.419677,-0.0659437,-0.0338551,-0.167551,-0.128903,3.11715e-07,0,-0.220929,0.0586067,0.0737141,0.406328,-0.177041,0.181935,0.936089,1.66844,3.25592e-07,-7.75458e-07,0.465629,-0.0670865,0.521862,2.74662,1.31929,-9.84602e-07,-6.00649e-07
0.36,0.0463539,-0.0736425,0.0104111,-0.0326618,0.849498,2.60706,-0.356866,0.092543,-0.155378,-0.267191,0.0950375,5.72347e-07,0,0.409868,-0.0602477,-0.034932,-0.177183,-0.130655,-5.70407e-07,0,-0.213564,0.0645162,0.0738872,0.397411,-0.176487,0.186107,0.939888,1.66862,-8.66543e-07,-1.24327e-07,0.46759,-0.0668725,0.521986,2.74919,1.31822,1.99302e-07,-4.67491e-07
0.37,0.0568233,-0.0608357,0.01517,-0.0311901,0.849502,2.6065,-0.359408,0.0808239,-0.132854,-0.317192,0.0683442,-5.62675e-08,0,0.401883,-0.0427036,-0.037539,-0.202241,-0.138795,-9.11362e-08,0,-0.224685,0.0481545,0.0740178,0.385104,-0.180395,0.195759,0.963495,1.66944,6.88009e-08,-1.42273e-07,0.46362,-0.0680588,0.52353,2.75071,1.3141,-3.26984e-07,4.04239e-07
0.38,0.0654901,-0.0443276,0.00679003,-0.0299221,0.850117,2.60418,-0.355999,0.0524352,-0.116568,-0.366133,0.0251732,5.68316e-07,0,0.393686,-0.025029,-0.0411529,-0.232808,-0.149437,-1.97098e-07,0,-0.234542,0.030918,0.0741257,0.376145,-0.190965,0.202588,0.989347,1.66941,7.39866e-07,-5.77873e-07,0.469352,-0.0676475,0.525327,2.74941,1.30766,-1.01016e-06,9.45063e-08
0.39,0.0678869,-0.0411496,0.00787399,-0.0261239,0.851197,2.60255,-0.357091,0.0450154,-0.110978,-0.388168,0.0130497,2.01802e-07,0,0.383666,-0.0193648,-0.0394089,-0.250584,-0.153248,-1.86677e-08,0,-0.230732,0.0291425,0.0733208,0.356089,-0.189123,0.207345,0.986847,1.66911,-5.16975e-08,-4.05676e-07,0.47055,-0.0678048,0.525977,2.7494,1.30604,3.06694e-07,-2.27194e-07
0.4,0.0806359,-0.0246741,0.0142905,-0.0254477,0.852773,2.60191,-0.347561,0.0308196,-0.0929163,-0.452964,-0.0250643,4.08604e-07,0,0.381405,-0.000502104,-0.0288295,-0.301587,-0.158915,-3.86409e-08,0,-0.245861,0.0103551,0.0732607,0.348091,-0.189253,0.208403,0.996102,1.66836,1.4608e-07,-7.15381e-08,0.469645,-0.0700795,0.527919,2.7441,1.3023,-4.71691e-08,3.42629e-07
0.41,0.0871438,-0.00819722,0.00662995,-0.0259705,0.853766,2.59894,-0.320064,0.00153603,-0.0817266,-0.527646,-0.0947202,5.29503e-07,0,0.380119,0.0197289,-0.0225003,-0.344323,-0.159874,3.0446e-08,0,-0.256955,-0.00237904,0.0706566,0.344492,-0.192368,0.203691,1.00992,1.66592,5.26693e-07,-7.21324e-08,0.486063,-0.0707029,0.526297,2.7422,1.29561,6.54508e-08,3.05031e-07
0.42,0.0890624,0.0054375,0.00267308,-0.0252381,0.855069,2.59753,-0.287495,-0.0193152,-0.0708399,-0.602163,-0.163748,3.41315e-08,0,0.372627,0.0373912,-0.00849357,-0.367862,-0.152339,1.62811e-07,0,-0.25965,-0.016211,0.0752355,0.327024,-0.195098,0.199955,1.01239,1.66247,-2.02595e-07,-6.14359e-07,0.493963,-0.0753215,0.52353,2.73934,1.28804,-5.82231e-07,3.59073e-07
0.43,0.0870396,0.0199248,-0.0007796,-0.023817,0.856197,2.5964,-0.251315,-0.0383543,-0.057145,-0.67515,-0.234498,-9.12134e-07,0,0.363016,0.0566869,0.00696791,-0.380523,-0.137827,4.68757e-07,0,-0.257511,-0.0307751,0.0740477,0.310112,-0.193589,0.195631,1.01432,1.65837,5.12257e-07,4.57313e-07,0.498799,-0.0753642,0.52143,2.74543,1.28037,-7.93192e-07,7.11206e-07
0.44,0.0863721,0.0320532,-0.00378396,-0.0229502,0.85779,2.59531,-0.212686,-0.0560866,-0.0505924,-0.745017,-0.30371,1.94762e-07,0,0.350762,0.0738302,0.0211428,-0.390064,-0.119743,-9.05963e-07,0,-0.257538,-0.0418859,0.0764117,0.2939,-0.191285,0.192799,1.00912,1.65434,3.55152e-07,1.75765e-07,0.50225,-0.0814244,0.519082,2.74354,1.27238,-6.87366e-07,1.16502e-06
0.45,0.0881811,0.0370604,0.00425329,-0.0199447,0.859974,2.59617,-0.194376,-0.0537792,-0.0470443,-0.783592,-0.328758,8.83508e-07,0,0.333198,0.0787111,0.023865,-0.398585,-0.113254,-6.46357e-07,0,-0.255158,-0.0521259,0.0743861,0.267302,-0.191702,0.195183,0.996885,1.65271,-1.46909e-07,5.61109e-09,0.503875,-0.0812098,0.51823,2.7489,1.27018,1.14271e-07,-1.56288e-07
0.46,0.0937185,0.0412471,-0.00482456,-0.0216015,0.861813,2.59347,-0.147645,-0.0713053,-0.0442025,-0.863646,-0.378135,-5.9935e-07,0,0.312681,0.0905369,0.0372501,-0.403303,-0.0947065,7.11115e-08,0,-0.265511,-0.051001,0.0713289,0.266343,-0.188693,0.190355,0.991134,1.64954,1.63864e-08,2.46686e-07,0.511784,-0.0827169,0.516596,2.74733,1.26473,-4.88913e-07,7.45697e-07
0.47,0.0958183,0.0429409,0.00306073,-0.0179224,0.86412,2.59269,-0.131785,-0.0681501,-0.0411591,-0.890752,-0.386732,-1.88092e-07,0,0.291081,0.0951336,0.0359961,-0.410153,-0.0905924,-4.72939e-07,0,-0.259595,-0.0524656,0.067965,0.238648,-0.191126,0.192988,0.975899,1.64848,-5.38252e-07,-1.72909e-07,0.514282,-0.0828152,0.515551,2.75004,1.26366,-3.47681e-07,6.85524e-08
0.48,0.0989422,0.0444243,0.00547007,-0.0195313,0.866473,2.59329,-0.0898069,-0.0683501,-0.0444787,-0.95104,-0.401569,-6.83431e-07,0,0.269315,0.0958009,0.0368283,-0.403198,-0.0773372,1.22929e-07,0,-0.268912,-0.0579484,0.0649535,0.229787,-0.192297,0.191202,0.961535,1.64638,2.06831e-07,1.80661e-08,0.517408,-0.0844689,0.514973,2.74698,1.26033,-9.1456e-07,2.60475e-07
0.49,0.0959097,0.0469813,-0.00391567,-0.021126,0.86835,2.59153,-0.0393539,-0.0817584,-0.0438662,-1.00451,-0.406442,1.36965e-07,0,0.249441,0.103364,0.0379001,-0.39029,-0.0570428,3.09262e-07,0,-0.269367,-0.0565188,0.0699401,0.223621,-0.188629,0.190835,0.939152,1.64361,-3.28932e-07,2.06974e-07,0.526884,-0.0853761,0.513248,2.74726,1.25561,2.68738e-08,7.2134e-07
0.5,0.0861582,0.0528486,-0.0175344,-0.0220565,0.869806,2.59091,0.0173419,-0.094342,-0.0369361,-1.05117,-0.388834,-3.3856e-07,0,0.231808,0.110015,0.0309696,-0.368487,-0.0308381,-2.19252e-07,0,-0.260629,-0.0640148,0.072239,0.219441,-0.185012,0.191398,0.908882,1.64074,-1.62498e-07,-1.35458e-07,0.532052,-0.0871929,0.513922,2.74498,1.24942,2.66812e-08,4.33909e-07
0.51,0.0870174,0.053772,-0.0138671,-0.0198925,0.872231,2.59005,0.0397286,-0.0907371,-0.0328585,-1.06395,-0.382631,-5.54752e-07,0,0.209499,0.112545,0.0265375,-0.372255,-0.0269238,-3.73856e-07,0,-0.256667,-0.06403,0.0652431,0.197731,-0.189966,0.192273,0.892753,1.63996,9.45842e-09,1.59833e-07,0.532037,-0.0872765,0.514066,2.74667,1.24851,-4.06369e-07,5.58756e-07
0.52,0.0815286,0.0519711,-0.0232625,-0.0220718,0.874362,2.59049,0.093639,-0.0924582,-0.0367173,-1.09942,-0.346247,-9.05414e-07,0,0.185563,0.107616,0.0135253,-0.339213,-0.00745506,-5.61287e-09,0,-0.256732,-0.0651813,0.0681221,0.197466,-0.185918,0.193368,0.860878,1.63824,-3.45416e-07,7.43441e-07,0.530539,-0.0858703,0.517279,2.74504,1.24456,5.81497e-07,2.85885e-07
0.53,0.0788029,0.0552369,-0.0251292,-0.0211147,0.876042,2.59079,0.126818,-0.0879261,-0.0265583,-1.11578,-0.316186,-8.11512e-07,0,0.163677,0.10893,0.0065636,-0.330028,0.004267,-2.31623e-07,0,-0.250282,-0.072826,0.0684851,0.181432,-0.192219,0.194374,0.827987,1.63711,5.30296e-07,-2.90722e-07,0.531259,-0.0841665,0.51926,2.74643,1.24215,9.59562e-08,1.02134e-06
0.54,0.0809037,0.0543954,-0.0289614,-0.0222175,0.87862,2.58946,0.152838,-0.0871194,-0.0255371,-1.10834,-0.312687,-7.78018e-07,0,0.146434,0.111391,0.00419758,-0.335171,0.00497586,-5.98221e-07,0,-0.256551,-0.0691855,0.0599114,0.169156,-0.193909,0.19485,0.820524,1.63684,-1.46435e-08,-4.6386e-07,0.532322,-0.0839733,0.519594,2.74499,1.24185,-3.31848e-08,7.46451e-07
0.55,0.0660998,0.0502956,-0.0586754,-0.022173,0.878975,2.58995,0.216183,-0.0915843,-0.0263077,-1.13551,-0.220939,-8.50918e-07,0,0.114237,0.104887,-0.0116433,-0.272208,0.0290635,7.19776e-08,0,-0.235137,-0.0686199,0.0755986,0.177593,-0.186306,0.1975,0.755102,1.63573,-2.41251e-07,-4.9791e-07,0.538415,-0.0785667,0.525457,2.7382,1.23665,-1.05172e-06,6.84262e-07
0.56,0.0688094,0.0515399,-0.0568038,-0.0236093,0.881092,2.5899,0.241575,-0.0860981,-0.0244037,-1.12657,-0.217494,-1.08612e-06,0,0.0989148,0.10786,-0.0138407,-0.278435,0.0296099,1.131e-07,0,-0.243953,-0.0701385,0.0674741,0.161937,-0.191402,0.197302,0.745727,1.63539,-2.88371e-07,3.99938e-07,0.537982,-0.0789004,0.525285,2.73868,1.23651,6.23698e-07,-3.81874e-08
0.57,0.0712449,0.0520695,-0.0553692,-0.0247843,0.882671,2.58958,0.267329,-0.0820052,-0.0230665,-1.11779,-0.213587,-6.68049e-07,0,0.0818428,0.10938,-0.0167108,-0.283193,0.0302363,-4.45887e-07,0,-0.250399,-0.0707602,0.0586377,0.147218,-0.197514,0.196401,0.735888,1.63491,-1.48251e-07,7.90334e-09,0.538391,-0.0791418,0.52504,2.73914,1.23638,6.66308e-08,-1.57804e-07
0.58,0.0493575,0.0626234,-0.0740869,-0.0230698,0.882086,2.591,0.323969,-0.0838317,-0.00815877,-1.12546,-0.0156039,-3.86972e-07,0,0.0566602,0.119584,-0.0325846,-0.219638,0.0630135,-1.37455e-07,0,-0.217415,-0.0855891,0.0677355,0.165214,-0.173245,0.182922,0.609611,1.63148,6.97103e-07,-8.34624e-07,0.515283,-0.0886453,0.528658,2.73862,1.22792,-4.0887e-07,5.76539e-07
