time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
2.06,8.98872,-18.929,10.1976,23.9585,-61.2013,-9.68987,1.9004,-26.5321,3.71038,16.719,-24.5282,28.1056,0.01543,-1.68225,15.5325,-17.3594,1.8919,-9.01732,32.1543,0.0419422,9.93458,-7.02737,-3.06556,0.399376,0.407565,0.0552634,0.562249,-0.00715516,0.0564849,-0.0740375,0.918999,0.29565,-0.146671,0.336501,-0.0311427,-0.0637908,-0.055391
2.11,13.8082,11.1591,-2.51533,46.5602,-31.3028,3.25054,3.548,-27.9356,2.87081,7.6445,-35.1019,22.9236,0.0272178,7.55826,-8.99352,4.87297,-0.23622,3.24293,-9.36192,0.0344583,7.14565,-5.80011,-3.8979,-0.418187,0.108774,0.108048,0.316273,0.00806818,0.0601922,-0.0347,1.76471,0.0998782,-0.181256,0.356118,-0.0262395,-0.0405523,-0.0756124
2.15,13.3545,4.30067,-2.5984,40.1118,1.66121,5.1193,7.61679,-41.4585,2.80158,2.98229,-39.0961,12.7549,0.0251552,4.64781,-9.76614,10.325,-4.606,3.41691,-11.5704,0.049804,7.70431,-4.64064,-3.35729,-0.991064,-0.0896384,0.13603,0.0810856,0.0157884,0.0635096,0.0111997,2.24083,-0.178742,-0.108751,0.342252,-0.0199912,-0.00640677,-0.0694849
2.18,-0.983204,-1.1594,9.54475,-10.0644,19.906,-12.4963,9.61292,-41.1662,4.39831,-2.84106,-47.3447,17.6881,0.0181264,-8.95465,-4.89557,2.08549,-12.9869,0.984256,-0.390057,0.0472246,9.28194,-5.6888,-1.28881,-0.490888,-0.307967,0.0483656,0.100004,0.00594373,0.0380303,0.0280411,2.16696,-0.558671,-0.0742811,0.464318,-0.0215992,0.011849,-0.0753183
2.22,-28.8306,-3.00318,19.9162,-52.1976,3.59254,-7.54306,15.778,-35.0945,8.53818,-9.774,-62.9276,29.4936,0.0118439,-38.6068,1.01956,-4.61226,-24.9862,-0.196388,2.90226,0.00891821,9.3622,-6.48337,-4.02294,-0.442681,-1.39818,-0.157032,0.172021,-0.00289185,-0.0057418,0.0174592,2.20521,-0.676895,-0.117821,0.441617,-0.0269559,-0.0126749,-0.0753539
2.25,-23.6384,95.9966,14.4252,-40.4141,6.23708,0.416588,26.5423,-36.6907,10.8553,-8.72582,-74.0548,32.5497,0.00842794,-38.4276,-80.1055,41.1209,-20.5947,7.9361,-62.2255,-0.0228183,7.74634,-5.7867,-6.24444,-1.07187,-2.65663,-0.345692,0.0408154,-0.00279224,-0.0370545,0.0245346,2.38064,-0.830331,-0.230154,0.531241,-0.0299033,-0.0327154,-0.0985302
2.33,48.7444,92.212,-69.9737,-68.8823,-16.6008,31.6863,84.2712,242.781,32.4781,-0.389186,-129.202,264.775,-0.00800698,-26.3512,171.248,-63.845,-18.8793,-5.57101,130.758,0.0243433,3.46144,0.677533,-2.30138,-1.36451,-2.34492,-0.372132,-0.24925,-0.0201798,-0.0284397,0.1207,1.60879,-0.82344,-0.266789,0.832375,-0.0331178,-0.0439137,-0.106094
2.44,18.3414,27.313,20.1207,61.0957,-64.1961,-8.51958,22.393,-13.9582,10.2963,6.98965,3.68846,-30.8066,0.170216,-21.0334,-81.8956,14.6434,34.8725,7.79635,-51.8143,0.055658,16.2009,7.2026,-3.46918,-0.356847,-2.20472,-0.456896,0.234625,-0.0178046,-0.0459992,0.0359012,1.04854,-0.246289,-0.195423,1.28596,-0.0301091,0.00352845,-0.164946
2.55,10.7477,-25.2873,15.867,14.6548,-56.0714,10.2489,3.66555,-32.8886,22.0053,6.29626,4.83699,-32.8927,0.0617875,1.3696,-41.9737,-1.18657,9.24529,-14.636,-1.06382,0.0175125,8.55178,5.46225,0.085371,0.715764,-1.76373,-0.494903,0.634749,-0.0431875,-0.0593331,-0.0672778,0.8573,-0.133632,-0.021514,0.886336,-0.020742,0.0251515,-0.102338
2.6,11.3402,13.5158,10.2287,28.9005,-24.7602,15.3196,2.90587,0.695133,2.58221,0.527002,0.498186,-1.73912,0.0301938,3.57464,-39.5822,-4.27164,-1.49927,-32.7011,-2.12946,0.0232067,7.29724,6.53052,3.46958,0.729958,-1.09577,-0.150371,0.78802,-0.0237009,0.0199919,-0.0966753,0.870336,-0.25211,-0.0680295,0.933605,-0.0189729,0.0229529,-0.110186
2.64,13.9553,12.965,0.618372,39.1648,8.6879,5.28108,3.97083,9.41917,-12.5696,-4.37619,-1.90718,13.5399,0.0411521,9.06723,-28.7937,-5.65666,-7.99815,-50.2635,13.2861,0.0237215,7.42073,5.68173,4.47205,1.78106,-0.748942,-0.106921,1.09955,-0.0257016,0.0285669,-0.139949,0.701555,-0.407128,-0.135413,0.876347,-0.0225705,-0.0024361,-0.0973264
2.67,10.9536,-8.58204,-1.60585,19.3478,23.3166,19.3565,-1.19653,-2.76963,-4.52829,-9.5853,0.0530333,3.98451,0.0493805,14.0882,-29.2709,-4.07664,-10.774,-59.2448,17.1925,0.0200357,8.26374,4.28155,3.63968,2.4152,-0.867971,-0.130917,1.29731,-0.0320662,0.0165512,-0.176691,0.588928,-0.311996,-0.127925,0.800833,-0.0242273,-0.0153525,-0.0816886
2.7,-6.20288,-17.2758,-2.85681,-19.5666,15.4642,23.294,-21.0988,-11.134,6.04297,-16.7156,2.05038,-3.17955,0.0312243,18.9656,-36.1036,-1.72112,-12.7277,-65.2381,13.7414,0.012124,8.67912,4.64237,4.64517,3.41593,-0.686723,-0.141894,1.57453,-0.0433103,0.01068,-0.215809,0.601929,-0.408267,-0.185384,0.772335,-0.0265773,-0.0332759,-0.0772318
2.74,-14.6686,72.8453,-3.83356,-32.0733,5.99645,6.78612,-40.9042,66.4572,-34.3145,-45.6227,-24.0815,44.3608,-0.0111448,32.0641,-40.6176,-0.555521,-8.83624,-70.686,8.22014,0.0109992,6.27584,4.86707,6.03657,3.72624,-0.838646,-0.0759276,1.62763,-0.0378002,0.0151912,-0.235315,0.479755,-0.529379,-0.286858,0.676021,-0.0308201,-0.0675928,-0.0641341
2.79,-7.18271,-30.9095,18.5042,-47.6305,15.0407,-19.9064,-40.0152,-1.7255,30.0944,-23.9978,-0.805736,7.02754,-0.0256917,43.5372,-33.0249,1.79102,-2.99919,-78.3104,9.35005,0.0056017,4.17337,2.17696,4.66381,3.95472,-1.68835,-0.069419,1.63762,-0.0448067,-0.0275752,-0.260008,0.341162,-0.749746,-0.385362,0.169511,-0.0373795,-0.138769,0.0159594
2.83,57.6095,15.9639,-65.0779,-35.5701,-21.5339,-35.5194,-28.0873,-153.6,62.535,29.432,65.1847,-118.074,0.0380249,99.4592,-224.074,-10.4383,63.3308,14.3375,-178.232,-0.0119928,6.93979,-2.65939,2.78954,3.83675,-1.73961,-0.0683604,1.62112,-0.0510908,-0.0389476,-0.26587,-0.0151497,-0.957163,-0.378836,0.0948003,-0.0371092,-0.140667,0.0479137
2.9,-3.65131,-65.7527,87.6482,34.8123,-49.0118,16.6008,-29.1498,76.321,-20.3031,14.4327,-26.9869,103.229,0.077369,8.7058,184.373,-25.194,-8.50177,-71.0865,181.296,0.134777,16.1887,-7.24868,2.39396,2.73942,-1.09934,-0.0734194,1.30363,-0.0470227,-0.0165371,-0.215463,-0.663288,-1.52058,-0.333764,0.646778,-0.0185398,-0.0221104,-0.00708007
2.97,34.4713,28.919,-36.4197,28.0555,-65.2173,6.25387,-10.5524,-90.5721,13.9068,41.1447,4.25257,-29.9132,0.0269592,30.491,-74.3301,28.6512,19.4214,31.5603,-72.8639,0.185089,13.9178,-7.7789,4.16573,1.44602,-0.322048,-0.00731722,0.806712,-0.0211066,0.0223174,-0.126306,-1.34083,-1.26024,-0.419835,1.35998,-0.0264371,0.0360672,-0.126567
3.05,5.20645,-24.9114,12.1669,19.367,-66.6618,4.27983,-5.66952,-29.2961,4.57835,8.27196,-24.5179,25.6984,0.022055,1.72387,18.5638,-17.6108,2.42157,-10.1404,33.6647,0.0606341,9.19461,-5.74365,-1.68781,-0.270522,0.125406,0.0621031,0.360303,0.00373602,0.0550421,-0.0587178,-0.932166,-0.675187,-0.321361,1.79417,-0.0353757,0.0638194,-0.196812
3.11,11.6217,9.10218,2.15257,39.7644,-15.9888,-2.31809,1.69562,-35.247,4.3235,-0.939606,-39.0053,17.4787,0.0263131,7.44616,-13.0315,6.775,-1.06868,3.5796,-10.094,0.037905,6.72692,-4.30891,-2.07188,-1.09947,-0.173669,0.104608,0.155097,0.013583,0.0597731,-0.0249462,0.0484386,-0.649242,-0.132551,2.16179,-0.0330479,0.114066,-0.24505
3.15,9.41819,3.80041,3.33238,23.6822,15.231,-1.92509,8.27391,-46.0001,4.50127,-4.25278,-47.4601,11.6466,0.017377,0.811628,-11.7978,10.8811,-6.16911,3.20846,-10.0384,0.0431521,8.09621,-3.38502,-2.17473,-1.7315,-0.398339,0.123689,-0.0435028,0.0151173,0.0668358,0.0210814,0.699605,-1.31516,-0.334621,2.31215,-0.0414176,0.0985716,-0.276577
3.18,-5.54258,-0.446758,13.4177,-20.5025,20.6559,-18.6176,14.1619,-42.6332,6.78992,-8.45697,-60.0118,19.5073,0.0104033,-17.8718,-3.41473,1.66509,-16.1537,0.620224,0.233156,0.0294971,9.96958,-3.31639,-2.14962,-1.77765,-0.952508,0.0102588,-0.136346,0.00518962,0.0374101,0.0515159,0.863017,-1.44681,-0.292183,2.41778,-0.0424612,0.109137,-0.29573
3.22,-17.4288,44.266,15.3996,-49.9738,-4.76958,-1.06706,29.7615,-35.0012,11.4452,-8.92001,-77.2072,30.3227,0.00545733,-41.1008,-32.5196,19.98,-24.6261,3.17998,-25.6637,-0.00791864,9.45104,-5.0631,-5.70685,-1.5804,-0.970747,-0.0577974,-0.00299612,-0.00819883,0.0222995,0.0574492,1.70476,-1.71142,-0.248519,2.44355,-0.0416191,0.109227,-0.306619
3.26,-10.3474,103.548,37.5178,-60.9768,-8.9373,4.04976,46.2272,-32.9408,15.5396,-3.83844,-87.1316,29.6877,-0.0115907,-42.9654,-82.7538,18.6803,-27.5392,4.41322,-69.0982,-0.0366411,7.08634,-2.49473,-6.64851,-1.06421,-1.50429,-0.292215,0.123673,-0.0238825,-0.0244767,0.052538,2.3869,-1.73704,-0.188486,2.38476,-0.0387574,0.0968379,-0.308784
3.3,47.4805,154.897,-59.9415,-83.5191,-14.6448,34.2385,86.079,253.394,43.6767,-10.5875,-140.407,271.365,-0.0075217,-29.7961,124.878,-56.9083,-19.3002,3.22412,86.0128,0.000718065,3.80077,0.940889,-7.8808,-1.63293,-1.68457,-0.30138,-0.0113661,-0.0244464,-0.0326098,0.086825,3.17663,-2.1936,-0.234993,2.51589,-0.0446837,0.0585974,-0.363372
3.38,-2.98724,-87.987,94.9624,30.6984,-24.5333,12.1218,14.6265,-182.447,24.3545,10.2288,9.07618,-188.349,0.136124,-31.0786,-106.311,19.2328,33.3354,25.5125,-89.3671,0.0846752,17.116,9.86142,-4.35159,-1.31851,-2.87562,-0.600451,0.0569271,-0.024458,-0.0708582,0.0664382,1.87744,-2.23092,-0.234667,1.82844,-0.0500044,-0.0200865,-0.322207
3.49,37.2696,-30.298,5.36717,41.7417,-81.8504,7.5886,14.917,-3.74049,-7.53853,10.4957,1.18542,10.8062,0.102079,11.623,-15.6192,-10.9195,34.0863,-7.43783,30.0454,0.0098724,11.3167,5.45914,-2.33497,-0.458358,-2.66188,-0.455709,0.618369,-0.0201881,-0.0335182,-0.092059,1.0167,-0.470213,-0.151481,0.864022,-0.0398141,-0.000420123,-0.115795
3.55,9.86776,0.307863,22.4838,26.6525,-49.7732,9.14878,0.721742,-20.069,18.9231,1.63293,2.74496,-22.9599,0.0163566,1.94892,-48.5319,-6.0618,6.39429,-22.958,-9.44035,0.0210789,6.65583,7.66979,3.7085,0.0153696,-1.66713,-0.251378,0.472268,-0.025189,-0.0126898,-0.0713119,-0.333393,-0.331404,-0.0753214,0.388169,-0.0152613,0.00625811,-0.0403005
3.59,12.6864,19.5627,8.59531,39.9462,-13.7717,8.65903,3.06027,4.05855,-4.96308,-1.59014,-0.93377,9.03961,0.0306062,6.26522,-37.0234,-7.56594,-0.117289,-35.2267,0.139866,0.0294191,5.16497,7.56207,4.84233,1.03551,-1.01121,-0.171785,0.655843,-0.0284022,0.00214512,-0.0776704,-0.61471,0.0815782,0.0298467,0.440119,-0.0113445,0.0361602,-0.0422841
3.63,15.5639,3.50777,0.692181,33.1642,14.4396,15.4867,0.862113,1.78498,-8.9653,-6.76295,-0.778344,8.81691,0.0607202,13.852,-27.0429,-5.8353,-5.67161,-49.5764,14.9896,0.0234006,7.97115,6.81855,5.17206,1.93556,-0.502732,-0.0802968,0.987191,-0.0251392,0.0310962,-0.11377,-0.358557,0.413909,0.0775336,0.694536,-0.0196638,0.0528085,-0.071544
3.66,5.28048,-13.5118,-0.795082,-3.22465,17.3183,22.5128,-11.5005,-8.93461,1.81947,-13.0536,1.47083,-1.07326,0.0570158,17.6347,-29.9149,-3.27631,-9.73197,-57.9044,15.9724,0.0157808,9.62179,6.02061,5.28237,1.9765,-1.07324,-0.094464,1.01207,-0.0214778,0.0199969,-0.132622,-0.610194,-0.0120866,0.000686074,0.615194,-0.0222736,0.0351973,-0.0577828
3.7,-17.7378,-7.15158,-3.96386,-41.6445,-8.03641,10.5889,-41.3713,-6.49996,7.54163,-25.0083,1.4774,-2.28907,0.00557843,27.5321,-39.0888,-0.21309,-9.34809,-65.2518,10.5399,0.010748,8.9315,5.29296,6.01114,2.56668,-1.38949,-0.0947398,1.22337,-0.0260345,0.0107631,-0.177645,-1.2963,-0.328425,0.0217308,0.418071,-0.0132099,0.0394842,-0.0230133
3.73,-9.41317,117.253,4.66381,-30.8091,17.5914,-14.2167,-45.0236,110.267,-43.4326,-57.2155,-40.527,73.9439,-0.0408529,38.8161,-43.2935,1.48699,-5.4165,-72.5301,9.14299,0.000441433,8.27863,4.61994,4.23324,3.50798,-1.82893,-0.150078,1.51821,-0.0422838,-0.0165552,-0.23233,-1.30091,-0.662673,-0.0105156,0.500108,-0.01595,0.038528,-0.0358367
3.78,-7.25003,-117.493,2.19541,-45.9691,23.3263,-22.0174,-33.3923,-77.762,51.8237,0.154946,27.9023,-46.5168,-0.0160702,40.2441,-26.858,6.21769,-4.4784,-81.5028,10.5876,0.00753122,0.988598,0.339112,4.23404,3.63388,-1.63688,-0.0909555,1.55478,-0.0450171,-0.0123224,-0.245575,-2.10395,-1.49533,-0.0674718,0.095192,-0.00721418,0.0279806,0.0446242
3.84,8.52921,-177.982,33.8341,-18.1169,-26.4547,-33.667,-29.1664,-57.9681,22.7895,25.5029,33.734,-40.7993,0.0955689,24.7447,112.286,7.75736,-3.76281,-85.4877,131.819,0.0230422,8.71559,-7.26794,2.5735,2.83267,-1.63241,-0.0798047,1.3826,-0.0499595,-0.0249389,-0.240305,-2.31194,-1.50743,-0.0467165,0.154176,-0.00400946,0.0307413,0.0441865
3.89,13.7925,-10.5533,87.7446,40.5714,-53.9319,33.7345,-20.2679,77.4174,-15.122,25.1502,-30.098,111.337,0.0778705,10.2725,140.105,-33.2854,-3.43348,-45.8086,131.568,0.169056,21.6885,-8.69295,5.87939,2.30121,-1.20107,-0.054539,1.17711,-0.041694,-0.0124407,-0.199847,-2.0081,-2.11623,-0.324048,0.321129,-0.00981359,-0.0158342,0.00358389
3.94,33.9038,41.2436,-26.7617,33.8462,-57.6427,20.1549,-12.0405,-75.5196,18.231,47.9659,2.68671,-14.0643,0.0315595,32.4896,-71.9502,22.4018,17.2285,31.8579,-74.8538,0.187377,16.038,-8.21725,4.36817,1.61978,-0.510723,-0.0301645,0.8377,-0.0255027,0.0154852,-0.128484,-1.20236,-2.50213,-0.469642,0.349826,-0.0114018,-0.0386852,-0.00585308
4,18.4327,-35.9886,0.77981,1.49694,-78.1631,-9.81077,-1.90148,-64.1885,12.5374,28.4604,-5.49288,1.46331,0.0163147,4.66001,4.42925,-0.199543,7.95985,-5.14959,15.9216,0.0884481,14.2344,-4.70746,-0.51925,0.555798,0.416318,0.0295668,0.593629,-0.00870217,0.0582843,-0.084965,-0.826707,-2.14616,-0.475327,0.399511,-0.022186,-0.0468202,-0.0239293
4.05,10.6828,-7.19993,8.25533,27.4305,-61.1594,-2.65496,4.6736,-20.6217,4.47997,14.243,-23.351,30.2108,0.0283523,0.7043,8.70645,-14.2804,0.21457,-5.124,20.619,0.0408672,7.48398,-4.67947,-4.4005,-0.570638,0.454888,0.0741259,0.320533,0.00339818,0.069357,-0.0518908,-0.369821,-1.29513,-0.331753,0.428912,-0.0288638,-0.031098,-0.0268344
4.09,14.1742,10.1278,-3.10639,49.0513,-20.1942,0.0134098,5.94107,-33.9843,3.50675,7.24867,-31.1954,17.2671,0.0283933,7.67434,-11.4854,7.61436,-1.41998,4.30718,-13.1434,0.0468743,4.80975,-3.08127,-3.23422,-1.12942,-0.385242,0.062063,0.185987,0.00900071,0.048982,-0.0429405,0.483533,-1.5053,-0.47773,0.643193,-0.0437394,-0.0580823,-0.0590264
4.13,5.85838,8.58932,-0.446334,26.5454,19.7546,-11.4493,9.16044,-42.7404,1.61073,-1.59891,-41.279,10.3154,0.0189257,0.202016,-11.2093,10.0401,-6.57414,2.91753,-9.20646,0.0478469,4.79603,-0.623885,-1.6939,-1.60711,-0.063376,0.165913,0.0288808,0.0155375,0.0824218,0.00771392,0.782412,-1.24778,-0.271497,0.919984,-0.0343001,-0.00912096,-0.0955804
4.16,-12.5205,0.0113028,11.4487,-16.2058,27.834,-8.56163,10.1013,-40.259,3.02966,-10.58,-54.6385,17.7337,0.0125887,-15.3813,-1.83568,-0.0179934,-15.0727,0.364062,1.52417,0.0349985,6.00317,-1.54815,-1.68007,-1.19784,0.296933,0.206948,0.0117035,0.00860856,0.0843962,0.0537459,0.770148,-1.13155,-0.0743673,1.19401,-0.0207378,0.044075,-0.145052
