time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1.62,-0.136514,0.111484,0.43859,-0.0768917,-0.0322551,-0.0774247,1.42175,-0.423373,-1.44083,4.47709,1.33414,1.46547e-06,0,-2.01331,0.261139,-0.315874,1.12196,0.436154,5.07024e-06,0,-0.0182961,0.0244933,-0.753471,-1.27977,-0.337559,-1.16601,-2.77039,-0.383464,3.89387e-06,1.97079e-06,0.192705,-0.00734435,-0.137528,-0.03205,0.0235782,5.4195e-07,1.76568e-06
1.67,0.0124587,0.356981,0.431744,-0.0269266,-0.125501,-0.0286603,0.253736,-0.617516,-1.47115,6.26129,0.786804,7.95556e-06,0,-2.26112,0.444984,0.185563,1.06227,0.51923,1.09282e-06,0,-0.0875137,-0.253226,-0.665612,-1.09639,0.00126278,-1.5587,-3.2947,-0.402326,1.5018e-06,-4.32061e-06,0.0583349,-0.190407,-0.105438,0.071459,0.0398052,-5.77001e-07,2.54314e-06
1.7,0.099592,0.354801,0.19033,-0.00399599,-0.159635,0.0271776,-0.266798,-0.342003,-1.10698,6.55722,-0.157483,8.33339e-06,0,-2.21066,0.307333,0.16397,0.71376,0.279913,-1.58715e-07,0,-0.125445,-0.325965,-0.338631,-1.1173,-0.00788276,-1.30823,-2.95292,-0.182575,-4.38387e-07,-2.53562e-06,0.0516734,-0.174502,-0.015028,0.0657972,0.0644238,-9.19489e-07,-5.35687e-07
1.74,0.166475,0.177449,0.0731354,0.0271313,-0.18313,0.0942153,-0.671686,0.13289,-0.652899,5.30276,-1.43241,7.63638e-06,0,-1.85551,-0.106037,0.16264,-0.106586,-0.201885,-1.20589e-07,0,-0.135751,-0.198169,0.00928404,-1.18399,-0.162994,-0.764231,-2.14751,0.128509,-4.17449e-06,1.55861e-06,0.111117,-0.0709256,0.0230877,-0.0167426,0.0789738,-2.80235e-07,-3.11578e-06
1.79,0.183832,-0.104417,0.459643,0.118202,-0.170158,0.115573,-0.831029,0.285674,-0.0770172,1.0939,-1.17601,-2.70216e-06,0,-1.22766,-0.697179,0.638792,-1.29998,-0.700459,4.77285e-06,0,-0.0343079,0.196384,-0.106727,-1.04707,-0.180914,-0.335942,-1.5367,0.213061,3.60124e-07,7.49458e-06,-0.0221833,0.0132759,-0.0593546,0.00239587,0.0584415,-5.72623e-07,1.02492e-06
1.82,0.278298,-0.34945,0.596049,0.159016,-0.106972,0.112847,-0.69745,0.329312,0.0555356,-1.50767,-0.55307,-8.42862e-06,0,-0.737664,-0.957862,1.04681,-2.21785,-1.20469,3.40247e-06,0,-0.0974568,0.537885,-0.14179,-0.702411,-0.127172,-0.22174,-1.36918,0.14469,3.56523e-07,5.29155e-06,-0.216673,0.104723,-0.0334415,0.0268073,0.0603912,1.2342e-06,2.96695e-06
1.93,0.201731,-1.1728,0.112876,-0.0472144,0.212738,0.128378,-1.36916,1.51478,0.444289,-0.669929,0.455349,3.27635e-06,0,3.62964,-0.89236,0.494609,-6.72554,-4.42985,-5.2824e-06,0,-0.219967,1.29335,0.456425,1.34581,-0.168159,0.124787,0.280131,0.508432,5.53378e-06,-4.9618e-06,-0.0748283,0.0751875,-0.0931193,0.0355981,0.319797,-2.67571e-06,-2.2815e-06
2,-0.466952,-0.408899,0.415461,-0.189825,0.135366,0.0952791,-1.55541,0.655906,-0.680848,1.02482,1.51678,-1.76791e-06,0,4.46306,0.0935371,0.395225,-3.24713,2.3848,-5.43183e-06,0,0.422606,0.414848,0.0245107,1.71951,0.0969178,-0.20039,1.39208,0.152056,-7.52593e-06,2.1254e-06,-0.226315,-0.527724,-1.14461,0.30002,0.261111,8.14599e-07,1.43765e-07
2.06,-0.500496,-0.171957,0.0805454,-0.202377,0.0626782,0.0774238,-1.41338,0.339846,-0.658075,0.93662,0.730023,5.78636e-06,0,3.19388,0.0824632,-0.0191354,1.33084,3.48431,-2.12484e-06,0,0.416368,0.122574,0.111397,1.90302,0.354218,-0.256132,1.67864,-0.0463264,-8.01171e-06,-6.41448e-06,-1.1166,-0.487566,-1.61251,0.272869,0.157335,5.84581e-06,-4.95548e-06
2.11,-0.204675,-0.120055,-0.543788,-0.151236,-0.00939644,0.095144,-1.80445,0.42899,0.161212,1.0362,0.387774,3.85188e-06,0,1.58488,-0.326701,-0.521815,4.41395,1.45704,2.11505e-06,0,0.122604,-0.0490434,0.526607,1.74868,0.520944,0.143566,2.00708,-0.0128113,1.08556e-06,-3.56775e-06,-1.48928,-0.209409,-1.84199,0.239407,-0.0218333,1.49447e-07,-2.25994e-06
