time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1.67,4.74245,-0.82551,-5.13476,1.14638,-1.20415,1.78944,-24.6052,8.34513,9.52309,14.9046,-31.7191,4.52436e-05,0,-1.6383,-5.47296,3.88685,-10.3376,-6.59047,-6.54413e-05,0,-2.89212,-0.673049,9.44943,2.30235,2.37455,2.68746,2.52651,6.13107,-3.48606e-05,-5.86918e-06,-1.31473,-0.472193,2.85732,0.583004,0.857434,-3.52528e-05,-0.000114384
1.7,1.19214,-1.88968,-5.13638,1.02558,-0.927172,1.98505,-11.8814,10.0584,12.7717,-26.7714,-24.4986,7.98395e-05,0,8.43,-8.19438,0.421738,-19.7083,-10.2417,-5.19649e-05,0,0.815593,-0.118557,11.5449,-1.54643,-2.00499,12.645,17.8748,7.21354,-0.000209165,0.000109301,0.0764541,1.32245,0.993398,-0.594312,0.457738,1.4756e-05,-9.584e-05
1.74,0.802661,-5.89046,5.69929,1.80193,-0.00490488,0.885373,-5.77238,6.4285,15.876,-81.6075,-8.68057,-0.000136681,0,13.9743,-13.4435,6.86269,-27.6502,-13.0615,7.34905e-05,0,1.59958,7.50156,1.64469,-0.19183,-2.01213,13.0531,18.6843,4.58297,9.1768e-05,0.000243874,-1.82871,2.24312,-0.789549,0.154649,-0.12666,-7.1827e-05,4.36732e-05
1.79,3.28673,-10.9423,5.23373,1.25976,2.35562,0.093355,2.74351,5.25824,5.68937,-89.9605,13.3372,-9.76607e-05,0,20.8216,-11.8187,13.0352,-37.0371,-23.1431,-0.000178828,0,-2.3784,14.3901,0.0277281,12.5447,0.910377,5.60759,8.22076,-0.536274,6.90937e-05,-0.000166396,-5.90537,3.54735,1.03698,0.145559,0.417479,5.66235e-05,4.98087e-05
1.82,-0.273225,-15.8089,1.52052,0.0281399,3.35871,0.165188,5.00216,11.898,0.770898,-55.3096,15.9109,-2.46641e-05,0,38.5594,-12.8395,3.29308,-51.0097,-51.4404,-8.30798e-05,0,0.542358,17.9088,2.1959,20.4659,1.67305,3.93833,6.57086,2.07222,6.60444e-05,-0.000118527,-4.26471,3.46307,2.76992,-1.07503,2.90906,6.71949e-05,4.88939e-06
1.93,-12.3578,6.7348,5.42171,-3.01636,-0.321357,-0.212653,-7.59006,-3.69787,-10.6611,45.3456,22.6744,-9.49825e-05,0,34.7445,13.1117,-2.8219,19.8432,90.4027,-3.14709e-05,0,12.0283,-9.07473,-8.28427,10.2376,3.94604,-3.79418,24.5068,-1.97908,-0.000268156,0.000102061,2.19417,-11.0591,-20.6496,5.07634,0.793217,-0.000127948,3.18144e-05
2,-4.47128,8.86188,-2.08996,-0.760859,-1.60396,-0.433848,1.7854,-11.1617,-6.97042,5.29081,-4.448,2.79138e-05,0,-15.338,6.22794,-5.61195,86.0288,63.8929,0.000224417,0,4.03202,-10.1505,-2.90111,3.37487,5.42377,-3.46334,9.99631,-5.69415,1.77706e-05,-1.17963e-05,-15.7369,-3.90383,-14.7986,1.99966,-1.90044,8.33597e-05,-9.9833e-06
2.06,4.03443,1.09284,-11.7194,0.685562,-1.71298,-1.59709e-05,-3.18436,0.0161919,11.692,-1.41268,-12.227,-6.6139e-05,0,-32.3126,-7.65969,-10.4074,75.0796,-30.9463,0.000145964,0,-4.19152,-2.87992,6.94951,-0.0916811,3.86858,5.60812,4.86814,-0.301996,0.000216215,-3.57223e-06,-10.1741,5.68588,-2.91301,-1.92054,-3.15469,-9.26732e-05,-0.000117287
2.11,5.77241,-1.3724,-6.30536,1.46413,-2.13873,-0.177169,-9.86901,2.07796,8.62681,3.02858,0.461541,-9.99363e-05,0,-31.6296,-8.94207,-8.22002,50.3448,-39.6733,7.38312e-05,0,-4.65159,0.832416,3.65244,-7.82552,1.95179,10.9486,7.12969,0.655477,0.000166912,0.00015067,0.505593,5.03077,-0.738029,-0.351599,-3.30232,-0.000146181,0.000138579
2.15,3.33961,-2.29638,4.35005,1.66188,-2.20231,-1.01839,-3.09234,-0.204845,-2.99398,-6.68102,2.03643,-0.000133133,0,-22.0199,-2.57469,-5.92325,20.1339,-23.8861,0.000110094,0,-0.364188,3.66237,-4.46059,-11.6836,-0.400213,9.89146,2.15332,0.153965,-8.99636e-05,8.93915e-05,8.29778,2.94236,9.5024,-2.41299,-0.497332,2.86467e-05,0.000106
2.18,0.253348,-0.53812,8.70258,0.892536,-1.87202,-1.97696,6.38042,-4.64783,-6.30567,-15.4801,-3.15534,-7.78132e-06,0,-5.46216,5.45934,0.1508,-25.2396,-9.92069,2.23676e-05,0,2.0682,3.23859,-6.1652,-7.70905,-2.6101,2.05439,-8.90656,0.258209,-9.26915e-05,-0.000200121,12.5494,1.56588,18.2806,-4.20273,1.38802,5.77271e-05,6.05557e-05
2.22,1.1418,5.33543,2.05865,1.3978,-0.32599,-1.93592,11.1204,-13.4024,2.3341,-25.8289,-7.95131,5.32564e-05,0,-9.13631,12.0714,4.73991,-57.6526,-2.20825,-0.000185901,0,1.03258,-4.01059,-3.67352,-11.3822,-6.36314,4.26588,-4.25382,1.33392,-3.70396e-05,-0.000243927,8.33386,0.865916,15.3075,-4.02344,2.36164,-6.88973e-05,-9.38113e-05
2.25,5.10529,10.8464,-5.32076,2.10462,0.966499,-1.65219,9.20831,-21.3228,10.1892,-30.3991,-12.1512,0.000193741,0,-13.239,14.9149,5.08435,-78.0234,3.18532,-0.000224708,0,-3.53955,-11.0207,1.27255,-18.8623,-12.2783,8.37202,6.88002,0.648084,6.50226e-05,-0.00011407,6.49407,-0.520248,6.92499,-1.6647,2.15134,0.000118313,-0.000158318
2.33,-1.99511,9.84638,6.09938,-0.0994499,3.63814,-0.717222,38.7683,-8.14571,0.911654,-47.8476,-47.5263,-0.000215594,0,1.26012,11.9941,11.709,-31.6616,6.72293,0.000182372,0,0.0234475,-9.65223,-7.1734,-14.9335,-0.610675,-14.6879,-20.5504,-4.83323,5.44223e-06,0.000124671,3.04936,-4.44508,1.3793,-3.23732,0.454746,1.51269e-05,0.000206915
2.44,-7.20655,-8.73214,-9.84849,-1.61588,-0.316018,1.41448,21.7438,16.3372,6.20703,35.6125,66.4881,6.50059e-05,0,-13.101,-11.5841,-14.3189,39.0505,11.0862,3.15045e-05,0,6.80683,7.68158,8.82292,4.5689,-0.59887,3.92041,-29.1377,1.71442,4.47026e-05,5.76809e-05,1.60947,1.8095,-8.13344,3.35297,-0.563522,-3.03772e-05,-3.96392e-05
2.55,2.13583,-3.67325,16.0893,0.150901,-2.28337,-0.63257,-29.5221,-2.93082,-26.6187,75.3642,-3.8174,0.00024672,0,5.78851,-1.90555,7.22115,-12.097,-6.27297,-1.52408e-05,0,-3.85426,8.0751,-13.5848,0.409426,0.0743501,-14.3647,-5.50533,-1.34258,-0.000194726,6.91308e-08,2.7303,0.977728,5.52669,0.968707,-0.952636,-3.92018e-05,5.65056e-05
2.6,1.62329,2.69676,11.5597,0.798403,-2.27903,0.00789783,-29.3708,-11.9583,-23.1139,58.7704,-37.6191,-1.72653e-05,0,0.8969,2.76268,11.3749,-8.53037,-0.210931,8.14463e-05,0,-1.6581,-0.989178,-6.78875,-4.87215,-0.954831,-8.72276,7.10043,-1.05744,1.46955e-05,-6.01586e-05,3.81252,-1.44049,6.84132,0.348297,0.110602,0.000192908,-3.45606e-05
2.64,2.18188,4.27358,-0.142975,1.30356,-1.53103,0.756642,-28.5661,-6.10523,-11.1582,42.2674,-31.7392,1.56936e-05,0,-2.24009,2.28298,6.96422,-6.32958,-1.84722,0.000200757,0,-0.111538,-5.01808,4.11519,-1.87463,0.354066,-2.78396,6.73877,-0.34778,2.10865e-05,-3.27559e-06,-1.80994,-1.16135,4.07621,-1.30941,0.170249,2.33956e-06,-9.57001e-05
