time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1.39,2.28893,72.9988,0.525771,-2.97311,-14.8438,-7.1777,-23.589,66.3247,-31.6169,-34.7568,-23.4159,44.2452,-0.0104079,28.8903,-38.1517,-3.62423,-2.7614,-67.8994,12.7029,0.0176028,4.22534,6.35254,8.01396,3.70485,-1.01371,-0.0236943,1.15854,-0.0285633,0.0294778,-0.17471,-1.93438,-0.537548,0.0396203,-0.30355,-0.0112772,0.0177137,0.0120223
1.45,13.4453,-109.369,14.3436,-13.1822,-9.35798,-11.9955,-11.0093,-91.7403,49.2648,9.06035,26.2993,-61.3013,0.0289476,34.7011,-30.2687,1.12776,2.10454,-68.6206,14.0966,0.00821738,0.856867,5.04048,7.92745,4.16486,-1.12147,-0.0173112,1.31584,-0.0339251,0.0234346,-0.203858,-2.15061,-1.5418,-0.114921,-0.267537,-0.0137001,-0.00759854,0.0367883
1.52,7.19634,-3.03006,8.35695,-26.6252,-30.42,-13.8877,-16.9429,20.8892,-7.01957,5.75216,-6.3651,34.5682,0.0596064,28.1092,24.9134,1.83,9.18214,-47.6491,42.4045,0.0113039,2.84682,-2.75235,5.0124,3.87424,-0.742443,-0.00284343,1.39258,-0.0310149,0.0364618,-0.22207,-1.72182,-1.67646,-0.194408,-0.275821,-0.0206373,-0.0165756,0.0466627
1.57,-19.6727,-73.2592,44.6927,7.7422,-3.18196,10.366,-18.105,8.75053,-5.99533,14.7931,-17.0339,46.9932,0.0380973,-0.669325,120.309,-25.5902,-9.83946,-44.8909,121.485,0.0873339,4.49423,-4.5439,4.71602,3.2821,-0.578393,0.00580737,1.18851,-0.0284322,0.0298935,-0.192549,-1.06323,-1.90164,-0.330243,-0.322833,-0.016811,-0.0434473,0.0480085
1.63,23.4285,-10.991,-18.0342,15.5444,-38.6524,16.1187,-4.31429,-99.5109,11.5719,38.8243,8.29517,-34.9438,0.0314596,22.8684,-45.2145,15.501,14.0107,21.6204,-50.6894,0.150183,7.12478,-5.24801,3.48553,1.84689,-0.447093,0.0474089,0.608557,-0.00140872,0.0199096,-0.093853,-0.779357,-2.19575,-0.434606,-0.409045,-0.0217803,-0.0679706,0.0366391
1.73,3.28922,-7.87707,2.93883,17.7755,-35.5768,1.0191,-2.03943,-37.6628,2.40564,12.2665,-24.0303,23.1948,0.0255096,5.54736,4.75492,-7.68518,0.673107,-5.40791,16.3149,0.0301187,4.5649,-2.79459,-1.55885,0.856249,-0.147168,-0.0368925,0.274955,-0.0104875,0.0238651,-0.025914,-0.974775,-2.42745,-0.310633,-0.75391,-0.0261846,-0.0691172,-0.0431254
1.79,9.12646,-2.60395,-1.91739,18.7735,-7.7779,0.601298,3.76327,-54.4449,2.64337,12.5562,-26.9121,6.69035,0.0251754,8.40267,-11.9037,7.34779,-1.58917,4.27554,-10.4869,0.0292419,3.29872,-4.1819,-0.602062,0.454735,0.287182,0.0218377,0.159525,2.69835e-05,0.0461085,0.00932144,0.645724,-1.92641,-0.311825,-1.45536,-0.0546174,-0.0880347,-0.164088
1.84,-0.230101,1.69936,1.3898,-3.85603,3.57394,-11.5167,14.1796,-41.2911,2.5965,7.75912,-41.9155,19.7767,0.0253971,-4.30165,-5.65358,2.30441,-9.41058,1.18089,-1.10233,0.0383029,0.130001,-5.50716,-3.46664,0.375893,0.381442,0.0263971,0.132912,0.000497766,0.0469795,0.0203461,1.21573,-1.85576,-0.248445,-1.63736,-0.0572973,-0.0775906,-0.202649
1.88,-12.7628,-0.649347,5.28859,-19.3817,-7.24038,-9.81501,19.4457,-38.7253,2.87528,-0.010476,-56.5902,25.441,0.0208874,-21.5068,-2.81859,-1.62309,-17.9053,-0.240418,1.91638,0.0155023,0.115146,-5.49467,-6.77042,0.143485,-0.0175862,-0.0163433,0.0459017,-0.0045539,0.0315016,0.0262158,0.905137,-2.27489,-0.247528,-1.39762,-0.0496194,-0.084588,-0.167767
1.91,-20.6231,-3.5523,8.43429,-29.9496,-26.195,1.83967,22.5015,-42.4075,3.47663,-3.87819,-65.8831,25.0374,0.0190528,-32.2873,-2.14032,-0.268133,-21.5572,-0.0918879,-0.18639,-0.005638,-0.030879,-5.00457,-6.58078,0.660907,-0.550806,-0.0796997,0.103072,-0.0111794,0.00597147,0.0105868,1.20722,-3.07606,-0.394831,-1.42072,-0.0634231,-0.135611,-0.164412
1.95,-13.301,80.0163,10.2052,-27.9293,-3.02084,7.90097,28.608,-45.118,6.69304,-4.66901,-73.8163,24.9037,0.0128271,-20.8124,-76.4295,29.4278,-11.5681,14.0235,-63.64,-0.00597958,-0.356311,-4.87938,-10.4246,0.194425,-0.806427,-0.0942034,0.0131777,-0.0114158,0.00588772,0.0203833,1.47898,-2.99584,-0.355628,-1.39891,-0.0571008,-0.123563,-0.152067
1.99,-2.06652,-71.9712,23.8656,-35.3639,-1.65938,11.3124,34.1329,-38.3365,10.2594,-0.629856,-76.2569,25.9061,0.0108481,-24.8989,62.4496,-41.8218,-18.1678,-6.93011,51.3586,0.0275073,-1.19307,-4.60089,-11.2511,-0.0466626,-1.29714,-0.113911,-0.126634,-0.00817958,-0.00256703,0.0438802,1.62817,-2.79521,-0.334062,-1.53171,-0.0586217,-0.114458,-0.171637
2.05,20.9031,-6.78652,-4.62552,1.30577,-41.4999,21.9198,43.0893,22.0485,6.75808,12.8513,-56.5521,48.4778,0.0197332,-14.5514,29.626,-13.0136,14.0536,5.0825,33.7089,0.055384,1.34686,-2.29383,-9.51352,0.341746,-2.3144,-0.28929,-0.22693,-0.0190398,-0.0562436,0.0603676,1.21279,-2.47287,-0.268367,-1.56647,-0.048213,-0.0974313,-0.196924
2.1,-2.23112,-74.4939,49.0969,29.0837,-35.1851,12.6262,7.68011,-157.535,14.4351,18.1754,19.1156,-148.829,0.0727816,-8.75834,-103.775,15.4674,30.8337,19.1569,-73.7914,0.0417922,2.01032,3.55589,-5.98313,0.961399,-2.5025,-0.409168,-0.0838995,-0.027423,-0.0834558,0.0362868,0.588108,-2.9415,-0.352913,-1.24696,-0.0461032,-0.130129,-0.159343
2.22,19.4538,1.19639,15.7548,17.5277,-45.0828,20.0672,11.13,-11.6163,2.57217,8.39748,3.01887,-7.36961,0.0587369,8.09967,-40.2819,-6.95988,17.672,-7.37668,3.12596,0.0240459,4.20315,12.3103,3.64315,1.40727,-1.81607,-0.233873,0.220419,-0.0122169,-0.0285207,0.00424405,-0.0923613,-0.400007,-0.136184,-1.10186,-0.0399659,-0.0302669,-0.130302
2.33,13.7381,3.64677,7.359,12.3967,-5.4702,7.7098,3.35376,5.64177,-6.06495,-5.73472,-3.62688,10.6386,0.0430024,14.8175,-28.8057,-7.32811,2.24688,-38.3666,18.1199,0.0276628,3.31317,8.45957,4.02912,2.24654,-0.654407,-0.144577,0.780465,-0.0265448,0.0131144,-0.0834904,-1.3956,-0.41627,0.0108049,-0.76691,-0.0229972,0.00847272,-0.0704743
2.37,13.82,-0.0118754,7.6797,6.74495,-5.82954,6.84667,-0.402222,-0.0272984,-1.62113,-6.73918,-0.504578,2.45918,0.0348677,19.512,-33.8317,-8.31109,-1.73584,-47.6762,15.9021,0.0193332,2.60681,8.8245,3.71597,2.20504,0.0299498,0.0047996,1.04481,-0.0101272,0.0716134,-0.139246,-1.46527,0.183468,0.100115,-0.773125,-0.0269354,0.0336991,-0.0700432
2.4,5.34657,-0.227848,8.93803,-6.69589,-8.29084,14.751,-9.17216,-8.09571,4.26319,-8.85902,2.24986,-2.62526,0.0196718,21.5418,-41.8646,-8.75653,-3.99119,-51.85,11.1035,0.015441,1.40349,10.3965,5.6536,2.76174,-0.127659,0.0317391,1.20468,-0.00894375,0.0641243,-0.182698,-1.82961,0.28001,0.124286,-0.670374,-0.0268783,0.0370462,-0.0547585
2.44,-4.96144,4.72038,5.87491,-15.8293,-25.8641,11.1203,-24.1157,-4.76844,3.26583,-16.6989,1.1357,-1.16355,0.00303118,23.7813,-42.306,-6.67112,-5.78145,-56.3531,12.0756,0.017631,3.58824,10.3429,7.28175,4.29659,-1.17085,0.00736741,1.41737,-0.0353321,-0.0152835,-0.241136,-1.87987,-0.510757,0.020959,-0.455973,-0.0197854,0.00874449,-0.011699
2.47,-6.84304,12.6932,4.9158,-16.6515,-46.3565,-4.7771,-30.6648,4.97973,0.142217,-21.6133,-1.15589,1.12131,-0.010236,27.4864,-38.5112,-3.95098,-5.30038,-58.3717,15.3407,0.0185082,2.78206,10.613,8.90593,4.9272,-0.931111,0.0224822,1.5447,-0.0450063,-0.0228201,-0.253322,-1.95205,-0.173533,0.160769,-0.472886,-0.00836719,0.0409655,-0.014333
2.51,7.86168,55.8071,9.48423,4.09504,1.12142,-6.05682,-19.6671,55.4203,-13.4592,-33.8598,-26.8046,43.2425,0.00370218,33.2169,-35.9999,-1.41231,0.218312,-60.798,17.5224,0.025076,0.873685,8.65697,7.81232,5.31675,-1.36441,0.00167147,1.49153,-0.0606636,-0.0578869,-0.248018,-1.63657,-1.04163,0.0482023,-0.41141,-0.00372706,0.019388,0.00739212
2.55,18.2419,-80.0823,22.052,-2.15995,-0.42469,-11.2859,-4.92679,-59.2584,43.2749,11.0956,21.979,-32.5399,0.0306138,37.2197,-31.0051,1.3338,3.29176,-63.8213,17.629,0.0118225,0.50012,4.23776,6.66194,4.84456,-1.76935,-0.00935132,1.27487,-0.0620713,-0.0792363,-0.224489,-2.18859,-1.39731,0.0213141,-0.284839,-0.00312193,0.0155005,0.027399
2.61,36.9169,58.9641,-33.1973,-7.90861,-31.4878,-17.61,-5.93212,-38.755,7.16774,17.3547,17.9512,-27.2342,0.0560699,46.8423,-118.186,4.44842,34.2549,-11.3942,-85.2237,0.00366508,3.86743,0.88646,4.93775,4.32,-0.462682,-0.00552829,1.37038,-0.0479926,-0.0231404,-0.219231,-2.03858,-1.78448,-0.150736,-0.15578,-0.0126676,-0.0170875,0.0613367
2.66,-18.4976,-59.1373,49.4415,-0.0230395,-16.2773,-2.09116,-21.1301,52.1372,-14.8624,2.29891,-26.1189,73.106,0.0458363,10.2528,141.717,-22.3331,-5.43081,-56.6211,142.208,0.0625336,1.83036,-3.59777,4.73342,3.44425,-0.237217,-0.00626442,1.09068,-0.0366154,-0.0140834,-0.17236,-1.7029,-1.90726,-0.248359,-0.0852756,-0.0128812,-0.0353382,0.0697569
2.74,26.5775,-2.7689,-20.6882,17.3119,-40.0509,5.94158,7.01353,-100.828,13.1738,49.9395,20.0188,-34.2596,0.0229428,18.1471,-48.5905,23.2803,11.8134,19.9274,-51.5289,0.149302,5.06533,-4.51342,3.02646,1.85762,0.364669,-0.0122063,0.679175,-0.0208507,0.0353345,-0.0977518,-1.31992,-2.26133,-0.28742,-0.611968,-0.0163194,-0.0358588,-0.0143489
2.82,8.49653,-8.3857,6.29846,19.1854,-42.4377,2.9214,2.79119,-27.1882,4.77857,21.4172,-10.9602,27.28,0.0254684,5.64274,12.6768,-13.1126,3.18551,-6.10989,22.7487,0.039857,6.76167,-5.88403,-2.44008,0.741217,0.460186,0.019669,0.340169,0.000251155,0.0553875,-0.0340607,-1.03194,-2.52803,-0.338855,-0.81451,-0.0296669,-0.0565537,-0.0610706
2.88,6.20276,-1.48353,1.42714,28.4083,-12.9745,-7.48781,1.74492,-50.2761,7.51454,17.0367,-11.6166,4.91474,0.0286729,7.13747,-12.7355,6.51811,-1.58812,2.80987,-8.1817,0.0286711,5.14323,-5.77393,-2.37277,-0.178607,0.0203647,0.0602354,-0.00921171,0.0162209,0.0508928,0.016691,0.336851,-2.75277,-0.434009,-1.22693,-0.0499452,-0.0858574,-0.138283
2.92,-0.423006,4.65772,2.51951,-2.67207,-2.56763,-18.892,6.1696,-48.8544,7.06961,12.9942,-19.2252,7.00155,0.0260431,0.96762,-13.687,9.12825,-7.40879,2.67721,-7.83005,0.0397775,2.10586,-5.69932,-2.2953,0.116155,-0.416579,0.0152132,-0.00899452,0.00784854,0.0234984,0.0174953,1.36188,-2.87948,-0.466147,-1.62019,-0.0646735,-0.0990745,-0.213138
2.95,-12.6769,3.4991,5.64449,-27.0122,-1.71568,-10.7741,11.4103,-41.9361,6.20503,8.2596,-30.1453,15.4396,0.0272223,-12.8048,-7.98922,3.09963,-13.9124,0.603279,-0.220476,0.025504,-0.0752869,-5.54158,-5.49652,-0.323894,-0.187547,0.050509,0.072423,0.00988281,0.0499104,0.00091838,1.7433,-2.61867,-0.383819,-1.71053,-0.0630513,-0.0835187,-0.230218
2.98,-22.9446,2.63675,11.935,-45.8846,-8.30865,-4.26777,15.568,-38.1538,5.13702,3.12097,-42.6336,20.4646,0.0232014,-26.2275,-2.84203,-1.91423,-20.0575,-0.254869,2.24123,0.00456378,0.691936,-2.98522,-3.83274,0.414291,-0.560398,-0.0271109,0.0838743,-0.000584467,0.0172656,0.0160766,1.94435,-2.99927,-0.469256,-1.75566,-0.0761121,-0.117528,-0.245019
3.02,-19.1258,49.0593,-2.32908,-22.7907,-19.9828,4.09797,24.1708,-42.8688,3.67729,-0.370448,-58.3933,21.3954,0.0242073,-30.9226,-41.8985,31.8906,-18.6697,3.71391,-30.6971,-0.0152822,0.741363,-2.61392,-5.19722,-0.21127,-1.59852,-0.0989312,-0.0945206,0.00151189,-0.00164792,0.0272355,2.22079,-3.09592,-0.489312,-1.72648,-0.0825952,-0.129466,-0.23891
3.07,2.02813,22.1684,26.1957,-11.4979,18.9678,3.41329,35.7985,-40.3306,7.02811,-0.0231478,-70.7918,24.0673,0.0117928,-17.6328,-26.3894,-11.0035,-16.1588,3.58282,-24.9921,0.0119032,1.2535,-3.71285,-9.41445,-0.57156,-1.60403,-0.154925,-0.263006,-0.00664855,-0.00944481,0.092339,2.11255,-2.60845,-0.358971,-1.63241,-0.0648155,-0.0897218,-0.210677
3.15,27.0118,-7.69776,-4.99574,-0.288284,-39.2711,29.9344,47.7025,24.7694,6.50795,13.1296,-55.6932,48.8147,0.0156308,-16.6163,36.4633,-14.8018,15.8837,7.79453,34.9806,0.0505828,4.93229,2.64,-9.35197,0.213447,-2.45529,-0.541298,-0.114048,-0.0315335,-0.0858147,0.0913251,1.74615,-1.71685,-0.250656,-1.76847,-0.0543565,-0.0484578,-0.236759
3.2,7.826,-64.0803,45.2982,21.9705,-37.924,9.93683,16.7522,-153.887,10.0836,21.4186,19.8787,-145.377,0.0815238,-16.3816,-104.058,17.2082,26.4818,16.0837,-75.6117,0.0467797,10.3758,9.09101,-5.20424,0.941265,-2.4453,-0.674571,0.157065,-0.040921,-0.10263,0.0371827,1.19448,-1.51029,-0.26023,-1.58916,-0.0522077,-0.0530647,-0.221166
3.33,19.303,-2.89504,19.1626,22.5108,-45.7188,24.3655,9.85901,-21.8974,9.76343,9.26926,5.6034,-18.6109,0.0428624,6.30662,-46.765,-4.97976,21.8631,-3.88395,-6.50447,0.0247311,7.39456,14.4323,3.80531,0.862429,-1.47208,-0.153689,0.527613,-0.0147001,0.0170905,-0.0413954,0.972492,0.102314,-0.079224,-2.17562,-0.0538648,0.0395089,-0.289718
3.44,10.4665,0.120907,2.23771,6.82419,5.48375,6.27238,1.07144,4.34029,-6.03399,-7.35003,-3.35029,9.54055,0.0377774,13.5137,-24.7234,-4.90259,5.68286,-27.3701,14.162,0.0272979,4.79522,11.0259,2.39382,2.38656,-0.581256,-0.0861655,1.11442,-0.0259757,0.0390272,-0.153025,0.352025,-0.281137,0.0428268,-2.72939,-0.061508,0.0652247,-0.31443
3.49,3.27994,-3.69021,5.60841,-17.4511,5.26122,17.7835,-10.7403,-9.9836,3.94562,-10.109,1.74575,-1.92682,0.0279012,17.6481,-40.2629,-7.84557,-0.168621,-41.942,6.82544,0.0234659,5.98847,10.6151,3.58458,3.05702,-1.18683,-0.0385627,1.28252,-0.0246496,0.0224043,-0.205146,0.269378,-0.122736,0.268349,-2.73925,-0.0519191,0.103295,-0.281265
3.52,-3.86856,5.37271,8.19348,-28.3265,-9.59978,14.3165,-23.2744,-8.40264,5.30823,-15.1718,2.21375,-2.73586,0.0150141,21.0347,-46.5445,-8.88545,-2.75023,-51.1456,5.19921,0.0211303,6.78837,10.8282,6.67989,3.83242,-1.53262,-0.00768088,1.4386,-0.0302047,0.001651,-0.234969,0.0934224,-0.361556,0.248433,-2.60359,-0.0475823,0.0990989,-0.252527
3.56,-6.81171,16.6508,8.78548,-16.8098,-42.1179,-6.51249,-32.6655,5.99277,0.98073,-21.7762,-0.67749,0.677461,-0.0065894,26.2239,-43.0041,-7.14034,-4.12964,-62.4122,9.88508,0.0185681,6.02206,9.27171,9.06598,4.45855,-1.53971,0.0144936,1.53208,-0.0383149,-0.0104065,-0.244518,-0.105144,-0.8637,0.0917239,-2.24483,-0.0409289,0.073631,-0.198105
3.59,6.52191,65.0458,-6.89204,2.88265,-21.3927,-5.84282,-22.5201,56.7291,-36.0743,-33.5472,-22.3656,34.9035,-0.00123904,30.5327,-37.5557,-4.69292,-1.91317,-67.2697,13.2496,0.017744,3.81571,6.41487,8.79522,4.73904,-1.74216,-0.000428739,1.53998,-0.0484902,-0.0277643,-0.245344,-0.182599,-1.19354,-0.0224386,-1.77202,-0.0327765,0.0494141,-0.131707
3.63,19.298,-14.5088,27.5183,-1.79377,1.97693,-3.77422,-8.9511,6.04952,23.5072,-10.0827,-6.47104,19.9258,0.0289606,37.4508,-33.3789,-1.66801,3.03208,-69.6657,14.8826,0.00719745,2.61255,2.95219,7.13962,4.91049,-1.62774,-0.0241549,1.61083,-0.057999,-0.0288773,-0.254683,0.0478538,-1.28416,0.0854749,-1.07943,-0.0242012,0.0527941,-0.0333867
3.67,32.9766,-118.787,11.7411,-8.75384,-12.9599,-11.5392,7.06213,-97.9593,39.8768,21.9426,33.702,-79.6279,0.0541288,37.0518,-24.9356,1.74904,7.75559,-65.5138,15.3593,-0.00380361,4.19517,0.286309,7.55473,4.36606,-1.38387,-0.026291,1.44877,-0.0514716,-0.0192076,-0.227332,0.205535,-1.42183,-0.153052,-0.352818,-0.0312133,-0.0193809,0.0548439
3.72,17.2307,23.4266,-10.9615,-7.58886,-28.512,-15.6761,-9.00178,-5.91808,-2.52807,10.8882,4.18078,4.2318,0.0531761,32.8192,-37.8328,4.70963,18.9695,-30.6265,-18.3138,0.0163266,0.463786,-4.99415,5.21316,3.54558,-0.791539,-0.0142441,1.24049,-0.0374055,0.00162935,-0.189822,0.723462,-1.23875,-0.401349,0.277614,-0.0346291,-0.109434,0.100827
3.77,-18.7228,-42.5787,35.6434,15.8892,-7.91864,-3.58423,-16.143,38.5889,-12.8556,7.08793,-22.2807,66.2164,0.034167,7.85468,111.758,-28.51,4.45152,-33.7464,114.013,0.0994411,-1.39594,-9.33137,0.620653,2.5035,-0.216102,0.000927021,0.988605,-0.0221592,0.0282226,-0.147785,1.39202,-1.13286,-0.614892,0.356299,-0.0305441,-0.166439,0.0566455
3.83,22.8478,-21.3399,-22.9128,17.5257,-37.4083,12.6569,5.31159,-100.85,5.99049,40.6228,10.5084,-40.061,0.026544,16.6113,-36.6702,16.8756,8.50368,13.0407,-40.2145,0.124394,3.6495,-9.51266,-0.363407,1.65943,-0.364221,-9.82098e-05,0.687707,-0.0121745,0.0289926,-0.100165,1.72566,-1.36091,-0.728902,-0.0182752,-0.0394765,-0.170028,-0.0286891
3.91,12.5713,-4.09652,-3.22239,36.2305,-46.2,-7.70994,5.03224,-29.0489,-1.53074,15.4548,-21.7547,25.2504,0.0199535,7.21765,6.94927,-7.82249,3.91116,-4.33183,18.1502,0.0395638,3.6557,-8.11954,-3.65742,0.392446,-0.272361,-0.0164036,0.305516,-0.00744681,0.0331446,-0.0411679,2.49128,-0.740945,-0.760405,-0.291756,-0.0348979,-0.131456,-0.117182
3.96,2.84165,-4.23202,-0.746044,31.3811,-18.4294,-4.23339,-0.745616,-41.0229,1.52846,8.29397,-23.6801,9.87495,0.0273078,6.01131,-5.57257,0.134562,-1.76102,0.686616,0.331659,0.0333279,3.25948,-8.42096,-2.74871,-0.547277,-0.612237,0.00289557,-0.0295119,0.00583808,0.0274105,0.00840477,2.78945,-0.80054,-0.749795,-0.816264,-0.0439734,-0.0622175,-0.185094
4,1.07323,-1.16526,0.270344,8.91595,-10.9991,-5.676,2.08406,-51.7384,4.10574,10.1075,-21.7204,1.74209,0.0290344,0.889588,-12.277,7.78346,-7.27049,2.77654,-8.32589,0.0377698,5.40726,-6.75366,-1.65041,-0.378444,-0.648596,-0.00076253,0.00972283,0.00494211,0.0262559,0.0153158,2.85039,-0.983253,-0.698433,-0.826589,-0.0481832,-0.0476497,-0.175845
4.03,-2.90616,0.0174718,4.05175,-24.4402,-16.2027,-4.80756,8.36097,-44.5391,5.37419,11.4651,-23.6027,8.97002,0.0266648,-9.39778,-7.20106,4.21473,-12.2214,1.39791,-3.46254,0.0308792,6.83354,-7.1997,-2.69326,0.10152,-0.586948,-0.0441777,0.141136,-0.00501131,0.0171121,0.0120598,2.94916,-0.843009,-0.648146,-0.596804,-0.0428284,-0.0569848,-0.148509
4.06,-10.6526,3.05465,8.83129,-32.3604,-29.1026,1.74329,13.8632,-35.5766,6.28064,10.3066,-28.1046,17.7308,0.0264711,-23.547,-1.66706,-0.477822,-17.6409,0.00449029,0.959423,0.00362586,8.12205,-5.28759,-3.33903,-0.393166,-1.11065,-0.0706787,0.0147623,-0.000840019,0.00948464,0.0267201,2.88972,-0.861647,-0.636825,-0.622472,-0.0410024,-0.0529655,-0.150062
4.1,-13.0333,-0.680909,8.14474,-42.6187,-40.4757,-1.90621,17.8975,-33.0097,6.03335,5.74681,-38.3531,20.7928,0.0204432,-32.9296,1.97057,-1.67378,-21.5249,-0.388648,0.676323,-0.0138073,10.2377,-5.28023,-4.80257,-0.0904654,-1.03137,-0.145476,0.0699766,-0.0111013,-0.00709899,0.0353237,3.12551,-0.74568,-0.56597,-0.453253,-0.0317759,-0.0449931,-0.126802
4.14,-1.22551,69.5347,8.55559,-23.9121,19.5515,1.15475,20.9774,-36.6404,5.96954,2.29808,-51.6823,20.6804,0.0201153,-16.633,-65.4326,24.0727,-13.1584,5.5745,-52.2067,0.00433746,9.62868,-5.80607,-5.2802,0.0538543,-1.21437,-0.250277,-0.0226526,-0.0167901,-0.03194,0.0646333,3.38504,-0.779671,-0.556551,-0.619266,-0.031957,-0.0189829,-0.144684
