time,glut_med1_r,glut_med2_r,glut_med3_r,glut_min1_r,glut_min2_r,glut_min3_r,semimem_r,semiten_r,bifemlh_r,bifemsh_r,sar_r,add_long_r,add_brev_r,add_mag1_r,add_mag2_r,add_mag3_r,tfl_r,pect_r,grac_r,glut_max1_r,glut_max2_r,glut_max3_r,iliacus_r,psoas_r,quad_fem_r,gem_r,peri_r,rect_fem_r,vas_med_r,vas_int_r,vas_lat_r,med_gas_r,lat_gas_r,soleus_r,tib_post_r,flex_dig_r,flex_hal_r,tib_ant_r,per_brev_r,per_long_r,per_tert_r,ext_dig_r,ext_hal_r,glut_med1_l,glut_med2_l,glut_med3_l,glut_min1_l,glut_min2_l,glut_min3_l,semimem_l,semiten_l,bifemlh_l,bifemsh_l,sar_l,add_long_l,add_brev_l,add_mag1_l,add_mag2_l,add_mag3_l,tfl_l,pect_l,grac_l,glut_max1_l,glut_max2_l,glut_max3_l,iliacus_l,psoas_l,quad_fem_l,gem_l,peri_l,rect_fem_l,vas_med_l,vas_int_l,vas_lat_l,med_gas_l,lat_gas_l,soleus_l,tib_post_l,flex_dig_l,flex_hal_l,tib_ant_l,per_brev_l,per_long_l,per_tert_l,ext_dig_l,ext_hal_l,ercspn_r,ercspn_l,intobl_r,intobl_l,extobl_r,extobl_l,pelvis_tilt_reserve,pelvis_list_reserve,pelvis_rotation_reserve,pelvis_tx_reserve,pelvis_ty_reserve,pelvis_tz_reserve,hip_flexion_r_reserve,hip_adduction_r_reserve,hip_rotation_r_reserve,knee_angle_r_reserve,ankle_angle_r_reserve,subtalar_angle_r_reserve,mtp_angle_r_reserve,hip_flexion_l_reserve,hip_adduction_l_reserve,hip_rotation_l_reserve,knee_angle_l_reserve,ankle_angle_l_reserve,subtalar_angle_l_reserve,mtp_angle_l_reserve,lumbar_extension_reserve,lumbar_bending_reserve,lumbar_rotation_reserve,arm_flex_r_reserve,arm_add_r_reserve,arm_rot_r_reserve,elbow_flex_r_reserve,pro_sup_r_reserve,wrist_flex_r_reserve,wrist_dev_r_reserve,arm_flex_l_reserve,arm_add_l_reserve,arm_rot_l_reserve,elbow_flex_l_reserve,pro_sup_l_reserve,wrist_flex_l_reserve,wrist_dev_l_reserve
3.33,191.285,56.1623,0.302845,61.4922,51.3157,30.4405,0.402881,0.289632,0.29817,4.87502,38.4762,0.224114,0.274287,0.261702,0.208743,0.241687,73.0509,0.733617,0.235351,0.297268,0.333192,0.128301,52.4236,39.1278,0.271962,0.337043,0.261405,174.188,21.3768,23.4514,30.6396,0.761677,0.655941,0.667226,0.267549,0.463537,0.505753,2.0467,104.552,203.268,46.6517,92.6268,4.49771,258.479,163.625,147.233,69.7663,80.9709,90.1069,0.280265,0.168082,0.22657,2.7906,100.787,0.0718296,0.068478,0.100906,0.139474,0.157195,132.172,0.249031,0.0766635,62.6485,23.574,0.130979,42.5992,27.6246,0.376707,3.10014,74.2483,325.472,28.2613,31.1597,39.4833,19.7493,7.69015,47.0314,1.43646,1.31613,1.74652,0.354085,40.5687,85.6199,12.1042,8.25622,0.332034,268.599,2.87934,36.7503,0.101048,20.0918,0.0140507,19.303,-2.89504,19.1626,22.5108,-45.7188,24.3655,1.81455,-6.67,3.56183,0.724356,2.23338,-8.85956,-0.453103,2.0952,-14.1147,-1.75503,0.343846,-0.470181,-3.21679,-0.00262972,1.00475,1.22964,1.45344,0.862429,-1.47208,-0.153689,0.527613,-0.0147001,0.0170905,-0.0413954,0.972492,0.102314,-0.079224,-2.17562,-0.0538648,0.0395089,-0.289718
3.44,11.6859,10.5021,14.0034,1.77542,3.60404,7.9489,41.4927,24.931,31.8725,43.0582,11.2825,14.2106,9.61585,11.2425,5.72972,2.75673,10.004,8.5053,16.8054,4.06304,4.84046,15.3019,42.3755,39.05,36.8929,14.5924,18.3014,43.6567,1.57594,1.24023,1.43072,42.276,37.5685,21.3484,62.5856,28.1782,23.8806,38.6997,1.718,0.424982,0.4075,7.30389,7.32328,141.983,76.1214,77.0037,37.1211,40.6637,43.6137,0.744247,0.525981,0.633709,13.3738,74.1029,0.100115,0.309775,0.408674,0.472237,0.550517,92.1658,1.18985,0.161773,9.04091,2.1173,0.428705,85.0543,74.0884,1.28883,6.50468,44.8454,255.674,3.58444,3.14492,6.13559,174.532,126.467,218.918,112.707,46.3271,47.0791,2.82204,0.179285,0.168578,0.375759,0.56967,1.06662,211.093,5.58277,33.7735,1.13729,25.4844,2.83686,10.4665,0.120907,2.23771,6.82419,5.48375,6.27238,1.82589,-0.200365,-3.78947,-1.73619,-0.445873,6.85506,0.247617,2.33419,-5.72793,-2.97617,-1.47547,-3.67603,8.57978,0.53768,0.593944,0.0683907,0.453578,2.38656,-0.581256,-0.0861655,1.11442,-0.0259757,0.0390272,-0.153025,0.352025,-0.281137,0.0428268,-2.72939,-0.061508,0.0652247,-0.31443
3.49,50.5353,37.3172,29.1298,21.9855,21.4032,22.6587,62.9227,32.5988,46.8801,51.1439,13.8502,0.335166,0.277528,0.107197,1.24899,3.14857,10.9288,0.776717,0.529763,26.162,23.6603,5.39154,14.5742,10.4622,0.172373,3.19687,18.6453,7.02764,1.12833,1.00013,1.06589,33.5705,24.4465,7.68567,42.2195,8.46894,7.14222,38.4977,9.28613,3.6135,5.33098,20.3447,7.78867,162.916,97.8698,94.8279,56.7474,61.8081,64.5124,0.529343,0.334827,0.427089,26.8645,105.958,0.501947,0.0831622,0.0851368,0.107871,0.229362,128.233,0.491217,0.314588,11.0658,1.94873,0.133465,96.0933,84.8948,0.872333,7.33618,58.8483,255.505,1.28828,1.23772,1.20672,252.743,185.741,292.159,121.856,40.0793,47.9387,0.418428,1.8598,2.38783,0.511878,0.361907,0.445588,210.026,6.35722,24.9354,1.15824,24.6417,1.24998,3.27994,-3.69021,5.60841,-17.4511,5.26122,17.7835,-2.58964,-7.4299,3.33978,-2.05411,2.03647,-3.00083,-0.0356332,5.68877,-15.9593,-4.85491,-3.8852,-9.62963,0.486825,0.506437,1.16845,0.446488,1.35524,3.05702,-1.18683,-0.0385627,1.28252,-0.0246496,0.0224043,-0.205146,0.269378,-0.122736,0.268349,-2.73925,-0.0519191,0.103295,-0.281265
3.52,84.1513,59.977,42.9356,35.2034,34.3918,32.8423,89.6779,45.2653,68.0949,58.6986,11.8009,0.22286,0.365827,0.45638,0.584454,9.48447,6.60513,0.456975,0.577206,50.3066,47.9268,7.12513,0.0186013,0.119076,0.448427,1.22749,18.7851,0.255094,0.630913,0.582395,0.601318,32.6666,20.9789,2.95882,28.9256,3.23915,3.03746,36.349,15.7808,12.6622,10.2359,27.0282,8.33377,180.199,112.03,106.193,69.2649,74.6683,76.7315,0.323522,0.17656,0.240075,37.332,126.154,0.126005,0.0883689,0.0885337,0.0762332,0.107031,153.272,0.266256,0.105857,8.46851,1.22691,0.0568281,110.877,99.3595,0.575823,7.60493,67.7312,265.209,0.715545,0.686848,0.716999,317.338,227.71,356.033,124.989,34.1978,46.2969,0.135637,11.818,20.7581,0.330597,0.168782,0.169808,218.707,4.62471,11.0217,1.38566,33.1086,0.531743,-3.86856,5.37271,8.19348,-28.3265,-9.59978,14.3165,-7.84324,-4.73059,4.0413,-4.69239,1.67294,-2.75675,-0.138323,7.57514,-18.6507,-5.32074,-4.5784,-11.9373,-0.993275,0.463553,1.57235,1.13256,3.51153,3.83242,-1.53262,-0.00768088,1.4386,-0.0302047,0.001651,-0.234969,0.0934224,-0.361556,0.248433,-2.60359,-0.0475823,0.0990989,-0.252527
3.56,87.0651,69.9834,58.5188,26.0893,28.4671,32.2744,156.781,104.662,133.315,78.5051,0.890166,0.923166,5.31987,12.6386,23.4741,49.8984,0.737294,1.72691,16.7402,77.8207,80.154,60.9176,2.86036,1.19112,4.24123,3.05872,23.7384,0.465788,0.987728,0.953509,0.975243,53.2152,39.051,6.94791,29.137,7.02133,6.75447,33.9429,12.7326,12.898,8.46053,22.1958,8.87661,176.619,97.6294,90.1868,71.37,71.8444,67.8748,0.497192,0.314068,0.402365,48.9558,145.528,0.164432,0.181268,0.194155,0.208792,0.288368,171.568,0.464999,0.182617,0.927688,1.41409,0.233067,141.621,130,1.36035,9.36112,60.3876,279.205,1.38893,1.32358,1.4226,420.894,310.271,459.343,149.392,49.0981,67.55,0.349106,11.6361,29.9648,0.476825,0.348411,0.353804,223.188,6.50126,0.0529168,12.6312,49.4781,0.738644,-6.81171,16.6508,8.78548,-16.8098,-42.1179,-6.51249,-1.92044,-0.753772,2.42856,-3.77549,1.0752,0.267611,-0.0966643,7.70384,-14.7513,-4.56118,-2.65086,-11.1618,1.75242,0.658238,1.61395,0.768096,4.44031,4.45855,-1.53971,0.0144936,1.53208,-0.0383149,-0.0104065,-0.244518,-0.105144,-0.8637,0.0917239,-2.24483,-0.0409289,0.073631,-0.198105
3.59,0.0721953,0.168767,95.0648,0.0881601,0.144664,1.17054,183.075,103.447,170.331,111.096,3.56398,136.844,147.732,152.872,84.8725,5.09612,1.18327,68.3905,84.1517,5.02432,16.8482,134.994,48.9077,49.364,241.67,97.0403,115.932,0.81685,0.600545,0.582995,0.611231,207.703,173.435,127.445,276.847,138.471,120.506,102.033,0.0709398,0.0698944,0.223033,0.278926,12.3602,159.396,73.0993,62.83,62.8518,61.6128,55.3008,0.308372,0.156246,0.223803,42.7394,114.624,0.0781551,0.068231,0.0707801,0.0743704,0.116919,149.81,0.252821,0.0852531,1.91935,1.34657,0.0846272,189.396,179.6,1.17145,7.9967,48.4261,341.729,2.75187,2.58908,2.88388,508.924,308.923,613.561,186.012,45.301,57.9063,0.430777,3.70482,16.4601,0.477401,0.352926,0.399073,215.992,14.3548,1.99018,42.1086,56.0502,0.644687,6.52191,65.0458,-6.89204,2.88265,-21.3927,-5.84282,1.52556,2.46978,-17.7713,-5.51373,0.68465,22.3867,1.37041,6.75766,-12.7982,-3.52404,-1.97811,-6.74687,3.19971,0.584117,1.18823,0.729262,2.98282,4.73904,-1.74216,-0.000428739,1.53998,-0.0484902,-0.0277643,-0.245344,-0.182599,-1.19354,-0.0224386,-1.77202,-0.0327765,0.0494141,-0.131707
3.63,177.693,1.53706,0.417569,69.8538,31.8502,2.60242,113.521,28.2135,65.3298,47.4882,0.835726,54.3378,40.2161,17.8436,21.1175,38.4964,6.82294,11.2531,1.53805,0.764056,0.559087,0.150053,36.0371,29.723,0.0602835,0.120816,0.113243,0.576099,8.37546,8.46221,9.02951,99.1443,58.9433,77.2784,268.591,72.177,61.1126,140.238,0.606383,0.583538,0.901082,1.34709,16.3157,139.559,47.2379,33.256,57.7828,52.3832,40.8494,0.360796,0.220748,0.27643,30.1415,112,0.555085,0.458712,0.431391,0.390621,0.311357,146.648,0.745311,0.356533,1.36257,1.07435,0.234082,219.793,211.722,1.5074,6.68078,32.5263,389.914,4.52068,4.30008,4.75741,517,275.61,692.626,201.598,44.4746,54.9165,0.601687,2.58585,5.87508,0.627841,0.48762,0.552878,187.584,19.8132,2.21945,50.6018,44.098,1.55424,19.298,-14.5088,27.5183,-1.79377,1.97693,-3.77422,-1.87141,-0.188952,16.7654,0.224971,1.48623,10.2593,0.669707,8.16043,-10.911,-2.18668,-0.75382,-7.53398,4.11529,0.551388,0.496015,-0.231168,1.81097,4.91049,-1.62774,-0.0241549,1.61083,-0.057999,-0.0288773,-0.254683,0.0478538,-1.28416,0.0854749,-1.07943,-0.0242012,0.0527941,-0.0333867
3.67,874.909,347.427,69.9382,251.939,235.585,182.685,0.171263,0.101193,0.0844167,25.2456,175.702,0.0334215,0.0334433,0.042549,0.0407532,0.0508555,294.918,0.126375,0.127552,54.4042,4.567,0.0977626,15.9901,6.01481,0.392524,0.485026,3.68309,379.632,14.9471,15.3967,17.8762,0.0335251,0.0507653,0.0141422,0.0547091,0.0403912,0.0442798,33.4123,440.495,763.821,202.86,491.5,50.8792,105.276,16.4786,5.74216,47.5757,37.0304,20.2567,0.381266,0.26673,0.307717,22.4906,81.4354,0.389994,0.215635,0.201606,0.190301,0.248934,114.391,1.49001,0.221078,1.17191,0.956831,0.144801,224.907,220.413,1.71217,4.29993,10.4009,387.432,10.6641,10.503,11.325,448.768,200.227,772.533,219.115,43.054,49.8977,0.848708,2.37819,4.18171,0.671056,0.52792,0.675657,183.712,40.7491,2.45947,64.1595,25.8543,0.122938,32.9766,-118.787,11.7411,-8.75384,-12.9599,-11.5392,2.11557,-27.9024,13.1951,-1.15144,11.2295,-37.6484,-2.76743,6.9228,-8.24329,-0.478138,-0.187627,-6.01576,4.57082,0.504716,0.864699,-0.045417,2.58664,4.36606,-1.38387,-0.026291,1.44877,-0.0514716,-0.0192076,-0.227332,0.205535,-1.42183,-0.153052,-0.352818,-0.0312133,-0.0193809,0.0548439
3.72,58.3415,39.6246,54.804,5.48795,10.4022,17.2263,5.83295,3.8052,5.4211,10.9677,3.60367,0.299423,0.0291317,1.30136,5.43239,11.3092,4.29821,0.742407,1.65066,46.1409,32.2313,36.7475,3.03082,0.350477,8.43113,6.46765,18.6948,83.5613,44.578,46.327,53.2178,2.66151,2.02122,6.71158,35.9621,14.2042,11.355,82.4113,1.54047,0.517755,2.65083,11.6727,9.23726,237.473,58.4472,9.24125,84.1743,70.5053,43.2431,0.772522,0.521779,0.629991,18.2605,100.01,0.475781,0.391978,0.373205,0.37871,0.503246,154.85,1.10524,0.387085,2.45078,1.73813,0.337762,193.81,183.386,1.07869,2.70192,9.19928,398.913,18.0913,18.1444,20.102,167.281,40.535,438.422,0.8774,1.06857,1.28181,1.37556,135.206,251.215,18.5234,12.7646,2.0214,90.7319,53.6299,3.00559,70.4206,21.1989,2.52108,17.2307,23.4266,-10.9615,-7.58886,-28.512,-15.6761,-2.28298,-2.26466,-0.0804381,0.845112,0.879492,2.35972,0.0812283,6.25664,-12.2471,1.66328,-0.0813,-2.92573,-10.2626,-0.0481389,0.132134,-0.913341,1.54353,3.54558,-0.791539,-0.0142441,1.24049,-0.0374055,0.00162935,-0.189822,0.723462,-1.23875,-0.401349,0.277614,-0.0346291,-0.109434,0.100827
3.77,0.0323228,2.70361,49.1546,0.667601,0.2503,0.912929,33.174,30.2894,54.2743,8.55889,0.529749,140.736,97.6582,102.701,78.487,70.4106,0.179688,33.8188,31.2169,33.5089,47.1514,147.507,10.4962,9.9073,84.56,23.8993,38.9938,45.4634,93.8769,98.2516,117.163,131.081,145.069,303.653,794.825,254.641,222.167,345.453,0.235121,0.217878,0.343727,0.46405,29.8429,0.303159,1.3882,84.7221,0.430254,0.619219,2.13429,5.99292,25.3672,53.792,8.32203,0.714645,454.885,299.158,279.477,214.355,144.457,0.401456,102.75,94.2055,15.861,38.698,333.064,115.008,137.306,255.855,71.9382,107.409,130.195,72.29,80.0649,86.6659,177.615,187.98,627.575,1280.42,437.185,378.701,742.566,0.0942662,0.0884234,0.131842,0.263935,55.5696,38.1179,106.865,5.45493,64.1041,9.09491,40.0258,-18.7228,-42.5787,35.6434,15.8892,-7.91864,-3.58423,-1.70456,1.57624,-4.26929,1.30824,0.963049,37.1741,2.51716,3.77268,6.6861,-11.3648,1.91533,0.702879,63.142,4.32485,-0.115523,-0.216973,0.208892,2.5035,-0.216102,0.000927021,0.988605,-0.0221592,0.0282226,-0.147785,1.39202,-1.13286,-0.614892,0.356299,-0.0305441,-0.166439,0.0566455
3.83,674.402,341.834,225.758,191.59,195.404,180.171,0.110135,0.0659123,0.0968281,1.39838,178.757,0.0320619,0.0315501,0.0328809,0.0361811,0.0731526,292.576,0.0684754,0.036069,114.115,49.4766,0.0354143,44.9942,6.29401,0.0680208,0.32609,87.0848,582.39,44.2668,48.3195,74.2231,0.0462482,0.124164,0.186275,0.113367,0.126243,0.162752,1.25655,217.101,428.343,92.5408,200.574,23.3055,355.017,94.2506,0.925319,110.291,91.7738,51.4101,0.252878,0.193063,0.278564,13.2477,76.0634,0.077374,0.130918,0.111407,0.124112,0.201794,129.114,0.239879,0.195973,0.652355,0.443535,0.0677618,98.7547,78.4788,0.15184,0.322274,0.738122,214.555,4.03423,3.83562,7.47105,0.159551,0.136717,0.141215,0.0995262,0.121073,0.12698,0.430921,203.064,401.016,104.53,220.28,13.9878,0.791666,143.06,0.390848,39.3976,0.634787,5.7398,22.8478,-21.3399,-22.9128,17.5257,-37.4083,12.6569,2.49388,-30.9936,1.36307,0.83351,2.51311,-18.9207,-1.13871,2.67517,-10.3681,7.8889,0.586277,7.15284,-19.6687,-1.08621,0.80909,-0.801111,-0.151399,1.65943,-0.364221,-9.82098e-05,0.687707,-0.0121745,0.0289926,-0.100165,1.72566,-1.36091,-0.728902,-0.0182752,-0.0394765,-0.170028,-0.0286891
3.91,315.255,140.867,111.123,55.2832,60.1206,62.4511,0.24883,0.087745,0.109647,4.33342,57.0937,1.26546,1.0122,0.715731,0.527659,0.415321,93.2139,0.0914739,0.839829,43.6478,15.9229,0.10405,46.8115,15.2978,1.78015,2.867,45.7462,352.586,15.0523,16.3256,31.1864,84.0271,94.3407,125.605,168.27,66.8347,60.339,2.2623,0.0914095,0.491821,0.480548,0.161083,0.59816,63.7868,16.8031,7.09372,5.28514,7.04082,11.3245,3.00086,3.19106,3.71318,11.1694,17.0729,17.3187,17.9075,25.9428,12.6912,1.19359,24.9346,5.95166,9.12981,3.03224,3.78331,25.4577,68.225,63.0444,48.97,14.2305,12.1318,137.049,7.51357,7.34545,11.3907,7.12551,13.9407,15.3738,103.647,44.0281,34.9154,8.64007,0.820605,13.7225,0.174444,10.1295,9.03624,2.49311,155.197,2.18358,16.0228,1.5225,23.5519,12.5713,-4.09652,-3.22239,36.2305,-46.2,-7.70994,1.79919,-0.850035,-1.61093,-2.21383,-5.99731,18.921,0.725436,0.222197,4.65898,-6.90334,-0.264794,-1.62056,15.1321,0.375812,0.60327,-0.722565,-1.84999,0.392446,-0.272361,-0.0164036,0.305516,-0.00744681,0.0331446,-0.0411679,2.49128,-0.740945,-0.760405,-0.291756,-0.0348979,-0.131456,-0.117182
3.96,313.36,143.012,102.976,74.1228,74.8299,68.5229,1.97297,0.365689,0.634328,9.11027,66.0955,0.450943,0.401317,0.309947,0.261058,0.423637,100.614,0.17737,0.403652,51.3739,25.119,0.197207,31.3563,8.85947,1.02606,2.02828,36.4275,276.565,0.873488,0.875871,3.66977,136.472,125.979,167.853,170.831,47.3854,47.5407,1.78179,0.942991,1.4223,0.804514,0.432978,0.794572,62.3653,22.9144,11.2712,8.65867,10.8495,14.8774,7.94915,5.87817,6.07929,30.211,23.6925,0.64103,0.874619,0.836381,0.750796,1.32353,24.5147,2.88011,4.52611,4.77515,4.77768,0.097992,54.7793,50.0358,16.1728,7.86275,14.3046,85.3614,2.6273,2.31587,2.73269,7.21932,10.4872,6.46505,79.039,14.4032,11.3864,14.9861,2.87354,15.895,7.26318,19.005,9.76712,3.31111,153.882,2.50146,17.8207,1.88736,26.4781,2.84165,-4.23202,-0.746044,31.3811,-18.4294,-4.23339,0.157937,-12.2392,1.39056,-0.832188,-3.07036,3.62917,0.548663,0.498437,-1.47386,-0.688456,-2.89151,1.06293,-0.981883,0.0219866,0.511501,-0.805363,-0.878323,-0.547277,-0.612237,0.00289557,-0.0295119,0.00583808,0.0274105,0.00840477,2.78945,-0.80054,-0.749795,-0.816264,-0.0439734,-0.0622175,-0.185094
4,335.277,152.489,98.9189,95.6463,92.8636,78.6224,1.03954,0.237988,0.424769,10.3469,87.1753,0.127944,0.0890023,0.0784772,0.113649,0.269348,133.933,0.377716,0.0780492,50.8562,25.3277,0.150995,30.9396,9.15728,0.520508,1.11308,31.108,281.729,1.6597,1.6614,4.35631,136.656,113.852,171.192,151.858,27.4759,30.1971,1.2527,6.74554,8.72038,1.76886,1.02444,0.944436,87.8271,37.5942,14.4161,26.1259,25.7709,23.5493,26.7317,17.4191,16.3745,46.3629,27.5807,0.353839,0.543726,0.516563,0.554178,1.006,28.7331,1.37574,1.35997,10.0304,6.85233,0.89306,44.206,38.4433,1.3066,1.46183,10.4099,52.5757,1.39613,1.28889,1.37314,7.97204,8.21009,2.24153,52.8603,0.0525409,0.800312,11.6158,22.1347,36.4791,18.0225,32.2757,8.39591,6.94029,153.688,1.73722,13.8076,1.64986,15.0898,1.07323,-1.16526,0.270344,8.91595,-10.9991,-5.676,1.96145,-18.8069,3.42802,0.113879,-2.14715,-3.12874,0.33831,-1.0848,-6.11549,4.96616,-5.17944,1.98673,-7.26436,-0.173299,1.53249,-0.0170205,-0.0486172,-0.378444,-0.648596,-0.00076253,0.00972283,0.00494211,0.0262559,0.0153158,2.85039,-0.983253,-0.698433,-0.826589,-0.0481832,-0.0476497,-0.175845
4.03,325.068,132.608,74.6083,92.929,85.5412,65.2847,0.230952,0.165831,0.210311,8.64463,90.7043,0.0648584,0.081734,0.1051,0.129901,0.188306,141.817,0.124073,0.121111,28.127,7.20281,0.124932,44.6365,22.9376,0.227211,0.450158,16.3766,292.982,4.62441,4.6708,7.72217,142.915,113.461,183.164,152.864,28.801,31.5639,0.746744,0.406656,2.94379,0.348513,0.41087,0.541546,93.8327,47.0223,24.4062,27.3065,27.7642,26.6836,57.1691,42.7461,43.967,59.0945,17.6841,0.309057,0.322445,0.233969,0.0112689,6.31632,13.4128,0.383695,1.22238,25.8395,21.6834,7.19771,25.0397,19.3503,0.444282,1.12285,13.0108,12.0577,0.343735,0.338266,0.336893,13.6038,12.4743,1.74171,44.4439,0.85287,1.21158,12.4979,23.283,38.077,16.3146,32.8023,7.66192,10.4357,158.873,0.428346,8.27181,0.246084,8.45505,-2.90616,0.0174718,4.05175,-24.4402,-16.2027,-4.80756,3.19609,-12.9517,3.2104,0.489129,-3.32847,3.62968,0.356466,-2.84803,-2.511,1.96761,-4.37869,0.98595,-2.2658,-0.171627,1.81394,-1.00356,-1.07811,0.10152,-0.586948,-0.0441777,0.141136,-0.00501131,0.0171121,0.0120598,2.94916,-0.843009,-0.648146,-0.596804,-0.0428284,-0.0569848,-0.148509
4.06,300.726,106.176,48.9113,80.6121,70.7007,48.2031,0.323341,0.249256,0.263039,9.13677,81.488,0.267352,0.293236,0.284778,0.283076,0.277043,131.254,0.472982,0.285337,6.24332,0.0937788,0.180132,58.6305,37.9035,0.433161,0.685009,4.97856,294.199,5.92655,5.96784,8.36091,162.206,127.388,208.667,170.571,43.4816,45.1592,0.924946,0.309883,0.26107,0.246891,0.248706,0.454917,88.7718,53.6977,39.1821,19.5787,22.8208,26.978,90.6551,67.2372,76.8005,67.5335,6.69606,0.430928,0.844645,2.18023,1.4093,21.6156,0.843845,0.572077,3.39594,46.208,44.16,30.3826,2.79113,0.0495918,3.13194,3.06142,20.15,0.182425,0.347555,0.323218,0.340843,21.3022,19.1536,3.08147,44.0319,4.03014,3.83797,16.3121,14.8318,29.7206,9.58408,27.3457,7.47835,15.7473,163.819,0.994431,1.61459,0.415229,3.78538,-10.6526,3.05465,8.83129,-32.3604,-29.1026,1.74329,4.95972,-7.74967,3.06923,-0.0179056,-5.03842,11.3144,0.515348,-7.13613,-0.232798,-0.705836,-5.43516,0.473379,1.32368,-0.137359,2.17533,-0.00776267,-1.62651,-0.393166,-1.11065,-0.0706787,0.0147623,-0.000840019,0.00948464,0.0267201,2.88972,-0.861647,-0.636825,-0.622472,-0.0410024,-0.0529655,-0.150062
4.1,255.382,60.5734,7.26118,63.8889,50.2077,24.4435,0.421248,0.298341,0.34204,18.5293,80.4279,0.00748393,0.118958,0.149943,0.185883,0.280119,122.262,0.203709,0.136753,0.326082,0.695741,0.214371,90.6918,71.5041,0.438581,0.920096,2.7593,286.01,3.36693,3.28232,3.3723,249.146,199.67,300.599,218.437,74.7752,78.231,0.645852,0.311417,0.358742,0.215467,0.169545,0.274966,85.9856,66.8996,62.4779,14.4901,19.4152,28.0927,160.696,110.909,142.707,83.706,2.25323,0.505635,0.963265,3.32716,8.72741,52.3957,0.737623,0.799235,5.70089,81.3561,85.5393,74.0443,1.37792,1.25172,4.19919,3.42779,28.1103,0.196244,0.490983,0.457,0.484874,35.5677,29.706,3.99441,40.3187,6.1927,5.62529,24.6673,9.2773,20.6284,8.07627,24.4414,9.15241,35.98,188.494,1.63167,0.614947,0.310153,1.94519,-13.0333,-0.680909,8.14474,-42.6187,-40.4757,-1.90621,3.68958,-9.968,1.80404,0.0719745,-4.0867,11.5176,0.868524,-2.49465,-1.3199,0.97092,-2.64314,0.917937,0.390489,-0.12784,2.57973,-0.126932,-3.0013,-0.0904654,-1.03137,-0.145476,0.0699766,-0.0111013,-0.00709899,0.0353237,3.12551,-0.74568,-0.56597,-0.453253,-0.0317759,-0.0449931,-0.126802
4.14,241.232,56.271,3.83608,82.2282,68.4476,38.6769,0.0141993,0.0397957,0.036576,24.5892,109.191,0.568079,0.103111,0.095834,0.0924379,0.0992045,153.948,0.287506,0.0895152,0.291399,0.239843,0.0583318,128.749,112.523,0.275906,0.812062,3.44152,302.178,5.0629,5.00436,5.25557,368.832,213.666,498.322,288.135,62.873,63.8675,1.42275,0.377287,0.442616,0.350009,0.35198,0.611821,570.822,298.519,142.694,174.676,171.06,146.889,86.7333,0.450418,0.275791,135.619,101.521,0.102859,0.141624,0.131353,0.0828135,0.109797,157.014,0.191541,0.134242,138.721,82.9644,0.0648623,1.7433,1.06321,0.21943,0.627853,31.3241,0.488904,0.279783,0.256526,0.278767,17.5558,1.98077,0.762319,0.10573,0.250721,0.309055,0.469687,323.827,514.587,112.495,203.4,3.26455,46.5606,219.977,10.1287,0.778987,0.466172,10.588,-1.22551,69.5347,8.55559,-23.9121,19.5515,1.15475,1.99143,-10.6326,1.70229,-1.7595,-4.30398,9.35761,0.719806,-0.633396,-19.1072,8.11518,-6.97619,2.21368,-25.5152,-1.05389,1.49696,-0.310615,-2.54771,0.0538543,-1.21437,-0.250277,-0.0226526,-0.0167901,-0.03194,0.0646333,3.38504,-0.779671,-0.556551,-0.619266,-0.031957,-0.0189829,-0.144684
4.18,222.087,20.421,1.17176,77.2795,58.8353,21.2109,0.00500894,0.271328,0.285574,25.2657,108.645,0.279763,0.240141,0.23279,0.239475,0.303673,152.925,0.557543,0.239466,0.616345,0.608807,0.19716,161.583,149.514,0.475592,0.943871,1.61649,293.087,4.12337,4.08633,4.10117,423.163,183.698,770.439,371.745,69.0725,68.549,1.82834,0.534469,0.620737,0.489377,0.488615,0.866049,0.179012,0.602257,191.753,0.2106,0.295994,1.10815,12.2142,34.3628,83.4625,29.6909,7.31558,252.48,152.254,167.192,96.0918,3.40169,0.837316,71.0035,86.728,35.2179,85.599,233.489,90.9026,130.67,324.947,140.553,181.564,39.5344,1.14608,1.14898,1.05242,39.6278,64.7562,88.1436,742.763,128.695,108.11,400.43,0.208558,0.200039,0.281086,0.539884,30.0735,30.1807,175.271,19.3537,0.104591,0.779466,27.793,5.44378,-77.9165,33.7422,-15.3545,26.1484,10.9366,3.27999,-10.0891,3.74683,-3.19969,-5.84289,10.9332,0.773675,2.98709,7.68207,-23.0182,-2.21242,2.09699,25.0803,1.17505,1.14754,-0.685823,-2.2211,-0.697062,-1.86715,-0.307832,-0.209997,-0.013989,-0.0393751,0.0908599,3.07183,-0.831034,-0.55025,-0.920887,-0.0429558,-0.00472609,-0.172685
