time,ground_pelvis_on_pelvis_in_ground_fx,ground_pelvis_on_pelvis_in_ground_fy,ground_pelvis_on_pelvis_in_ground_fz,ground_pelvis_on_pelvis_in_ground_mx,ground_pelvis_on_pelvis_in_ground_my,ground_pelvis_on_pelvis_in_ground_mz,hip_r_on_femur_r_in_ground_fx,hip_r_on_femur_r_in_ground_fy,hip_r_on_femur_r_in_ground_fz,hip_r_on_femur_r_in_ground_mx,hip_r_on_femur_r_in_ground_my,hip_r_on_femur_r_in_ground_mz,knee_r_on_tibia_r_in_ground_fx,knee_r_on_tibia_r_in_ground_fy,knee_r_on_tibia_r_in_ground_fz,knee_r_on_tibia_r_in_ground_mx,knee_r_on_tibia_r_in_ground_my,knee_r_on_tibia_r_in_ground_mz,ankle_r_on_talus_r_in_ground_fx,ankle_r_on_talus_r_in_ground_fy,ankle_r_on_talus_r_in_ground_fz,ankle_r_on_talus_r_in_ground_mx,ankle_r_on_talus_r_in_ground_my,ankle_r_on_talus_r_in_ground_mz,subtalar_r_on_calcn_r_in_ground_fx,subtalar_r_on_calcn_r_in_ground_fy,subtalar_r_on_calcn_r_in_ground_fz,subtalar_r_on_calcn_r_in_ground_mx,subtalar_r_on_calcn_r_in_ground_my,subtalar_r_on_calcn_r_in_ground_mz,mtp_r_on_toes_r_in_ground_fx,mtp_r_on_toes_r_in_ground_fy,mtp_r_on_toes_r_in_ground_fz,mtp_r_on_toes_r_in_ground_mx,mtp_r_on_toes_r_in_ground_my,mtp_r_on_toes_r_in_ground_mz,hip_l_on_femur_l_in_ground_fx,hip_l_on_femur_l_in_ground_fy,hip_l_on_femur_l_in_ground_fz,hip_l_on_femur_l_in_ground_mx,hip_l_on_femur_l_in_ground_my,hip_l_on_femur_l_in_ground_mz,knee_l_on_tibia_l_in_ground_fx,knee_l_on_tibia_l_in_ground_fy,knee_l_on_tibia_l_in_ground_fz,knee_l_on_tibia_l_in_ground_mx,knee_l_on_tibia_l_in_ground_my,knee_l_on_tibia_l_in_ground_mz,ankle_l_on_talus_l_in_ground_fx,ankle_l_on_talus_l_in_ground_fy,ankle_l_on_talus_l_in_ground_fz,ankle_l_on_talus_l_in_ground_mx,ankle_l_on_talus_l_in_ground_my,ankle_l_on_talus_l_in_ground_mz,subtalar_l_on_calcn_l_in_ground_fx,subtalar_l_on_calcn_l_in_ground_fy,subtalar_l_on_calcn_l_in_ground_fz,subtalar_l_on_calcn_l_in_ground_mx,subtalar_l_on_calcn_l_in_ground_my,subtalar_l_on_calcn_l_in_ground_mz,mtp_l_on_toes_l_in_ground_fx,mtp_l_on_toes_l_in_ground_fy,mtp_l_on_toes_l_in_ground_fz,mtp_l_on_toes_l_in_ground_mx,mtp_l_on_toes_l_in_ground_my,mtp_l_on_toes_l_in_ground_mz,back_on_torso_in_ground_fx,back_on_torso_in_ground_fy,back_on_torso_in_ground_fz,back_on_torso_in_ground_mx,back_on_torso_in_ground_my,back_on_torso_in_ground_mz,acromial_r_on_humerus_r_in_ground_fx,acromial_r_on_humerus_r_in_ground_fy,acromial_r_on_humerus_r_in_ground_fz,acromial_r_on_humerus_r_in_ground_mx,acromial_r_on_humerus_r_in_ground_my,acromial_r_on_humerus_r_in_ground_mz,elbow_r_on_ulna_r_in_ground_fx,elbow_r_on_ulna_r_in_ground_fy,elbow_r_on_ulna_r_in_ground_fz,elbow_r_on_ulna_r_in_ground_mx,elbow_r_on_ulna_r_in_ground_my,elbow_r_on_ulna_r_in_ground_mz,radioulnar_r_on_radius_r_in_ground_fx,radioulnar_r_on_radius_r_in_ground_fy,radioulnar_r_on_radius_r_in_ground_fz,radioulnar_r_on_radius_r_in_ground_mx,radioulnar_r_on_radius_r_in_ground_my,radioulnar_r_on_radius_r_in_ground_mz,radius_hand_r_on_hand_r_in_ground_fx,radius_hand_r_on_hand_r_in_ground_fy,radius_hand_r_on_hand_r_in_ground_fz,radius_hand_r_on_hand_r_in_ground_mx,radius_hand_r_on_hand_r_in_ground_my,radius_hand_r_on_hand_r_in_ground_mz,acromial_l_on_humerus_l_in_ground_fx,acromial_l_on_humerus_l_in_ground_fy,acromial_l_on_humerus_l_in_ground_fz,acromial_l_on_humerus_l_in_ground_mx,acromial_l_on_humerus_l_in_ground_my,acromial_l_on_humerus_l_in_ground_mz,elbow_l_on_ulna_l_in_ground_fx,elbow_l_on_ulna_l_in_ground_fy,elbow_l_on_ulna_l_in_ground_fz,elbow_l_on_ulna_l_in_ground_mx,elbow_l_on_ulna_l_in_ground_my,elbow_l_on_ulna_l_in_ground_mz,radioulnar_l_on_radius_l_in_ground_fx,radioulnar_l_on_radius_l_in_ground_fy,radioulnar_l_on_radius_l_in_ground_fz,radioulnar_l_on_radius_l_in_ground_mx,radioulnar_l_on_radius_l_in_ground_my,radioulnar_l_on_radius_l_in_ground_mz,radius_hand_l_on_hand_l_in_ground_fx,radius_hand_l_on_hand_l_in_ground_fy,radius_hand_l_on_hand_l_in_ground_fz,radius_hand_l_on_hand_l_in_ground_mx,radius_hand_l_on_hand_l_in_ground_my,radius_hand_l_on_hand_l_in_ground_mz
2.78,1.77636e-15,0,8.88178e-15,-1.77636e-15,-1.06581e-14,-5.32907e-15,-179.677,-563.963,140.875,-2.5243e-14,-7.58322e-16,-1.0485e-14,49.1805,-162.597,-1.27036,-16.8745,10.0182,-1.60553,-54.4616,-452.251,-34.1308,-8.27795,9.39062,-2.05927,-55.7444,-452.633,-34.0463,-7.89559,11.3712,-28.588,56.2857,-77.3475,23.9127,0.913927,0.684874,-0.514752,-96.4096,-1588.85,-529.611,-1.2688e-14,2.0202e-15,-1.84841e-15,-51.9054,-1131.3,7.5678,25.5422,7.37974,0.037488,-26.5125,-1115.3,2.35132,-2.78278,9.58519,-1.53184,-26.4354,-1116.27,2.53434,2.11185,9.41734,-54.7199,21.3626,2.78848,-2.71235,-0.0530529,0.118561,0.49688,5.14185,411.296,17.7626,-3.24905e-14,-5.91658e-15,-3.8082e-15,2.5656,16.2636,-2.77002,5.77025e-16,4.925e-17,1.55424e-16,-1.04347,7.43754,-0.730185,-0.00563782,0.00770303,0.00160005,-1.46557,4.85288,-0.192218,0.051399,0.0318082,-0.126085,-1.6135,2.06515,0.345387,-0.0121265,0.00446579,-0.0694712,3.30921,19.0735,3.72978,3.03396e-18,-2.12234e-17,7.91693e-17,-0.067836,9.83051,1.73566,0.0490917,-0.00515691,0.011068,-0.741412,6.57917,1.02934,-0.0843841,-0.00871376,-0.0808771,-1.26875,3.07695,0.306787,-0.00809796,0.00218957,-0.0627116
2.83,0,2.84217e-14,1.06581e-14,0,1.94289e-15,-3.55271e-15,48.1802,-255.864,208.18,4.5252e-14,1.05909e-14,1.13644e-15,26.2209,-185.831,20.2088,7.91795,-2.5925,2.75057,-43.2809,-275.668,10.0626,14.7071,-6.11281,4.00202,-43.7246,-277.074,8.26831,15.8283,-6.83507,-10.1027,63.8331,-37.2692,28.3478,-0.327162,-0.278363,0.252466,-245.473,-1327.97,-349.356,-1.25496e-14,1.88682e-15,5.55156e-15,-158.372,-1220.85,7.24169,12.7608,3.87483,0.301217,-198.742,-1317.13,-3.87369,-11.5693,9.67241,0.758815,-198.249,-1317.66,-3.8004,-9.42636,9.49439,-59.2901,72.3476,-8.07358,-22.4146,0.139529,0.621434,1.22102,35.551,432.262,5.80359,8.68995e-16,2.13969e-15,-8.20308e-16,3.82884,16.9939,-3.05355,-2.00874e-16,-3.68186e-17,7.04713e-17,-0.474437,8.23925,-1.22155,0.01832,0.00849388,-0.0094082,-1.00105,5.44989,-0.674033,0.105167,0.0247547,-0.117549,-1.29593,2.4706,-0.0579763,0.0049771,0.00244246,-0.0633092,2.59961,23.2049,4.56122,-6.64675e-16,-1.0416e-16,5.59981e-17,-1.80804,11.0255,2.18985,0.0221175,-0.00589832,0.00383811,-2.18375,7.1858,1.27489,-0.111612,-0.0327461,-0.132667,-2.23446,3.11949,0.316414,-0.00968626,0.00110422,-0.0868898
2.88,-4.26326e-14,-2.55795e-13,4.26326e-14,-1.77636e-14,1.77636e-15,2.4869e-14,208.5,-798.256,175.865,-3.44262e-14,-2.71477e-14,-8.83901e-15,159.418,-429.477,34.2265,-10.486,-2.09545,0.920742,25.4586,-151.101,12.3674,-0.00934024,-2.15908,-0.600274,27.2875,-152.264,11.3519,1.1769,-2.58335,-8.19492,18.1347,-3.60402,8.88882,0.0306828,0.0305819,-0.118383,-445.267,-1200.17,-196.155,-9.50047e-15,1.82707e-15,1.97818e-14,-299.73,-1437.71,21.1971,1.35652,-0.59436,1.41883,-357.251,-1770.94,-8.73007,-15.9314,6.15713,3.66161,-357.953,-1772.21,-8.83537,-17.2327,6.83097,-77.6045,135.494,-43.9793,-51.1663,0.544615,0.797284,1.07448,-30.346,460.354,34.557,2.26284e-14,-5.57525e-15,-7.55532e-14,2.87233,14.1395,-1.56297,-4.02118e-16,1.18154e-16,-1.02674e-15,0.385352,6.70216,-1.55002,0.082002,0.00333626,-0.0293451,-0.3374,4.43729,-1.05435,0.157371,0.00884754,-0.109529,-0.828311,2.04762,-0.431984,0.0235164,-0.00179475,-0.0535525,-0.170277,13.6562,3.90443,3.4609e-16,-1.16718e-17,3.93375e-16,-1.85583,6.49564,1.10427,0.080029,0.022861,0.0229337,-1.9572,4.25208,0.509104,-0.00436893,0.0036463,-0.0771055,-1.91619,1.74385,-0.0320454,0.00884502,0.00657751,-0.0636326
2.92,2.84217e-14,1.20792e-13,-7.10543e-15,1.42109e-14,0,3.55271e-14,1067.45,-1555.06,990.004,8.55536e-14,-2.61407e-15,-7.37257e-14,574.048,-1484.77,28.8046,62.6661,2.42753,19.1435,836.551,-1834.39,90.625,55.4454,-6.6478,13.0951,838.793,-1834.79,88.7882,68.4266,-6.07301,-88.1439,347.121,14.0694,152.031,-0.858131,-1.88356,0.759869,-723.016,-1796.33,-128.947,-1.20023e-13,1.67088e-14,8.08864e-14,-548.653,-1869.53,24.6722,20.1427,-7.70441,-1.85046,-581.178,-2050.65,-23.0461,-6.47388,2.99822,1.78163,-582.139,-2050.96,-22.5638,-10.9145,5.24686,-94.187,74.1907,-24.3865,-33.1285,0.369873,0.649148,0.913566,-197.771,545.215,-166.027,-1.68878e-14,1.71154e-14,-3.09773e-13,-4.52095,-8.1306,-2.45978,-2.03525e-15,-1.06377e-15,-8.8078e-16,0.296604,-2.85696,1.65693,-0.366158,0.0359367,0.103547,0.571555,-1.58361,1.42337,-0.364741,0.00387662,0.129628,0.37667,-0.479294,0.962842,-0.0794793,0.00737855,0.0275063,-2.59141,25.2385,2.74474,-3.28675e-16,-1.67062e-15,-1.27062e-16,-2.53186,8.3764,2.82865,-0.0848781,-0.0720148,-0.0370155,-3.18584,4.62682,1.54912,-0.116914,-0.0864928,-0.285915,-2.94499,1.06925,0.0996518,0.000989451,0.00507058,-0.13746
2.96,5.68434e-14,5.82645e-13,-1.24345e-13,-1.42109e-14,2.13163e-14,0,858.921,-1444.56,478.133,3.70953e-14,-1.12706e-14,-7.91581e-14,568.97,-1347.5,-5.96551,32.1136,28.4718,14.9129,949.916,-1667.98,119.086,17.5586,18.8326,10.4596,951.08,-1668.28,119.832,30.2569,19.2261,-87.6021,293.764,30.9031,135.914,-0.348472,-2.22639,0.593286,-817.571,-1697.18,-58.7377,4.27697e-14,-3.70887e-14,-6.15904e-14,-795.633,-2059.21,43.9479,22.3494,-13.9529,-2.19529,-904.515,-2330.2,-6.12397,2.3732,-4.00016,-0.489306,-905.76,-2331.68,-6.27367,-3.57385,-1.61999,-113.393,74.9681,-17.4671,-36.4416,0.478694,0.927239,1.67392,-192.401,450.02,-119.391,1.96545e-14,4.34479e-14,3.27884e-13,-4.27305,-7.43418,-1.79648,-1.84673e-15,-6.17482e-16,-3.49226e-16,0.155497,-2.92251,1.53616,-0.324794,0.0506946,0.0863901,0.380403,-1.70715,1.34002,-0.336329,0.0243674,0.100025,0.272918,-0.612615,0.94614,-0.0744192,0.0114017,0.0213737,-3.07295,18.4877,2.24124,7.14365e-16,2.97644e-16,3.80957e-15,-1.63353,5.33116,2.00943,-0.0426321,-0.0507185,-0.0224122,-2.1359,2.66021,1.0203,-0.0504802,-0.045406,-0.218886,-1.97321,0.220945,-0.0688037,0.00880568,0.011018,-0.105113
3,-5.68434e-14,-1.13687e-13,2.84217e-14,3.55271e-15,-1.06581e-14,-5.32907e-15,-276.647,-5139.05,928.342,-2.63663e-14,-4.54718e-15,-4.73854e-15,499.687,-1216.78,-69.738,-174.446,2.97523,-32.7937,2455.17,-2561.06,19.075,-139.139,47.1643,-16.6661,2451.52,-2563.1,15.6705,-129.533,54.4789,-220.015,946.865,-50.84,308.731,-0.139733,11.3159,-8.24953,-3737.53,-7000.99,-1570.66,-5.57573e-14,2.4509e-14,-7.12381e-15,-1621.64,-3875.9,214.012,181.265,-50.7082,-47.7414,-53.3408,-5414.56,-84.7221,97.7684,-67.8977,-30.9876,-60.4958,-5413.41,-86.0655,89.3387,-63.1701,-344.846,681.15,-706.393,-326.682,-8.8774,-8.34323,-6.6272,6.45303,552.213,17.7793,-3.32404e-14,-1.28426e-14,-1.18047e-13,8.02915,33.4948,-7.51972,-1.45524e-16,1.89881e-16,5.45341e-16,2.5609,15.0445,-3.6464,-0.0635818,0.0154152,0.0166385,1.03658,9.69926,-2.24198,0.142784,-0.0210237,-0.0665297,-0.326638,4.20187,-0.808947,0.0191643,-0.00940711,-0.0566496,-0.876108,26.8358,5.83043,-1.22734e-15,-1.97242e-16,4.9843e-17,-2.95014,7.00227,2.2006,0.00653141,-0.0199577,-0.00543354,-2.97901,3.34688,0.997649,-0.0221207,-0.0156387,-0.255182,-2.31446,-0.0620312,-0.233797,0.0176833,0.0225038,-0.13245
3.06,-5.68434e-14,1.13687e-13,1.38556e-13,-5.68434e-14,-1.42109e-14,-5.32907e-15,513.254,-1604.01,283.241,-6.19428e-15,5.96096e-14,-2.45864e-14,653.001,-1305.58,-84.475,41.9049,26.3731,7.91629,748.386,-2544.79,42.1034,32.9747,13.785,9.55973,748.707,-2545.65,41.4914,32.2015,11.2842,-132.677,323.886,-65.5403,92.7529,-0.910508,-1.88091,1.12527,-1055.76,-2416.36,-2029.27,6.03681e-13,-1.85239e-13,-6.74158e-14,-690.359,-1384.12,12.804,-191.641,62.9384,21.8402,-4729.71,-6201.99,-417.486,-112.26,3.14577,30.0682,-4734.53,-6205.01,-418.33,-74.9286,4.30996,-410.171,378.418,-1122.4,-250.554,7.98332,1.13203,5.34051,-114.995,566.662,164.146,-3.80715e-13,2.4243e-13,3.60132e-14,3.55999,26.2225,-1.63465,-3.98394e-15,3.45217e-16,7.73929e-16,1.80285,11.2098,-3.95189,0.291181,-0.0475139,-0.0859337,0.413299,7.1415,-2.77528,0.407989,-0.0563058,-0.168433,-0.624322,3.0405,-1.42992,0.0804976,-0.0223891,-0.0707479,-1.88698,-2.19226,2.17038,6.78959e-15,1.30325e-15,1.95642e-15,0.714181,-0.135309,-0.769381,0.0705924,0.0538965,0.0223855,0.564979,0.090936,-0.525932,0.0396234,0.0593777,0.0396127,0.175231,-0.0676659,-0.10196,0.00361862,0.00297691,0.000239137
3.14,1.42109e-14,0,7.10543e-15,0,-1.77636e-15,-2.13163e-14,5.54031,-2653.58,782.721,-5.65992e-14,-1.3644e-14,-3.04318e-14,469.484,-1647.51,-148.216,-46.005,8.84877,0.992894,248.113,-896.493,-6.6867,-12.2867,6.47832,0.0028882,248.251,-898.815,-6.70976,-16.1689,5.67889,-50.1212,69.206,-16.8691,9.29903,0.0873021,0.627707,-0.48721,-689.508,-2667.57,-499.959,-1.65595e-13,5.57429e-14,9.86778e-15,-179.836,-1065.25,16.0508,75.3451,-17.3606,3.22683,-1408,-1860.11,128.916,49.3207,-8.66298,-10.5498,-1412.47,-1855.37,128.252,60.3687,-26.437,-144.774,-45.9106,-668.765,-76.4308,-6.8001,-0.878792,-6.1466,162.304,958.874,-101.195,-1.42446e-13,-1.15211e-14,-1.58126e-13,5.42005,44.1807,-10.4965,1.1097e-15,1.93523e-16,1.18666e-15,-0.795016,20.9153,-4.57064,-0.0709666,0.00220212,0.0256767,-0.971633,13.5266,-2.91821,0.232853,0.0118678,-0.0517759,-1.05414,5.99364,-1.21311,0.0372474,-0.00526864,-0.0514759,8.66125,44.3041,6.85681,-3.20296e-15,-2.80982e-16,-1.06602e-15,-2.88,12.4718,3.37033,-0.00874181,-0.0452339,-0.0115567,-4.18742,6.39641,1.70906,-0.0773626,-0.0557013,-0.439055,-4.17933,0.542598,-0.135741,0.0202079,0.0210658,-0.23308
3.31,7.10543e-15,1.42109e-13,5.32907e-15,1.77636e-15,2.36616e-15,-1.77636e-15,-463.313,-1480.99,359.237,9.53454e-16,4.0699e-16,-1.27028e-15,-263.472,-1334.52,-63.9189,-15.5604,2.12774,-0.547597,-352.023,-1652.99,-58.4809,8.77279,-5.96348,1.83656,-352.328,-1654.13,-58.2381,13.6482,-4.49663,-67.7476,63.3385,-10.6764,28.4843,-0.238109,-0.525274,0.731682,-82.2381,-538.313,-150.783,4.22973e-14,1.88464e-14,-4.14288e-15,53.9167,-186.779,-12.113,18.2894,-6.61865,0.483332,102.753,-288.77,-6.48991,11.4753,-9.02905,-0.835287,102.888,-290.586,-6.44366,12.7623,-8.19845,-18.5284,60.1084,-26.5925,-16.0018,-0.291334,-0.686029,-0.504394,27.2981,370.476,-45.9126,3.83052e-15,-4.75189e-15,2.43356e-15,-0.575054,14.3933,-3.12104,-7.36466e-16,-1.81681e-16,1.11457e-17,-3.02681,6.78636,-0.258514,-0.0368243,-0.0130997,0.0197277,-2.68385,4.45453,0.0927581,0.0313725,0.034245,-0.0860454,-2.14389,1.88448,0.446051,-0.0118695,0.00244342,-0.0589229,8.33666,18.3762,1.53653,-2.65512e-16,4.77791e-16,-5.99331e-16,1.67699,9.56751,1.2437,-0.00317735,-0.0120902,-0.00159005,0.0776071,6.61567,0.768331,-0.129412,-0.00917349,-0.128186,-1.26155,3.31533,0.218516,-0.0184105,-0.00213072,-0.0874374
3.41,-5.68434e-14,-4.26326e-13,7.10543e-15,2.84217e-14,0,1.42109e-14,-837.632,-1282.41,90.0642,1.33689e-13,-1.34654e-14,1.29074e-15,-843.424,-2082.1,-134.239,2.64013,8.13659,3.61826,-1168.14,-2808.41,-114.788,11.152,1.44786,5.40478,-1170.85,-2811.4,-113.807,28.7963,-0.560969,-119.765,147.683,-57.9481,91.0216,-1.01591,-1.21744,1.63468,523.053,-2461.66,-636.319,-5.86383e-14,1.22783e-14,-5.29681e-14,359.16,-921.571,-39.769,60.6202,35.6282,-4.39863,1007.97,-820.148,-32.1471,34.8106,11.3005,-7.54564,1008.65,-818.566,-29.4433,35.4061,15.5299,-83.3465,238.683,16.3073,-57.4127,0.428801,-3.64735,-1.50989,-126.526,426.467,-196.781,1.02281e-13,2.99754e-14,2.23109e-13,-2.36811,-0.614131,-2.58019,-1.33055e-15,-1.46744e-15,-2.41385e-15,0.439293,0.473213,0.731383,-0.0803554,-0.0745386,0.0640104,0.323727,0.535359,0.512808,-0.0310552,-0.0697523,0.0589619,-0.126661,0.123721,0.198715,-0.0070107,-0.00420517,-0.00242373,7.68736,18.2897,-2.53143,-3.39551e-15,9.54147e-16,-1.84182e-15,3.97965,7.72109,1.7064,-0.268431,0.0807153,-0.0264216,1.66822,5.29193,1.48035,-0.363174,0.0903708,-0.137238,-0.214936,2.59684,0.919358,-0.0732498,0.0223697,-0.0740041
3.45,0,-2.27374e-13,-1.63425e-13,0,-2.84217e-14,-1.77636e-14,-1882.39,-2753.17,1094.76,-1.1975e-14,3.48332e-14,5.33077e-15,-763.856,-1711.39,-74.6918,137.466,-31.9156,37.3787,-2942.71,-6480.47,113.542,82.3068,-21.6203,36.7682,-2945.91,-6482.23,113.922,124.235,-46.3628,-309.663,614.541,-561.47,413.56,-5.50883,-3.3142,3.15734,1445.73,-2913.05,-2351.17,-2.60946e-14,-3.36272e-14,-3.82187e-15,306.393,-811.992,-37.7448,-169.433,-21.935,17.2131,2002.72,-3247.04,-240.716,-121.312,10.8915,11.9159,2004.98,-3248.66,-237.91,-122.719,26.0466,-196.718,688.354,25.4955,-178.426,1.16595,4.38303,2.09243,76.0525,604.365,42.1282,-4.89335e-14,-8.46366e-14,-3.20903e-14,-1.15132,26.4612,-3.41054,-2.01497e-15,-1.03818e-15,-5.60755e-16,-2.51355,6.20227,-1.13017,0.0100268,0.0398793,-0.0170003,-2.45927,2.65209,-0.00884403,-0.0846986,0.0286136,-0.263519,-1.6422,-0.490027,0.916156,-0.068851,-0.0197641,-0.118465,9.29509,14.9606,3.54869,9.57573e-16,-9.64e-16,-2.3109e-16,3.28291,7.35978,0.0141359,0.235022,-0.0976833,0.0144252,1.94061,4.86186,-0.216702,0.110681,-0.0351223,0.00627891,0.463213,2.24766,-0.304567,0.0250136,-0.0113358,-0.023365
3.53,0,-1.13687e-13,-8.52651e-14,2.04281e-14,1.06581e-14,-1.06581e-14,-1172.42,-2630.6,499.943,-1.46461e-13,9.18293e-14,-1.14884e-14,-526.456,-1143.88,-75.328,-82.6031,29.5067,-5.64669,-1215.89,-2367.36,-234.057,-49.0036,28.3742,-16.8581,-1219.34,-2364.98,-231.208,-46.5389,42.6548,-172.435,45.6684,-451.015,81.4743,6.54066,0.661037,-1.85339,486.194,-4753.8,-1546.86,-1.95853e-14,1.04148e-14,-2.43258e-15,645.228,-1807.34,137.035,135.914,17.1864,5.92097,1556.8,-2779.54,226.416,73.0079,-12.3945,-2.01221,1555.9,-2780.76,227.783,103.689,-9.97807,-185.026,441.253,-110.671,-53.1343,-1.26643,-6.35418,-2.65123,-38.1003,1205.6,-45.8857,8.31821e-14,-9.96944e-15,1.47513e-14,-0.32931,28.8305,-5.90785,4.93575e-16,1.56588e-16,8.76448e-16,-2.07459,7.80916,-0.655438,-0.0489427,-0.00496028,0.0254833,-2.49807,3.92447,0.343365,-0.0882897,0.00263742,-0.252894,-2.33271,-0.0283279,1.09072,-0.0735012,-0.0135267,-0.139908,16.7867,39.6785,3.29687,-5.44426e-16,-1.38915e-16,2.01333e-16,8.15228,17.9122,2.66152,0.00918274,-0.013095,-0.000403898,4.35078,11.8419,1.83734,-0.251524,0.0823329,-0.0753925,0.744529,5.46087,0.895937,-0.0498968,0.0208195,-0.0802512
3.66,-1.95399e-14,2.84217e-14,3.55271e-15,0,0,1.68754e-14,-283.063,-1449.13,296.328,-5.34646e-14,-1.45096e-14,-2.56414e-14,57.2831,-351.956,16.3538,-41.1071,18.4792,-1.47626,-375.058,-1106.78,-101.942,-14.6243,7.97736,-3.91765,-376.784,-1106.5,-102.008,-16.7617,15.0779,-72.2112,76.0168,-193.175,39.3824,2.46885,1.06557,-1.16213,-90.7079,-1473.56,-532.751,4.59156e-14,-1.60186e-15,2.24254e-14,3.90389,-1021.01,12.8728,14.7329,2.65893,0.596765,121.68,-1076.1,8.30499,-10.8044,3.44165,0.405767,121.667,-1078.01,8.63072,-3.69391,3.9048,-54.1531,72.3619,-10.0898,-11.5281,0.070237,0.284572,0.564484,64.2463,582.208,104.468,1.05676e-13,-7.38372e-16,-5.36289e-15,4.51753,21.8668,-2.70246,4.65735e-15,7.09115e-17,-2.07333e-16,-1.40095,9.02498,-1.29808,0.0467492,0.0273274,-0.0242394,-2.10313,5.6633,-0.505557,0.0935536,0.062241,-0.207201,-2.21779,2.16157,0.320362,-0.0104031,0.00760828,-0.101655,4.24654,14.8369,4.92907,-7.30868e-16,2.18911e-16,-6.01047e-16,0.149278,9.18692,1.61181,0.135934,-0.00540654,0.0280168,-0.424046,6.44114,0.944719,-0.0115652,0.00259248,-0.0317369,-1.07767,3.33627,0.322244,0.00371285,0.0044394,-0.0507256
3.87,1.7053e-13,-1.13687e-13,2.84217e-14,9.59233e-14,7.10543e-15,-1.42109e-14,-421.951,-3789.18,817.758,-2.68389e-15,-2.70096e-14,1.08866e-15,191.338,-610.408,-38.2995,-145.292,13.5288,-24.1932,1947.32,-1930.6,85.3473,-127.188,44.7909,-14.3662,1945.81,-1932.26,83.9244,-120.945,43.9772,-170.758,726.067,11.4154,240.601,-0.518577,7.62486,-7.02678,-3437.15,-7159.5,-1826.48,2.7875e-14,1.9751e-14,5.84124e-15,-1544.97,-3665.67,237.01,196.185,-39.3474,-32.3854,298.595,-4971.92,49.7711,105.557,-58.2477,-26.1678,293.249,-4970.67,47.8779,111.372,-61.0205,-314.848,518.137,-426.341,-200.139,-6.24485,-7.07789,-3.72137,-35.2645,550.029,-97.0019,-1.81806e-13,-4.36535e-15,1.52053e-13,3.25645,15.5078,-5.51974,6.43225e-16,-2.29522e-16,1.68502e-15,1.50967,7.19068,-0.642666,-0.268093,0.0481756,0.0838146,0.804088,4.7131,-0.0845062,-0.15195,0.0109936,0.0349356,-0.0459356,2.0673,0.336761,-0.0420054,0.00532895,-0.0183527,0.0396348,26.8297,4.39321,1.58285e-15,1.78067e-15,1.17397e-15,-1.85674,5.92442,2.16514,-0.006139,-0.0322879,-0.0106707,-2.3029,2.41396,0.853141,0.0147238,-0.00143582,-0.288455,-1.93097,-0.644084,-0.500936,0.033115,0.0319614,-0.140986
3.96,0,4.54747e-13,1.56319e-13,1.42109e-14,-1.42109e-14,-3.19744e-14,949.272,-2116.9,1250.3,4.33393e-14,-1.8891e-14,-4.31737e-15,801.034,-1682.2,-49.6646,100.427,21.6394,8.20914,1204.56,-4734.27,197.05,83.5779,-0.0971377,12.4133,1204.62,-4736.29,194.337,72.992,-13.8145,-248.471,705.62,-156.415,172.192,-2.16576,-4.37575,2.26095,-457.484,-2049.56,-1845.42,-5.89765e-14,1.07303e-13,-8.84093e-15,-188.44,-541.864,33.4075,-114.205,47.5815,0.937052,-3028.75,-3063.21,-357.474,-75.8844,6.07216,14.5675,-3031.18,-3063.52,-356.819,-34.5805,-6.12345,-230.437,98.0196,-735.283,-105.614,4.93073,-0.067359,3.62877,2.85401,1118.9,-33.935,-1.06317e-13,7.16594e-14,-4.90869e-14,4.82548,31.8241,-7.02118,-8.37567e-17,-3.62778e-17,-2.70721e-16,1.75058,14.8268,-2.43957,-0.194018,0.0291443,0.0624866,0.716918,9.60161,-1.33751,0.0233751,-0.00232682,-0.0138597,-0.281764,4.19732,-0.287689,-0.00867964,-0.00162596,-0.0403483,1.7646,26.7856,3.57713,-1.4427e-15,1.86185e-16,5.8377e-17,-1.36459,6.07474,1.53279,0.00864055,-0.0265282,-0.00447289,-2.03382,2.54971,0.601993,0.0103538,-0.0157855,-0.28245,-1.917,-0.696391,-0.358873,0.0290023,0.0191101,-0.146745
