time,glut_med1_r,glut_med2_r,glut_med3_r,glut_min1_r,glut_min2_r,glut_min3_r,semimem_r,semiten_r,bifemlh_r,bifemsh_r,sar_r,add_long_r,add_brev_r,add_mag1_r,add_mag2_r,add_mag3_r,tfl_r,pect_r,grac_r,glut_max1_r,glut_max2_r,glut_max3_r,iliacus_r,psoas_r,quad_fem_r,gem_r,peri_r,rect_fem_r,vas_med_r,vas_int_r,vas_lat_r,med_gas_r,lat_gas_r,soleus_r,tib_post_r,flex_dig_r,flex_hal_r,tib_ant_r,per_brev_r,per_long_r,per_tert_r,ext_dig_r,ext_hal_r,glut_med1_l,glut_med2_l,glut_med3_l,glut_min1_l,glut_min2_l,glut_min3_l,semimem_l,semiten_l,bifemlh_l,bifemsh_l,sar_l,add_long_l,add_brev_l,add_mag1_l,add_mag2_l,add_mag3_l,tfl_l,pect_l,grac_l,glut_max1_l,glut_max2_l,glut_max3_l,iliacus_l,psoas_l,quad_fem_l,gem_l,peri_l,rect_fem_l,vas_med_l,vas_int_l,vas_lat_l,med_gas_l,lat_gas_l,soleus_l,tib_post_l,flex_dig_l,flex_hal_l,tib_ant_l,per_brev_l,per_long_l,per_tert_l,ext_dig_l,ext_hal_l,ercspn_r,ercspn_l,intobl_r,intobl_l,extobl_r,extobl_l,pelvis_tilt_reserve,pelvis_list_reserve,pelvis_rotation_reserve,pelvis_tx_reserve,pelvis_ty_reserve,pelvis_tz_reserve,hip_flexion_r_reserve,hip_adduction_r_reserve,hip_rotation_r_reserve,knee_angle_r_reserve,ankle_angle_r_reserve,subtalar_angle_r_reserve,mtp_angle_r_reserve,hip_flexion_l_reserve,hip_adduction_l_reserve,hip_rotation_l_reserve,knee_angle_l_reserve,ankle_angle_l_reserve,subtalar_angle_l_reserve,mtp_angle_l_reserve,lumbar_extension_reserve,lumbar_bending_reserve,lumbar_rotation_reserve,arm_flex_r_reserve,arm_add_r_reserve,arm_rot_r_reserve,elbow_flex_r_reserve,pro_sup_r_reserve,wrist_flex_r_reserve,wrist_dev_r_reserve,arm_flex_l_reserve,arm_add_l_reserve,arm_rot_l_reserve,elbow_flex_l_reserve,pro_sup_l_reserve,wrist_flex_l_reserve,wrist_dev_l_reserve
1.51,268.01,69.4314,0.53472,94.6819,78.7316,45.6246,0.426675,0.291908,0.319722,67.0661,132.165,0.0593187,0.174944,0.204721,0.243454,0.297545,183.703,0.172894,0.231726,0.398365,0.787039,0.282252,146.191,130.144,0.391855,0.879161,3.08065,212.896,0.741134,0.722741,0.774694,461.766,289.106,594.996,240.351,46.9431,58.6703,0.483303,1.19689,2.50961,0.472325,0.36268,0.389822,352.562,227.779,142.444,112.202,113.79,107.299,225.88,91.9563,183.889,131.367,29.6367,0.12419,0.192426,0.191618,0.188131,0.0408425,25.3496,0.264639,0.244163,183.829,160.796,0.111317,0.749497,0.524213,0.239413,0.462758,20.635,0.289682,0.533868,0.492315,0.532137,44.6799,13.8672,1.40154,0.436945,0.454229,0.531248,0.468188,143.413,198.176,62.0316,94.9742,3.01483,95.9529,146.956,45.0071,0.460693,0.432682,3.43066,-29.2,38.3816,17.5449,-27.0206,54.9662,0.219719,6.38467,-15.6133,1.11001,-3.72262,-7.53859,4.9895,0.588813,-7.50309,-11.2228,7.90759,-6.16569,1.11421,-14.2857,-0.506437,2.11597,0.325085,-3.28057,-2.57773,-1.73416,-0.102978,-0.161189,0.00150864,0.0216533,0.115009,1.2778,-1.17239,-0.0125536,1.79237,-0.0274274,0.114233,-0.199226
1.54,212.955,0.83656,0.471558,87.1944,58.7573,9.14795,0.108082,0.0934162,0.117639,61.4407,133.68,0.0908153,0.117827,0.124687,0.130917,0.162481,183.336,0.563005,0.0969855,0.309197,0.347299,0.109257,235.596,221.643,0.323322,0.55811,0.657404,306.816,0.328281,0.310272,0.343167,614.533,334.553,837.637,333.9,74.4927,79.7653,0.472838,0.454536,0.485466,0.314582,0.285767,0.366936,795.843,506.688,359.206,229.962,242.924,243.915,300.776,0.994602,108.24,258.342,146.213,0.0661498,0.0481359,0.0475663,0.0604584,0.453907,195.016,0.0948205,0.063938,339.31,276.106,0.154863,0.330697,0.278894,0.13062,0.386442,129.568,0.152989,0.184974,0.176249,0.18693,146.025,22.2779,0.315109,0.1489,0.149963,0.172876,0.259723,497.736,819.855,175.969,285.241,0.457844,90.9623,212.108,35.3273,0.00471984,0.188592,14.5722,-27.5971,116.295,40.1872,-51.6445,40.553,5.7634,5.98574,-11.5224,4.19597,-4.49818,-7.5234,10.37,0.858042,-4.24992,-30.7745,9.20297,-14.3661,2.29257,-40.711,-1.50281,1.70465,0.82928,-3.76073,-2.9455,-2.18424,-0.202118,-0.324782,0.00155083,-0.00102181,0.157857,1.25194,-1.31172,-0.0759325,2.19502,-0.0344926,0.125954,-0.249558
1.58,94.8917,0.865315,0.53864,60.7142,14.8878,0.675556,0.192507,0.153183,0.168606,51.0737,130.023,0.385822,0.24591,0.238339,0.221213,0.221021,179.397,1.29346,0.191454,0.380974,0.418823,0.126372,357.292,348.278,0.47995,0.706759,0.614838,405.7,1.36143,1.33559,1.36484,652.744,287.838,1130.78,408.906,74.4653,78.5393,0.721511,0.509974,0.56685,0.395918,0.345486,0.553023,0.126662,0.171681,128.001,0.151726,0.185596,0.605299,182.703,100.299,188.049,64.4555,1.12855,192.927,125.579,156.131,92.8944,26.9326,0.420155,48.8679,76.355,24.8768,97.5832,260.482,25.6997,52.8252,304.911,104.176,145.568,0.0340366,0.404561,0.384728,0.396889,27.8019,48.4638,7.24398,492.472,109.113,93.1472,347.228,0.193236,0.484328,0.216956,0.40865,21.7239,84.7924,160.015,58.2025,0.187487,0.24468,15.868,-6.44516,-46.6657,27.3257,-78.7645,19.1618,21.8054,7.49444,-6.82019,8.05724,-3.61789,-7.984,10.7061,0.839919,1.32455,5.25999,-20.2645,-3.13202,3.45655,18.1403,0.97241,0.670625,-0.54155,-2.67911,-3.0287,-2.66277,-0.271437,-0.440444,-0.00278677,-0.0164136,0.19925,0.928417,-1.31532,-0.191659,2.67789,-0.0408132,0.127333,-0.300645
1.63,0.410396,0.405925,0.424766,1.25087,0.830683,0.580051,0.36933,0.31954,0.315801,4.92094,49.0249,345.49,119.623,86.7975,46.708,0.624958,47.7483,86.8905,34.8882,0.312664,0.374597,0.27866,379.764,387.628,55.7232,6.66592,0.864716,451.471,46.0811,48.2584,58.8832,370.024,213.581,1008.6,766.306,166.2,155.251,166.113,0.157455,0.177091,0.175847,0.212761,0.431578,0.137102,0.367474,53.2549,0.157527,0.204399,0.464999,3.21321,80.3512,109.115,1.23718,0.35962,452.106,288.58,288.854,208.57,131.709,0.254341,107.217,111.012,2.50896,38.0384,371.53,68.8275,114.104,324.138,98.3032,99.5586,24.54,127.799,146.379,169.06,0.576441,0.928044,1.71475,1235.87,266.733,221.269,901.927,0.0823896,0.0815228,0.120536,0.325893,61.039,199.224,181.284,66.2378,0.710949,0.823473,2.20424,42.7184,-78.0531,-26.8235,-36.0006,-35.7437,49.338,11.1489,-4.04644,2.70779,3.76235,-3.39507,26.4281,1.77503,5.67154,10.3556,-19.1742,5.59101,6.07581,46.8413,2.44478,1.60851,0.674058,-2.33076,-1.49602,-2.89231,-0.727737,-0.0304385,-0.0263713,-0.0792095,0.146756,0.394331,-1.06007,-0.207879,3.07149,-0.039747,0.144028,-0.33784
1.85,322.695,88.6108,2.82258,85.856,70.4637,37.5086,4.70673,1.03426,1.39779,22.5742,17.0364,0.695964,1.35865,1.04246,1.15679,1.43342,32.037,2.4155,1.11778,5.85433,2.34476,0.710611,23.1242,15.2505,0.881404,1.36299,1.77935,23.484,19.4941,19.7202,24.237,0.412802,2.20471,1.72651,0.428749,1.60348,1.98494,0.150425,116.45,219.285,42.3865,98.8767,1.05799,270.82,186.589,181.249,70.8005,84.1854,97.321,1.54484,0.438169,0.396324,58.7867,97.5727,0.167831,0.197767,0.236943,0.300336,0.543179,127.552,0.543394,0.30797,80.8004,46.7526,0.235441,45.3587,39.2212,0.658102,8.20738,92.277,105.254,2.5755,2.26016,2.19081,364.894,149.788,398.589,0.560695,2.56569,4.89522,0.59175,83.3472,155.771,4.95736,2.08018,1.76188,253.075,28.4822,0.0423896,4.93583,37.7643,1.4412,4.34365,-0.638541,26.5869,28.6762,-41.2052,22.0761,-0.514643,-3.95221,9.23363,-0.467188,-0.374783,-9.95966,-0.468461,1.84634,-14.4212,-4.09304,-2.93283,-3.75406,-4.54435,0.0381358,1.09484,0.977901,2.26215,0.656855,-1.28768,-0.472815,1.12641,-0.0582664,-0.0251055,-0.121172,-0.0807671,0.188818,0.087483,1.60342,-0.0236365,0.0712871,-0.166674
1.91,0.124652,1.3045,23.9339,0.331486,0.341642,1.86621,18.4491,10.4578,10.6378,52.6028,19.858,17.6224,6.41827,8.54702,2.57439,1.04313,21.3052,12.3535,22.2874,1.17295,2.62385,5.56584,45.5155,47.0501,77.2347,33.0874,38.2357,12.1555,2.17573,2.03781,2.34286,38.9218,29.2922,14.5329,130.142,43.1241,36.0654,74.0123,0.21278,0.136098,0.331844,1.804,11.6336,144.667,86.4686,89.7439,42.5788,47.0345,50.8246,0.632376,0.295088,0.326917,50.5774,80.4245,0.829312,0.383705,0.3313,0.300354,0.318713,96.0865,1.0667,0.332957,5.73835,0.809261,0.176605,100.437,95.2298,1.39596,7.17372,51.8336,148.434,1.79451,1.69237,1.75959,408.74,187.216,541.821,100.66,33.3512,38.2643,0.698918,1.75178,0.244407,0.285909,0.642626,0.843076,256.857,20.1457,0.785719,4.32137,27.1886,0.789009,18.6347,10.8733,1.87858,38.9118,-1.07368,18.2694,0.297721,0.942359,-8.43251,-2.70941,0.311552,8.2505,0.417942,2.82985,-8.91159,-3.58641,-2.65164,-4.65118,3.75579,0.407666,1.66759,0.538637,2.8624,1.09259,-0.152726,0.177189,1.57618,-0.0192373,0.116823,-0.187754,-0.0426197,0.111658,-0.105,1.44677,-0.0291296,0.0172209,-0.148712
1.95,5.1549,66.4756,86.2223,16.7909,21.2236,34.8624,125.591,58.0234,95.4632,87.0974,18.8776,0.516238,0.70119,0.637508,1.0558,2.34942,11.9082,0.224753,0.415,73.5964,78.7634,0.0523928,0.343399,0.196145,0.0560951,3.6002,44.5191,0.261772,1.16337,1.1113,1.18068,41.1248,22.9218,4.58294,63.9029,2.83158,3.30599,53.4704,2.13656,1.90974,3.15744,20.5898,9.02777,133.387,47.1746,34.1918,52.6587,47.4485,35.6576,0.41653,0.222312,0.247102,54.9103,98.732,0.391945,0.338518,0.338513,0.322044,0.292302,122.391,0.715257,0.320644,1.58698,0.688704,0.187065,154.838,148.933,1.10741,4.46037,24.4093,199.704,1.15625,1.10381,1.17842,422.44,198.774,582.851,134.981,39.8848,44.6759,0.849622,1.33565,0.906232,0.577112,0.600011,0.808653,233.791,35.1597,1.10936,6.34328,9.59775,1.0079,0.569618,-12.9457,-8.11052,-8.95546,15.4528,21.4928,-3.70994,-5.49216,1.7375,-3.90676,0.977611,-2.26207,-0.0826568,6.28443,-9.83752,-1.74866,-3.01589,-4.63406,4.58019,0.473592,1.20801,0.182246,1.40727,1.93242,-0.304091,0.171387,1.82809,-0.00959433,0.130452,-0.234339,0.000390599,-0.0322907,-0.211704,1.24006,-0.0335001,-0.0183471,-0.119051
1.99,0.189765,0.214556,97.05,0.148945,0.185229,0.407581,398.048,145.454,343.891,143.711,0.626396,268.546,188.309,205.936,145.381,62.6599,0.592787,60.839,83.0603,0.42849,72.9383,354.704,6.14001,10.8386,343.963,78.8324,109.753,0.406948,0.158746,0.156696,0.153421,368.982,267.285,385.478,1133.6,237.157,211.118,507.561,0.0662341,0.069069,0.119946,0.149689,37.3265,229.021,54.7164,11.478,86.859,76.8595,50.1181,0.465653,0.235783,0.308541,97.3847,144.787,0.094431,0.0837205,0.0943922,0.10438,0.175135,174.044,0.387856,0.117207,1.50224,1.2351,0.113345,266.274,258.19,0.919589,2.84623,13.3438,297.907,0.85823,0.804495,0.902513,517.444,223.391,707.686,88.6314,14.0585,20.9843,0.869004,19.0292,48.1756,1.40231,0.982578,0.981655,180.733,38.498,5.36591,7.14556,14.0666,1.99219,-24.6054,108.849,-6.28566,-45.2945,14.3061,-8.96971,-0.452464,7.42942,-18.683,-6.78795,1.49459,37.8742,2.26544,8.0302,-13.7604,-1.25534,-5.25002,-4.88647,0.316535,0.199329,1.25825,0.556348,1.5676,2.21698,-0.971423,0.132548,1.85013,-0.000663939,0.114434,-0.25597,-0.0666466,-0.286607,-0.38449,0.995729,-0.0439737,-0.0682927,-0.0778598
2.04,652.263,218.411,1.49159,175.844,145.189,81.4755,264.401,56.7007,125.342,53.7631,0.85652,0.097539,0.126081,0.114295,0.234505,67.526,0.473693,0.156919,0.115788,122.603,128.113,0.298163,0.209484,0.203286,0.0647408,0.0792258,0.212271,0.154814,0.414014,0.404193,0.420553,0.466761,0.377924,0.252452,0.267685,0.249555,0.264904,51.5466,87.0375,164.865,47.6428,130.448,18.7477,104.612,0.0487678,0.0534637,62.1331,22.6336,0.014031,0.11043,0.0817287,0.0816738,97.5003,127.355,0.1923,0.110533,0.110221,0.101014,0.0950203,177.16,0.698612,0.0967634,0.0271573,0.0578339,0.0535618,375.569,368.912,0.258043,0.071418,0.100348,338.709,0.293528,0.281069,0.300955,573.489,251.026,915.505,86.401,13.1885,23.9515,0.242495,20.4745,65.9997,0.398146,0.323208,0.259223,195.223,10.182,0.19403,18.8494,31.562,0.177829,-7.61219,-63.5259,8.34954,-86.2042,40.5248,-26.6004,-7.3364,-6.6972,19.6738,-2.64223,3.73916,-8.17296,-0.814842,11.5875,-11.2662,5.66627,-5.30046,-6.90531,-0.439067,0.1923,1.5839,0.286794,2.38621,3.46616,-1.30604,0.031447,2.0172,-0.0192769,0.0678941,-0.270106,-0.921832,-0.827433,-0.539993,0.35487,-0.041488,-0.133354,0.0616943
2.14,1.11336,3.0835,59.8871,0.978934,1.29887,2.85368,13.5766,38.8185,86.4711,3.05431,1.19868,258.33,193.936,201.819,139.427,126.781,1.22942,57.1698,34.9841,33.2748,80.7868,276.603,1.80597,2.19823,185.576,27.1014,60.7127,86.2373,223.955,239.459,332.14,8.67022,78.8651,498.867,1701.23,327.791,279.374,698.498,0.262299,0.274527,0.33605,0.610098,76.5857,0.526758,0.625919,22.1639,0.633943,0.778974,0.593145,85.7576,106.48,171.862,1.5302,0.573307,811.945,527.628,471.788,383.354,312.449,0.450732,185.109,179.239,0.727873,22.4818,541.793,79.7952,112.879,301.239,72.2307,71.6953,4.32429,90.8745,104.831,132.922,190.962,262.862,1237,3078.1,594.069,523.024,1229.42,0.170903,0.17226,0.173336,0.350899,60.0131,283.761,383.467,0.754318,44.9987,0.0289466,0.955542,6.24991,-83.6927,103.508,76.8169,-46.6086,9.5327,-0.969261,8.27115,-9.60102,4.20119,1.80042,57.8543,3.02575,0.753829,20.5655,-10.6009,1.6037,-0.203188,101.365,6.06397,3.41371,-1.59696,3.03164,2.80798,-0.390484,-0.00222481,1.94109,-0.0403925,0.0504038,-0.328521,-1.88766,-1.76717,-0.371268,1.17211,-0.0303015,0.00724149,-0.0395788
2.31,159.295,66.7071,35.9245,50.5661,44.7284,32.5647,1.20186,1.14902,4.46564,12.241,32.7271,0.222796,0.260034,0.180846,0.282177,2.35432,56.9291,0.989566,0.370845,24.5155,26.1477,0.305403,2.85633,2.59005,3.80811,3.02578,11.9023,77.2088,22.3774,26.1756,53.2223,94.5759,79.4391,373.182,518.889,63.2831,58.6194,112.351,0.4728,0.452087,0.723899,1.02802,0.0800445,1.06511,5.37546,76.5866,3.17392,4.24818,8.39584,17.1097,7.84008,26.4702,15.8637,28.5984,40.26,13.855,15.5207,5.32994,3.81115,22.3348,8.69296,13.6386,18.7758,37.5046,40.6034,38.6128,47.2239,90.6675,50.4833,69.5118,27.0872,12.8979,13.1115,16.2993,1.70774,6.38878,243.334,663.899,54.9455,44.1484,258.873,0.0752926,0.395838,0.22886,11.8787,23.4179,64.2703,182.288,15.6331,1.08624,1.24058,21.6492,2.52916,-11.9382,9.36952,18.7129,-67.461,-10.0992,0.290346,-8.56275,1.57036,1.32477,0.185917,8.01855,0.695416,0.847938,-0.148712,-6.43703,-0.780787,2.90018,5.22382,0.392579,0.675279,-2.12508,-1.64657,-0.409252,-0.429565,-0.0405622,0.597763,-0.0210285,0.0163327,-0.121972,-0.784925,0.100188,0.286192,1.84829,-0.0240681,0.130667,-0.222465
2.51,13.426,0.364283,0.323367,51.0423,2.98508,0.808056,0.517437,0.376937,0.578436,56.5391,148.446,3.21001,0.241255,0.00927937,0.19772,0.505631,191.899,0.979484,0.206147,0.30166,0.489276,0.215624,400.726,387.895,0.270876,0.612008,0.618934,454.543,3.08041,2.99611,2.65355,616.117,354.783,935.667,510.66,82.4862,86.5007,0.472139,0.927739,1.16647,0.529842,0.475793,0.998962,0.398785,1.71409,117.646,0.605571,0.883199,2.64859,245.644,125.523,237.593,103.55,3.37447,168.461,124.036,148.445,96.6232,38.451,1.68304,46.9702,80.5139,30.3534,79.9753,226.134,18.1486,36.4107,248.789,83.527,119.269,1.00226,1.35985,1.29487,1.36335,31.6858,48.2561,80.0478,531.702,89.084,72.996,294.335,0.796999,0.51681,0.644974,1.16732,20.9748,43.6272,163.504,60.1976,0.495051,1.60974,44.8395,-0.523093,-38.4208,21.5829,-99.6873,9.84504,12.6599,12.3437,-5.15921,12.8296,-3.88998,-8.03372,11.3696,0.909254,2.33767,4.79308,-17.3905,-4.8679,3.02626,17.1758,0.744771,0.885066,-0.834466,-2.78398,-2.32619,-1.7337,-0.267166,0.0372027,-0.0230677,-0.021812,0.110968,4.0826,-2.20938,-0.178977,2.53812,-0.0616019,0.0159479,-0.388168
2.56,379.907,92.843,7.44824,143.723,121.626,77.0535,0.0779616,0.0550741,0.0631194,96.9461,238.576,0.0546436,0.0467401,0.0451801,0.0462835,0.0557995,308.048,0.118811,0.047458,0.228365,0.178495,0.0390749,402.845,386.785,0.156255,0.486283,12.5951,711.511,0.353212,0.349672,0.359487,348.059,109.872,526.466,0.16604,0.157171,0.208214,0.121235,317.729,659.745,59.7063,45.5617,0.191846,0.0523657,0.119432,20.3553,0.0627163,0.0787502,0.156976,67.3367,113.584,184.217,1.2224,0.151413,751.269,477.99,459.775,328.054,175.999,0.114738,188.603,180.393,0.359692,1.15641,500.541,158.239,225.417,457.623,127.28,113.667,61.9682,98.9495,107.427,125.913,0.54115,85.0604,256.947,2316.52,483.393,408.999,1264.12,0.0290124,0.029168,0.0376877,0.0826059,98.2807,93.7209,172.369,85.4271,0.13541,0.456788,11.1121,17.1659,-250.881,-6.79723,-42.6823,-30.5181,44.3875,14.2555,-25.3805,0.203199,-4.09943,-5.26234,-24.1751,-0.201817,4.37129,17.0033,-26.4854,0.878839,5.58761,84.3781,4.46577,1.53509,-0.267349,-2.62982,-2.4746,-2.13251,-0.315891,-0.11924,-0.0191403,-0.0334479,0.13937,3.19074,-2.72441,-0.167235,2.11034,-0.0587161,-0.0394837,-0.353592
2.61,1463.37,483.97,32.7367,438.248,379.465,251.899,0.067639,0.0381746,0.0426907,305.054,399.841,0.0173822,0.0179434,0.0172288,0.0177404,0.0235256,641.121,0.0316657,0.0210013,0.843985,0.0784942,0.0173498,221.285,145.687,0.0280859,0.0594786,0.226529,677.427,0.103176,0.100628,0.100814,74.3263,0.221704,0.179391,0.0322335,0.0323393,0.0383471,0.0414092,1056.38,2244.43,405.517,684.618,0.03399,921.726,502.796,349.72,242.845,250.059,237.359,0.184717,0.103121,0.115286,1.45225,151.158,0.0237748,0.0255469,0.0257159,0.0315448,0.0542681,251.997,0.0423996,0.0394795,310.447,283.576,0.0376683,0.174513,0.1918,0.0552802,0.211136,114.351,332.134,117.197,133.248,177.16,0.0966587,0.118623,0.0824052,0.0483657,0.0523759,0.0651279,0.288912,516.014,974.13,235.113,477.868,26.9519,328.012,348.668,75.9206,0.103569,0.0012416,0.580717,13.8599,-88.8763,99.6477,74.9432,-55.0993,7.96452,10.1441,-62.5262,18.9623,-11.197,0.449226,-92.2222,-3.31487,-6.67097,-32.2237,8.48233,1.99462,11.4559,-44.9947,-2.51601,3.25345,1.72655,-4.10995,-2.4579,-2.09383,-0.257569,0.178762,-0.00796469,-0.0168761,0.0717572,2.45577,-2.44521,-0.172236,1.75979,-0.0591866,-0.0539448,-0.303976
2.68,0.0662493,0.262309,163.466,0.0855795,0.126622,0.630788,0.348864,0.640124,0.60494,1.73826,4.67016,390.722,210.866,204.543,132.252,6.25022,0.194582,98.3779,85.6326,0.918586,1.71604,181.561,220.607,259.654,310.997,104.586,172.974,229.567,69.4002,76.7996,97.6653,1.3886,35.6375,154.449,1313.38,255.257,220.386,563.654,0.0389098,0.0390601,0.0414654,0.0745696,51.6031,100.458,89.5011,104.952,25.3047,34.0244,45.3443,0.288242,0.202102,0.292946,0.613613,30.6721,0.111747,0.116825,0.129696,0.144118,0.246151,56.3116,0.204422,0.115164,67.4497,62.9235,0.22965,1.5784,1.26684,0.520894,5.77968,52.2586,251.615,167.993,191.166,246.964,0.911292,2.31277,109.821,352.612,68.0911,58.1742,158.864,0.127043,0.129676,0.176824,0.257482,11.4207,208.129,265.161,86.7231,0.130741,0.180446,0.524612,46.8453,49.4884,-34.6891,53.8129,-78.4142,-3.72533,7.21636,8.46649,-20.4724,2.05645,2.46469,44.6759,2.50485,-0.440816,-6.36692,-2.10434,2.96132,0.508442,12.4037,0.657585,2.71871,0.776643,-3.61728,-1.85857,-2.88079,-0.641599,0.660993,-0.0253138,-0.053397,-0.0817607,1.20684,-0.958063,-0.10297,0.915691,-0.0301698,0.00100252,-0.12906
2.78,264.832,62.2818,2.59158,83.8603,63.7903,28.1473,7.68763,3.11842,3.20516,18.4304,12.4458,1.31645,1.35215,0.993361,1.27502,3.586,27.2884,1.98884,1.4058,6.16092,3.76096,1.1023,30.156,20.5172,0.690562,0.979679,1.86166,35.0146,22.3571,23.1224,29.5,4.27977,3.89981,2.88777,0.995357,1.47148,1.80026,2.0909,121.073,192.569,37.6227,89.7344,6.44142,251.027,165.717,155.471,73.7555,83.5924,91.3626,1.43105,0.835239,1.14276,33.7252,96.7788,0.32224,0.31605,0.334653,0.364595,0.573759,135.407,0.588971,0.417387,65.4445,38.2162,0.462109,51.2481,38.1399,1.16998,6.5253,78.8488,222.774,3.03522,2.33421,2.07352,206.717,84.9576,305.303,0.0755696,6.56992,8.75923,1.89544,52.0397,91.936,4.82616,3.0969,2.47686,171.801,42.6455,0.0172715,4.57458,31.9987,1.98499,9.0677,-2.09178,25.6961,25.3171,-56.8707,18.4206,0.594032,-3.79052,8.76803,0.443303,1.08786,-9.43694,-0.442678,1.68809,-14.0848,-3.20551,-1.76628,-2.84094,-2.71044,0.077716,0.925762,0.408895,2.80179,1.14357,-1.57723,-0.483403,0.940964,-0.0561728,-0.0420449,-0.134362,-0.694652,0.402958,0.0293674,0.524259,-0.015523,0.0479977,-0.0740241
2.83,35.4887,3.50769,18.6954,0.174589,0.128386,3.07882,20.392,14.9387,15.0625,40.5626,20.6706,25.1317,13.2573,17.4151,2.89925,0.797269,22.4634,12.8453,24.2431,2.92837,4.01587,11.0027,44.9077,42.7633,71.527,30.314,28.2927,22.048,2.07188,1.90447,3.20638,34.1079,36.7216,25.3324,84.5717,43.6095,37.5097,41.5759,0.0707445,2.69215,1.2167,0.176105,0.535001,188.31,106.869,101.828,50.4945,54.8157,57.3035,0.898678,0.570906,0.685882,41.7952,83.1679,0.0968615,0.245574,0.308169,0.356318,0.431312,108.134,0.640167,0.305269,17.749,4.03149,0.315538,81.249,70.4367,1.45019,6.22185,52.7116,202.833,1.28957,1.24725,1.31094,281.109,149.72,389.786,53.7067,35.2411,39.0645,0.934498,1.90211,15.1135,0.641833,0.498803,0.791935,184.835,13.5313,1.1287,2.47997,55.765,0.765596,13.076,21.1381,3.23806,39.5695,1.95393,22.5657,0.775548,3.48947,-9.87902,-2.94451,1.25775,12.2536,0.504435,3.99918,-8.25794,-2.55201,-2.53257,-5.55288,6.27073,0.428738,0.78412,1.2528,2.77412,3.00705,-0.525809,-0.289889,1.54317,-0.0545618,0.00759208,-0.203802,-1.79116,-0.00139969,0.021114,0.253266,-0.00706452,0.039295,-0.0314209
2.88,111.986,77.4446,87.6175,19.9007,15.6333,37.3589,159.491,69.2829,124.628,90.7287,15.4294,0.17639,0.164263,0.198879,0.114059,2.69724,6.11378,0.331184,0.260393,96.012,91.6274,9.75382,0.284697,1.49053,0.651259,2.97445,41.0171,0.526053,0.817434,0.788252,0.867656,30.5684,17.649,2.32226,19.1416,1.00506,1.45872,47.5608,4.27249,21.5624,14.0628,14.5797,8.37578,131.81,27.2747,10.4868,51.7337,44.1645,27.9389,0.195949,0.126509,0.149932,59.4388,106.025,0.348634,0.118611,0.113493,0.108494,0.123978,130.186,0.29617,0.120936,0.241222,0.269766,0.0839312,176.891,167.537,0.58716,3.20973,14.997,242.519,0.505339,0.481859,0.529977,354.904,197.972,483.965,195.941,77.1232,73.7585,8.51613,0.199711,0.193452,0.228056,0.29079,1.06871,269.934,5.45949,2.0841,0.863252,47.8162,0.285112,-2.38417,-0.844343,-5.99269,-4.70109,42.2476,4.12855,-2.59879,-1.95006,-0.0205089,-2.95858,0.227082,-1.24845,-0.0792359,5.04637,-10.3229,-2.21958,-3.45856,-2.61744,11.5559,0.839002,1.61116,1.07436,2.81278,3.53846,-0.661153,-0.0850313,1.79265,-0.0220732,0.0559013,-0.238638,-2.53439,-0.55156,-0.0193428,0.123156,-0.00310397,0.0315301,0.00486816
2.92,0.142949,0.483989,97.0601,0.193038,0.363781,0.892373,378.345,159.497,323.042,158.868,1.89929,182.561,134.577,129.278,108.08,39.5097,1.3448,49.2493,93.8321,18.2339,60.5548,222.269,6.40848,20.8307,254.486,58.3172,109.224,0.272234,0.155547,0.154956,0.146528,300.068,232.582,222.849,627.369,202.337,177.234,292.208,0.131362,0.101329,0.179199,0.36007,10.691,185.955,24.7815,6.12908,81.6479,68.6798,36.5724,0.578147,0.426682,0.467771,93.9574,149.634,0.140894,0.222427,0.258571,0.285227,0.3716,176.444,0.476899,0.270593,1.03734,1.00481,0.316923,288.277,279.218,0.847125,3.08695,10.0652,327.744,0.648202,0.626737,0.680825,465.818,225.797,608.421,227.018,38.7873,40.8702,3.1077,1.57109,1.93768,0.970748,0.944848,1.52304,293.663,8.98002,1.98138,9.73828,83.0776,0.77984,-14.9156,89.2916,-4.30871,-21.3937,27.9406,-11.4735,-1.2632,5.79078,-16.8133,-3.44398,4.98582,27.0797,2.02603,8.99331,-14.5404,-0.8452,-5.49701,-4.05699,6.06782,0.436868,1.8356,0.671236,3.44832,3.80442,-1.23669,-0.0405772,1.85351,-0.0131109,0.0554282,-0.251246,-3.18532,-0.850936,-0.0720615,-0.155147,-0.00114355,0.0177491,0.075676
