time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1.91,5.89776,1.10538,7.52771,2.02454,-2.30624,0.67627,-33.7637,-7.63038,-10.7807,28.0344,-23.666,6.14512e-05,0,-6.59795,-2.2383,14.7595,-7.72848,-5.70934,-1.284e-05,0,-4.04564,-0.902949,-1.49204,-1.27547,0.582194,-3.86551,10.8132,0.698598,-7.25087e-05,9.1025e-05,-4.1561,2.85676,2.63283,-1.90533,2.66821,-9.62037e-05,9.96437e-05
1.95,6.32492,-6.99827,-0.125367,1.93466,-1.63267,1.62149,-22.8227,8.04098,-1.41046,-31.8724,-8.56539,-5.33642e-05,0,-1.24881,-13.4434,6.29747,-14.526,-11.3079,-9.14819e-05,0,-3.79554,5.83905,2.71783,2.54885,-2.71757,11.5801,17.4161,6.02803,-1.77806e-05,-3.72917e-05,-10.5081,4.15635,-4.83255,-3.25725,1.36789,4.30231e-05,2.91992e-05
1.99,-1.29368,-6.00134,-2.14758,2.10566,-0.981882,1.48795,-3.49192,11.1273,15.1919,-92.6883,1.65575,-0.000159794,0,16.7151,-12.9834,-0.102594,-25.966,-6.56783,-2.295e-05,0,5.39712,5.18401,4.85066,-1.57157,-4.7355,26.766,25.5088,7.34269,2.88711e-05,6.99873e-05,-17.9762,4.18114,-9.79574,-7.28055,-4.60473,-9.05216e-05,0.000109153
2.04,-0.359455,-14.1063,-1.80767,0.206812,3.15792,0.748377,11.6284,15.7768,15.544,-105.36,0.794943,-0.000295723,0,40.7941,-13.7661,8.28183,-54.9659,-37.5691,-1.9842e-05,0,0.0243285,15.5183,6.63417,15.2735,-0.0921075,24.8136,6.21036,6.81458,6.36997e-05,8.62662e-05,-21.7497,5.57734,-8.90699,-29.4055,-2.28866,4.46848e-05,9.29157e-05
2.14,-4.91387,3.49196,-7.52163,-2.96745,3.53635,-0.349024,-24.4344,1.39501,-5.65218,61.7291,21.5269,0.000255381,0,41.9035,14.7971,-13.8638,-1.93626,52.2685,-7.82346e-05,0,2.55276,-6.50077,7.35851,11.7824,3.54849,2.65319,35.1435,5.25445,-0.000167708,-4.80347e-05,1.0482,-4.77881,5.32319,-32.3877,1.76861,-0.000111643,3.29954e-05
2.31,6.85598,-3.54651,-12.9433,1.23942,-3.94647,0.300372,-3.05071,5.7028,16.1827,-8.10906,-1.5981,3.99414e-05,0,-36.4097,-15.8866,-10.8783,60.3845,-37.071,4.45611e-05,0,-6.63648,1.1605,8.73384,-11.0081,-4.71639,1.3046,33.1917,-5.41235,-3.60916e-05,-1.55927e-05,-3.77506,4.74544,-1.6892,16.4396,0.619855,-4.47438e-05,-3.28235e-05
2.51,2.98305,20.7648,1.60042,0.398455,4.4805,-1.60565,39.3908,-22.9044,15.1348,-59.7433,-52.6282,0.000200556,0,0.600723,24.8679,-3.45045,-88.1538,4.3306,-4.25291e-05,0,-3.67024,-21.1378,-9.08655,-5.12025,5.85373,-5.51013,-40.1048,-5.25699,-0.000161748,7.10011e-05,12.6152,-3.6668,2.94363,28.8726,4.13211,8.84884e-05,-8.26257e-05
2.56,-4.61608,10.9953,7.46223,-2.17547,4.428,-0.363582,62.1615,-0.700028,2.98449,-61.6673,-35.204,-0.000260633,0,-5.81588,17.1732,13.848,-6.69425,20.94,0.000195214,0,0.896052,-10.2791,-14.311,1.90077,6.93163,-0.159922,-49.3423,-5.51113,-9.57147e-05,7.66594e-05,15.6838,-7.75204,6.21731,30.5753,3.33052,9.87256e-05,-7.15731e-05
2.61,-11.1264,-9.23838,2.46484,-2.96097,2.10722,1.36657,47.6223,22.9502,-7.2462,4.04039,61.7708,-8.88299e-05,0,-15.2172,-8.39582,2.819,55.1011,23.7454,7.01309e-06,0,8.39424,9.95652,-6.26252,7.39876,3.81551,7.67399,-42.7706,4.4959,-2.89169e-05,-4.92967e-05,11.5922,-6.67048,0.582808,26.0808,-2.19832,5.6387e-05,-7.01824e-05
2.68,1.49474,-14.3521,-11.6943,-0.876164,-1.12878,1.72298,-14.0224,18.2733,-6.91225,89.8444,63.5985,7.25008e-05,0,-13.683,-19.4521,-17.8285,21.2015,-14.2841,0.000169102,0,-0.333975,12.9883,8.80118,-3.36862,-6.57688,-0.520693,4.70632,8.71398,-2.41765e-06,-5.44837e-05,7.75783,-0.559456,-5.26183,0.996534,-2.5532,-3.98078e-05,9.93078e-05
2.78,-0.159169,4.19039,17.7123,0.728909,-3.64146,0.0432851,-31.7427,-10.5862,-15.7739,66.994,-38.2176,5.67998e-05,0,3.90166,5.30277,13.7029,-7.11646,-2.19385,-5.40497e-05,0,-0.86496,-3.38982,-11.2124,-6.83161,1.57737,-23.2348,11.781,-8.33103,0.000108846,3.63409e-05,-0.816073,-1.29874,-1.2897,8.53943,-0.753722,4.82087e-06,-1.18067e-05
2.83,5.8418,3.80565,8.44468,1.66057,-2.72056,0.766985,-33.6351,-8.40262,-1.25811,33.551,-22.9949,-2.95966e-05,0,-8.20624,-0.44802,12.0534,-2.20212,-2.5157,-3.13118e-05,0,-5.76091,-4.56476,-5.43756,2.51611,4.89781,-13.2289,6.6858,-4.48672,-0.000158291,1.80223e-05,-9.74619,0.211673,-0.391881,11.4293,-1.39534,5.98135e-05,1.23507e-05
2.88,9.45566,-6.6324,4.03424,2.26661,-0.884801,0.845267,-27.5134,3.38639,-0.70102,-34.6514,-14.4082,1.03794e-05,0,-1.31553,-16.4158,11.935,-22.0126,-14.7758,5.54243e-05,0,-8.34572,8.03114,-1.23179,5.72663,-1.14643,10.7336,10.2259,8.41465,5.89104e-05,0.00011856,-14.8738,3.07228,-0.0327412,5.64749,-1.34528,-4.0563e-05,-4.41663e-05
2.92,4.83908,-10.0032,3.05329,2.90273,0.705025,0.760405,-10.4326,8.282,8.34925,-100.727,-2.93908,-0.000253006,0,14.2203,-20.5105,10.8565,-35.4001,-13.3248,0.000186385,0,-1.26198,12.847,4.14698,2.19484,-3.06648,20.2439,12.6443,10.3045,-7.42974e-05,-0.000105163,-15.9855,7.04305,-0.776263,-10.186,-0.427512,-4.19254e-05,-6.30491e-06
2.96,2.2624,-14.6568,0.504008,1.47917,3.33893,0.963686,4.4085,14.2625,9.1899,-105.512,2.17026,-0.000103757,0,35.9377,-21.9166,9.73356,-51.8034,-51.4067,-0.000163096,0,-1.18937,17.3115,1.19597,16.4345,-0.451891,16.7458,4.75025,8.17245,8.84747e-05,-9.07313e-05,-23.743,6.7741,-9.2218,-6.02516,0.111332,4.31563e-05,-3.42123e-05
3,-0.132794,-11.144,-11.997,-1.05033,4.49414,1.26605,4.87158,19.3786,28.2159,-50.7423,23.3957,3.59092e-06,0,58.8335,-3.20899,3.35309,-72.6376,-48.1144,-0.000115455,0,-1.25592,9.8959,11.052,24.4665,2.63227,7.76708,6.92993,3.5008,-0.000103287,6.39412e-05,-18.8683,8.19052,-6.98175,-15.3882,1.0992,-0.000146542,9.96623e-05
3.06,-16.7012,-8.73262,-13.357,-3.16236,1.78955,0.662931,-7.47215,17.6956,2.9402,55.4867,34.7779,5.68447e-05,0,66.8686,7.83257,-17.367,-26.5595,55.1775,0.000153807,0,15.387,4.50635,13.8771,13.994,2.39312,6.00695,18.5577,4.71411,-0.000246174,7.848e-05,-5.88599,6.26703,8.92285,-37.8651,-0.435026,-1.82921e-06,-0.000319801
3.14,-1.15307,19.0995,3.48403,-0.837229,-0.882795,-0.80238,-12.8095,-24.8462,-17.7197,18.4489,-16.9562,-2.7948e-05,0,-16.6889,18.8465,-7.79103,95.8615,60.4736,-0.000157848,0,-0.865228,-20.0801,-2.0509,-3.81937,4.22358,-2.97646,14.2959,-5.18538,5.63654e-05,-0.000140031,2.36942,-3.0547,10.1262,-19.9708,-0.202134,2.84783e-05,0.000130713
3.31,4.72164,-2.79819,0.693479,2.01177,-2.28725,-1.68453,-0.699857,-6.10528,0.0217618,-14.7516,-11.2675,6.98008e-05,0,-22.0541,-0.321999,-5.03068,-1.5081,-24.0313,3.92326e-05,0,-2.56324,4.73341,3.3525,-9.62044,-9.5482,2.77128,-4.53979,0.651109,-3.49406e-05,-2.84854e-05,5.93114,0.376362,-7.87352,8.58368,-2.462,3.95466e-05,9.26071e-06
3.41,0.711372,18.2395,-0.638397,1.81499,3.12188,-0.990679,46.3837,-27.9597,10.2531,-67.6441,-65.0554,-9.37532e-05,0,0.307693,21.7337,11.2639,-100.456,0.0758679,-0.0002099,0,2.32229,-20.7143,-5.1613,-14.617,6.19408,-14.8832,-31.5818,-5.62864,-9.50843e-05,5.28676e-05,19.4902,-10.1937,-0.195273,7.73868,-0.411513,2.75279e-06,0.00013678
3.45,-2.29171,11.7439,9.5891,-0.991935,4.06145,-0.480588,65.0243,-3.44214,9.14435,-78.0357,-46.6704,-0.000337216,0,4.4824,15.6906,21.3532,-59.3751,13.9357,0.000217727,0,-0.189851,-12.3272,-18.9284,-6.16662,11.1978,-11.0555,-39.6963,-5.68618,-7.94783e-05,-7.45105e-05,22.5088,-11.1822,5.54646,19.4681,2.54515,-6.03618e-05,-0.000160421
3.53,-11.9545,-7.13884,6.49969,-3.43555,2.49494,1.30185,43.1822,24.1975,-7.86744,19.4113,94.0869,7.70505e-05,0,-21.2694,-6.97959,-6.65729,65.9835,22.0311,6.33693e-05,0,7.57878,8.90747,-10.2144,7.33075,2.1902,8.31733,-31.1454,6.26728,7.29377e-05,-0.000119209,12.1396,-6.69433,6.04628,31.2373,3.46745,0.000154515,2.32569e-05
3.66,3.02404,-2.00636,8.55031,0.524814,-4.05327,-0.497163,-40.6783,-10.9612,-16.7871,94.2104,-44.8779,-8.59235e-05,0,6.88514,-2.90992,0.823189,-18.0317,-16.4855,0.000115008,0,-3.56188,3.51773,-2.40091,-3.58848,-1.34778,-7.91727,10.9611,-4.14225,1.07501e-05,-0.000101553,-0.926905,6.11882,-3.15227,8.81253,-3.94345,-6.86271e-05,-6.62565e-05
3.87,-6.7226,-22.9445,-3.16755,-1.00567,2.90942,0.354591,20.2413,26.9878,24.5513,-101.978,14.4113,-0.000188393,0,70.409,-18.0286,-4.5742,-82.8076,-68.2361,-8.36e-05,0,6.81697,24.6446,8.70496,16.1657,-4.77631,8.36525,11.8025,4.69425,-0.000110556,-7.78006e-05,-13.1877,11.8462,-4.98382,-45.0726,1.07592,3.87217e-05,-7.24131e-05
3.96,-5.92908,11.9605,-6.19389,-3.1204,3.02808,-0.400508,-25.3618,-8.77475,-4.61994,66.4952,22.6789,0.000167662,0,31.1904,19.7731,-19.2632,32.7555,77.1274,-5.74126e-06,0,2.31869,-16.5594,2.27556,9.42731,2.92943,1.97194,22.3107,-0.777842,0.00010216,-0.000181039,-4.35978,-7.36103,9.37316,-38.3722,1.47781,-0.000131893,-7.24139e-05
4.08,1.68873,-0.107429,-1.50272,0.694409,-3.76328,-0.645429,2.13904,-0.108122,2.90618,-5.7406,-8.80001,-0.00029275,0,-36.8667,-6.36282,5.9215,90.12,-14.4176,9.33378e-05,0,-0.950048,0.82447,3.90371,-22.4849,-7.7526,-3.90484,45.3198,-4.72275,6.02597e-05,1.82181e-05,2.19521,1.27928,-7.71017,-8.44517,-0.116741,-1.97789e-05,0.00011369
4.28,-6.30869,14.9857,-0.0123907,-0.0837855,1.66332,-1.701,47.7876,-21.0573,7.67141,-59.3016,-43.5669,-4.51928e-05,0,13.5234,22.3723,-7.71215,-107.345,5.66413,-0.000376641,0,6.16347,-14.0551,-10.1271,-1.96517,6.6729,1.00464,-43.1594,-0.264747,-1.20841e-05,-1.2963e-05,11.885,-0.599876,9.23753,18.5779,7.31423,3.48323e-05,8.19961e-05
4.33,-6.24444,12.5728,7.02468,-2.98177,3.81598,0.144281,63.0361,-0.620873,-1.62985,-63.3506,-38.9253,1.34163e-05,0,3.73154,18.6063,8.94281,-30.9478,12.9811,6.62308e-05,0,0.0864345,-12.1839,-15.2232,4.62249,9.58917,2.07998,-53.5991,-2.61706,1.50493e-05,0.000266805,26.5621,-6.31727,-0.133429,15.1816,0.487259,3.19142e-06,6.58402e-05
4.38,-10.2306,-0.366502,-4.4009,-3.0435,4.15699,1.59815,51.6471,15.3564,6.67773,-4.30718,45.2377,4.76297e-05,0,-22.6663,-0.726774,4.05383,63.9102,24.5897,0.000143939,0,9.51193,-0.186032,-1.78344,11.6387,5.87363,7.00798,-63.6015,2.86318,-1.88056e-05,0.000180834,19.2415,-3.98799,-6.00539,17.6559,-3.86527,-0.000224117,0.00012249
4.47,-1.33683,-15.0718,-2.43126,-0.35124,-0.989225,0.871219,-20.297,17.5876,-9.61774,97.3495,52.3362,0.000127437,0,-9.60043,-18.9464,-13.7057,21.6939,-17.5723,0.000113075,0,3.80527,17.3047,10.2966,-7.47079,-8.19813,-13.3755,-0.703155,5.20971,-0.000258851,8.56196e-05,-0.705164,3.11575,-9.80002,27.5381,-2.36605,0.000194592,3.78146e-05
4.53,9.10773,-0.452445,21.5387,0.502649,-3.45073,-0.711581,-39.9439,-14.83,-37.0196,72.9564,-29.5192,0.000132829,0,0.666221,1.96608,9.63375,-17.8493,-20.3221,5.32701e-05,0,-11.8938,3.94313,-21.8393,1.46356,5.09981,-37.5105,-1.57482,-11.4489,6.51048e-05,4.36233e-05,-21.0044,-4.27624,-2.90882,63.1242,0.580831,6.80318e-05,8.63974e-05
4.58,6.26973,7.19791,15.2514,0.868339,-3.59761,-0.0246072,-34.7698,-20.1452,-19.8178,50.2976,-44.4102,-7.6438e-05,0,-1.38875,6.03182,17.6296,-14.2755,-1.76473,4.60019e-05,0,-7.68205,-6.71093,-15.2255,1.26323,2.4801,-11.8506,3.03532,-8.06904,4.14378e-05,2.2782e-05,-7.20873,-3.81081,8.82983,32.3346,-0.0656873,-0.000111561,-8.7978e-05
4.62,6.1891,2.50672,1.92963,1.17432,-2.61356,1.28934,-27.942,-4.84266,-2.96094,18.3603,-35.6606,2.26572e-05,0,-5.13703,-3.45799,13.6252,-8.79007,-1.87318,-0.000211789,0,-5.71423,-4.50031,-3.21556,4.8521,-0.729423,8.03533,8.10316,0.619354,8.0516e-05,-5.61307e-05,4.20444,-4.98657,8.69407,0.104753,-3.81249,0.000209201,9.07469e-05
4.65,2.1208,-1.74507,-5.22624,1.60594,-2.03964,1.84673,-16.7168,7.34183,7.52747,-19.2946,-17.843,-3.94831e-05,0,3.57535,-8.9034,6.06685,-15.4549,-4.76981,1.25916e-05,0,1.13151,-1.33832,11.3119,-1.08594,-3.18445,21.1022,20.3726,7.44379,-2.70886e-05,5.86766e-05,13.1607,4.0961,10.0947,-17.964,-3.31281,3.70053e-05,1.09029e-05
4.68,0.356355,-7.56334,-3.81043,2.07312,-0.953226,1.61794,-9.16135,15.0856,19.6007,-66.1788,-1.67134,0.000259111,0,13.2017,-14.8779,5.07818,-26.0955,-9.44451,4.93206e-05,0,3.49173,6.29719,12.7057,-3.22941,-2.9073,24.4692,27.38,10.7459,-0.000187578,-0.00011381,11.1358,8.13689,8.49256,-19.9308,-1.89462,-9.79593e-06,-6.19787e-05
4.72,1.90162,-11.1255,-0.0193101,2.40106,1.22224,1.1262,-3.95673,15.2731,22.2699,-99.0432,11.3398,-0.000113979,0,23.584,-16.6191,8.88391,-39.7916,-19.5512,-1.66608e-05,0,1.14144,11.635,7.59134,1.4546,-0.750559,18.5681,27.3459,9.66063,0.000107408,1.91239e-05,-2.4612,9.40929,2.2001,-4.62465,0.0675939,-5.5381e-05,0.000183049
4.78,5.70151,-15.0118,-6.50113,-0.619562,4.54437,0.1668,-2.443,17.3692,15.1307,-55.5648,14.366,-0.000202095,0,49.4886,-3.94479,8.77643,-71.1007,-43.5708,-3.21751e-05,0,-7.41884,15.3883,5.37925,23.2843,-1.5425,9.6725,18.2027,6.22582,1.85385e-05,6.58375e-05,-15.4273,9.91049,0.662754,-1.74625,-2.99498,0.000246453,0.000114779
4.89,-8.41444,18.3461,-6.34802,-2.57383,0.958802,-0.268152,-16.8901,-19.2295,-17.3143,52.0634,5.13048,0.00034417,0,7.76956,24.8763,-13.5188,74.4523,108.711,-7.13012e-05,0,6.33533,-22.3864,5.00897,7.46145,7.45154,-3.75198,18.2296,-4.0894,-0.000122696,0.000258031,1.15296,-5.34562,19.3795,-31.9328,5.43794,-3.6632e-05,6.32254e-05
4.95,1.01631,18.4629,2.56655,0.706068,-1.19638,-0.118163,-8.98515,-21.5291,-6.61436,9.2488,-18.6509,-1.22879e-06,0,-36.9605,10.1478,-1.21973,113.05,27.3938,-6.16925e-05,0,0.188424,-19.9862,-7.19978,-10.5653,8.80812,-4.55753,24.4622,-6.32035,4.26367e-05,1.48593e-06,-8.75222,-11.3339,2.41692,-17.0509,8.22962,1.5316e-05,0.0001325
5.01,11.1284,-0.340037,-4.62814,2.06297,-3.26581,-0.306393,-13.611,1.71938,15.6513,0.980896,-0.911294,-6.8622e-05,0,-43.8094,-13.3734,-5.77382,68.9495,-58.8481,-2.40666e-05,0,-9.62228,0.937809,7.67198,-23.2834,-8.12772,2.99528,44.8612,-8.7164,1.2323e-06,-0.000121516,-5.24659,2.63546,-5.58223,-13.3482,4.05058,3.6345e-05,-0.00012477
5.07,2.09492,-6.09848,-1.97431,1.64679,-4.04119,-1.06232,-0.0301593,3.47507,-2.49443,-8.65919,-0.341228,5.62983e-05,0,-18.0648,-8.17873,-4.39843,9.79553,-33.8504,9.2337e-05,0,0.127589,7.42591,6.17791,-4.91833,-5.09044,2.21167,-4.80821,-4.72943,-3.32984e-05,9.37864e-05,5.09682,8.77894,-15.4731,-14.3499,1.06455,-8.28549e-05,-0.000149986
5.12,0.574948,2.89202,2.65393,1.72889,-1.38229,-2.17435,12.4569,-12.1399,-7.23884,-27.8665,-14.9816,-2.57973e-05,0,-10.6308,10.3107,2.98293,-47.3248,-7.78118,8.20655e-05,0,1.22293,-0.233319,-2.45062,-0.592728,-4.99192,1.17791,-28.7707,-0.041982,0.000101457,0.000182963,-0.918722,2.92477,-14.6536,-8.94877,-0.425817,-2.43847e-06,0.000176087
5.16,3.25601,8.96229,0.00686967,1.55009,1.22502,-1.91966,22.7468,-18.3544,11.0821,-47.6053,-22.782,-0.000163079,0,-9.21189,16.3121,3.61013,-90.6055,0.455895,-0.000277594,0,-2.89744,-7.92834,-6.7805,-4.76607,-2.29055,-0.444477,-30.6806,2.08305,3.15699e-05,-9.53264e-06,-2.91125,-3.10556,-6.53371,-2.67033,-0.580844,-1.19337e-05,0.000113962
5.2,1.83985,18.1681,-4.14481,0.175953,3.89616,-0.718837,42.3877,-23.1757,16.4987,-64.7079,-55.4528,-7.86772e-05,0,1.84279,19.87,-1.5532,-96.1634,-2.21747,7.56124e-06,0,-4.00931,-20.9218,-5.11712,-10.3538,1.96358,-3.17652,-34.3326,-1.48703,-0.000241965,-6.45332e-05,8.45541,-7.85691,1.42481,-0.40829,-0.682377,-3.99355e-05,-6.7573e-05
5.24,0.24619,13.4689,6.56802,-1.86927,4.99488,-0.506054,55.7012,-5.48311,10.0547,-67.0436,-47.4386,-1.60298e-05,0,-1.15315,18.6359,16.5692,-43.4862,17.3521,-1.12152e-07,0,-6.19821,-13.241,-14.563,-9.80545,5.13384,-11.1024,-38.2422,-2.59252,-0.000163963,9.83502e-05,7.96161,-8.52505,0.216668,-0.668199,-1.39798,-9.18221e-05,-0.000232975
5.32,-9.98231,-10.6732,-8.87947,-2.30903,1.97461,1.98045,36.0252,23.2277,3.79912,31.5612,88.306,3.77177e-05,0,-23.4045,-13.3687,-7.60031,68.2511,25.8499,2.50139e-05,0,10.6302,8.58206,3.82491,2.4028,3.24192,-2.60084,-45.3829,1.69135,0.000127363,6.15206e-05,-6.45032,1.42807,-2.90832,2.55042,-3.37726,-0.000119316,2.93641e-05
5.45,1.77028,2.16958,20.4181,0.782715,-4.02903,-0.945688,-35.9079,-13.7615,-27.5568,78.7295,-28.5639,4.03292e-05,0,5.45546,6.23918,9.61701,-11.7926,-12.2491,9.56207e-05,0,-2.7801,3.37001,-13.6981,-4.21461,-1.00656,-20.2647,-1.71791,-3.19215,2.16132e-05,-8.00228e-05,3.49704,-1.8443,-6.39665,-0.301991,0.13185,-4.57319e-05,4.44023e-05
