time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
0.1,0.00212003,0.0992976,-0.0567927,-0.133137,0.872746,2.57319,0.565275,-0.087012,-0.0393871,-0.895278,0.0401824,-3.4654e-07,0,-0.103181,0.141136,-0.13859,-0.0997503,0.0703533,-2.30383e-08,0,-0.245669,-0.128582,-0.00290021,-0.0745925,-0.2459,0.0620882,0.629056,1.63084,4.39939e-07,-8.25104e-10,0.465802,-0.141928,0.424424,2.77815,1.58568,4.74551e-07,2.80633e-07
0.11,0.00131902,0.103299,-0.0466422,-0.133233,0.870808,2.57254,0.571291,-0.0947786,-0.0526941,-0.827913,0.0452061,-9.41558e-07,0,-0.127052,0.146517,-0.141734,-0.0906241,0.0771658,7.99581e-07,0,-0.246363,-0.132054,-0.0177794,-0.0872359,-0.242453,0.0552481,0.602388,1.63025,-5.55302e-07,5.80472e-07,0.468868,-0.144601,0.422742,2.77599,1.5748,-6.16119e-07,1.24466e-07
0.12,-0.001273,0.109113,-0.0402307,-0.133949,0.86812,2.57157,0.583906,-0.103331,-0.0616125,-0.766254,0.0464677,-2.50618e-07,0,-0.145283,0.153575,-0.145722,-0.0868387,0.0805979,-3.15738e-07,0,-0.247917,-0.135393,-0.020353,-0.104462,-0.249856,0.0508295,0.583561,1.62953,4.29595e-07,-2.56296e-07,0.472605,-0.146327,0.420763,2.78286,1.57085,-3.23189e-07,1.08948e-06
0.13,-0.00379812,0.115427,-0.037217,-0.132688,0.865007,2.57156,0.590829,-0.110781,-0.0730391,-0.699722,0.0456622,-3.4272e-07,0,-0.167956,0.161047,-0.150726,-0.0822647,0.0844335,-6.42009e-07,0,-0.241416,-0.142608,-0.029934,-0.122339,-0.248462,0.0473298,0.564784,1.62884,-5.16983e-08,-3.13239e-07,0.476446,-0.147075,0.419572,2.78265,1.56665,2.14966e-07,2.24013e-07
0.14,0.0265479,0.108878,-0.00709809,-0.132294,0.866281,2.56946,0.545044,-0.12087,-0.104319,-0.612917,0.0231631,7.26193e-08,0,-0.235839,0.151764,-0.117604,-0.0532698,0.0982559,-7.3322e-08,0,-0.281293,-0.128023,-0.0634354,-0.0956631,-0.228425,0.00496161,0.471405,1.62554,-4.94981e-07,-3.2568e-08,0.464762,-0.154471,0.425891,2.77564,1.52926,-1.53502e-07,-1.78039e-07
0.15,0.0222499,0.115538,-0.0093915,-0.130992,0.862589,2.56989,0.553974,-0.12783,-0.120063,-0.548144,0.0205061,-7.30465e-08,0,-0.254746,0.159395,-0.120417,-0.0537108,0.0981248,8.82569e-08,0,-0.274194,-0.135775,-0.062234,-0.117428,-0.229507,0.00418545,0.459527,1.62649,7.9462e-09,3.93475e-08,0.473879,-0.154391,0.422521,2.78864,1.5257,-4.50297e-08,2.36546e-07
0.16,0.0181137,0.123926,-0.00282873,-0.130214,0.859312,2.56997,0.557022,-0.13718,-0.130028,-0.478327,0.0141273,-3.24159e-07,0,-0.274662,0.165196,-0.125017,-0.0480273,0.0973697,-3.17009e-07,0,-0.270249,-0.144346,-0.066794,-0.135661,-0.232091,0.000943089,0.44624,1.62728,-1.0128e-06,-5.44692e-07,0.475704,-0.157181,0.420881,2.78825,1.52065,-1.36607e-07,1.11184e-06
0.17,0.0160593,0.131286,0.000581596,-0.128464,0.856081,2.56973,0.55778,-0.145559,-0.137947,-0.416031,0.00756104,1.66263e-07,0,-0.296313,0.171721,-0.125809,-0.0478225,0.0962626,-7.74283e-07,0,-0.264846,-0.15041,-0.0707605,-0.154027,-0.231424,-0.00250921,0.431676,1.62757,1.39318e-07,1.19195e-07,0.475067,-0.160609,0.41943,2.79159,1.5163,-1.20457e-07,-3.26738e-07
0.18,0.0147851,0.138569,0.00642495,-0.127343,0.853068,2.5706,0.554456,-0.151371,-0.146092,-0.351515,-0.0032174,4.55262e-07,0,-0.317629,0.173627,-0.123341,-0.0461275,0.0929771,4.34714e-07,0,-0.262806,-0.160037,-0.0758355,-0.167496,-0.2302,-0.00720008,0.415581,1.62808,-3.36887e-07,1.24737e-07,0.474617,-0.164409,0.418735,2.79154,1.51068,-1.24602e-07,6.53065e-07
0.19,0.0147353,0.143054,0.0110088,-0.125314,0.850174,2.57086,0.550279,-0.156523,-0.154367,-0.298778,-0.0137811,1.13119e-06,0,-0.340412,0.174472,-0.1194,-0.0476932,0.0879587,1.1062e-06,0,-0.259546,-0.163765,-0.0803609,-0.181323,-0.22706,-0.0114425,0.398194,1.62861,-4.82302e-07,-5.45157e-07,0.474877,-0.167461,0.417993,2.79256,1.50498,-1.19161e-08,-5.85218e-07
0.2,0.0365404,0.127897,0.0381937,-0.12374,0.850468,2.57049,0.497567,-0.148401,-0.164856,-0.220032,-0.0742481,1.54756e-07,0,-0.387994,0.14359,-0.0788775,-0.043397,0.0491469,1.16539e-07,0,-0.284811,-0.141242,-0.112229,-0.165501,-0.221459,-0.038582,0.347759,1.63362,7.01494e-08,-6.50064e-08,0.469662,-0.173631,0.421121,2.7892,1.47432,-9.13671e-08,3.26897e-07
0.21,0.0358146,0.12894,0.0354894,-0.122331,0.847387,2.57214,0.507786,-0.146279,-0.168747,-0.209611,-0.0745583,2.70209e-08,0,-0.403555,0.141153,-0.0782953,-0.0522103,0.0482968,1.16334e-07,0,-0.282633,-0.14554,-0.114745,-0.175437,-0.222749,-0.0392872,0.342356,1.63378,8.32871e-07,3.79011e-07,0.470634,-0.173446,0.420654,2.79249,1.47369,-3.36944e-07,4.75831e-07
0.22,0.034138,0.131242,0.0344994,-0.11969,0.844303,2.57354,0.511021,-0.146232,-0.173739,-0.197144,-0.0751366,1.96011e-07,0,-0.41875,0.138324,-0.0765954,-0.0628097,0.0464925,2.14176e-07,0,-0.275242,-0.149892,-0.113273,-0.187565,-0.223185,-0.0399289,0.335255,1.63397,-9.89682e-08,-5.09019e-07,0.471366,-0.17395,0.419998,2.79764,1.47296,-5.28571e-07,1.04884e-06
0.23,0.0311628,0.133073,0.0404195,-0.117153,0.841975,2.57425,0.50537,-0.148627,-0.180898,-0.176059,-0.0756374,7.15446e-08,0,-0.428284,0.133709,-0.0706116,-0.0781895,0.0391442,4.15261e-07,0,-0.271177,-0.149463,-0.102768,-0.205059,-0.218309,-0.0404963,0.322813,1.63471,-7.76445e-07,3.3816e-07,0.468592,-0.176599,0.419221,2.80467,1.47079,9.84582e-08,3.69807e-07
0.24,0.0310151,0.127892,0.0531124,-0.114312,0.840131,2.57492,0.492005,-0.144552,-0.182622,-0.166073,-0.0768901,-7.57735e-07,0,-0.435709,0.117064,-0.0564416,-0.105158,0.0186888,-1.10405e-07,0,-0.267953,-0.142066,-0.102433,-0.21441,-0.216782,-0.0434324,0.309023,1.63648,-8.05408e-07,2.15568e-07,0.46428,-0.176535,0.42094,2.80359,1.46589,-3.54992e-07,7.5356e-07
0.25,0.0328207,0.121193,0.0641285,-0.111596,0.83866,2.5755,0.483894,-0.138766,-0.180325,-0.183484,-0.0826079,-5.07013e-08,0,-0.44558,0.0996249,-0.0469411,-0.126962,-0.002776,5.62627e-07,0,-0.268028,-0.133334,-0.112588,-0.216806,-0.21674,-0.0466081,0.299323,1.63785,1.23981e-07,7.17719e-08,0.461007,-0.174335,0.42441,2.80537,1.46208,-1.66438e-07,1.05158e-06
0.26,0.0304462,0.1209,0.0633914,-0.107632,0.837158,2.57687,0.476484,-0.133803,-0.180232,-0.194406,-0.0872441,2.00227e-07,0,-0.455355,0.0945488,-0.0429448,-0.139519,-0.0084547,2.3537e-07,0,-0.259193,-0.13513,-0.11681,-0.221617,-0.218261,-0.0475443,0.29487,1.63799,-2.75261e-07,-3.17943e-07,0.460514,-0.173513,0.425161,2.80651,1.46142,4.76438e-07,1.95635e-07
0.27,0.0417092,0.10361,0.0694931,-0.106418,0.837626,2.57766,0.475567,-0.120055,-0.187473,-0.253361,-0.125452,2.24033e-07,0,-0.457382,0.0684612,-0.0182909,-0.188903,-0.0602113,5.09986e-07,0,-0.273537,-0.113783,-0.119059,-0.209284,-0.221931,-0.0506525,0.281636,1.63991,-5.5422e-07,4.39346e-07,0.449791,-0.169156,0.431158,2.80595,1.45627,-3.94129e-07,-1.34159e-07
0.28,0.0480355,0.0898682,0.0782335,-0.103787,0.838736,2.57829,0.471031,-0.111765,-0.202956,-0.2933,-0.150297,-2.81583e-07,0,-0.454661,0.046161,-0.00077409,-0.231931,-0.121565,2.42953e-07,0,-0.277731,-0.0954428,-0.116058,-0.204279,-0.220382,-0.0521195,0.262058,1.6425,2.91039e-07,1.92126e-07,0.443781,-0.163655,0.433857,2.80244,1.44993,3.77678e-08,2.18612e-07
0.29,0.046847,0.0714982,0.103324,-0.101369,0.840255,2.57913,0.463304,-0.100867,-0.218249,-0.315205,-0.173776,-2.06479e-07,0,-0.428853,0.00853721,-0.0032041,-0.286527,-0.257915,3.24169e-07,0,-0.275771,-0.0733756,-0.131238,-0.18685,-0.211651,-0.0527757,0.225484,1.65067,-1.48062e-07,6.68824e-08,0.446276,-0.149956,0.438288,2.80531,1.43718,-2.69568e-07,2.69577e-07
0.3,0.0574895,0.061313,0.0972032,-0.0984799,0.842455,2.58011,0.456766,-0.086195,-0.201448,-0.361945,-0.171356,-2.75936e-07,0,-0.426485,5.73636e-05,0.0190406,-0.330452,-0.275496,2.36567e-07,0,-0.284642,-0.0604941,-0.117966,-0.183282,-0.216826,-0.0527782,0.22185,1.65206,3.50195e-07,-4.87787e-07,0.427378,-0.15634,0.440622,2.80346,1.43559,-4.0115e-07,3.12441e-07
0.31,0.0636123,0.0438356,0.101067,-0.0974257,0.844551,2.58005,0.451664,-0.064095,-0.163816,-0.40437,-0.148031,-5.90598e-07,0,-0.3981,-0.0183022,0.0369131,-0.406708,-0.335463,2.40228e-07,0,-0.291177,-0.037327,-0.11714,-0.167407,-0.225106,-0.0509999,0.21295,1.65667,-1.43257e-07,-8.14485e-07,0.43178,-0.143002,0.441995,2.7997,1.43085,-2.57746e-07,7.46578e-07
0.32,0.0719741,0.0321865,0.0868808,-0.0957444,0.847522,2.58424,0.442761,-0.0409942,-0.154255,-0.436213,-0.138902,-5.25e-07,0,-0.382254,-0.0234551,0.0637443,-0.466694,-0.35738,5.06574e-08,0,-0.300589,-0.0341699,-0.0985738,-0.152913,-0.216517,-0.0488073,0.215992,1.65875,3.40777e-08,4.45265e-07,0.415616,-0.144806,0.444181,2.79672,1.4296,-1.36601e-07,-1.6581e-07
0.33,0.0825251,0.0198211,0.0803116,-0.0942797,0.850336,2.58403,0.426536,-0.0234415,-0.130848,-0.468509,-0.124784,-8.71059e-08,0,-0.354991,-0.0242057,0.087631,-0.550093,-0.38983,3.35869e-07,0,-0.310854,-0.0177577,-0.0839377,-0.139778,-0.2273,-0.0477353,0.215743,1.6611,1.29484e-07,8.84898e-08,0.407589,-0.140231,0.447651,2.79176,1.42817,3.85991e-07,1.92643e-07
0.34,0.0678355,-0.00306601,0.105751,-0.0957825,0.851328,2.58597,0.416537,0.00881557,-0.0885195,-0.459389,-0.0688056,-4.45091e-07,0,-0.261377,-0.0631405,0.0740922,-0.674311,-0.502644,3.01954e-07,0,-0.297438,0.00388177,-0.10084,-0.11919,-0.217043,-0.0400095,0.215611,1.67214,-7.72069e-08,1.34191e-07,0.439849,-0.116633,0.454466,2.77737,1.42213,3.6449e-07,1.64695e-07
0.35,0.0708454,-0.0116217,0.0839429,-0.0939609,0.854561,2.58718,0.397865,0.0228482,-0.0962816,-0.466561,-0.0605112,-6.14911e-07,0,-0.237626,-0.0516506,0.0899959,-0.727201,-0.518255,-9.37677e-07,0,-0.30008,0.0106028,-0.0743636,-0.103375,-0.224486,-0.0389971,0.221012,1.67425,5.65924e-07,-1.8384e-07,0.421041,-0.126468,0.455696,2.78228,1.42162,-3.4282e-07,1.68542e-07
0.36,0.07506,-0.0163121,0.0745877,-0.093413,0.857784,2.5883,0.372112,0.0325315,-0.0951104,-0.466679,-0.0493178,-2.20279e-07,0,-0.200076,-0.0456648,0.0950797,-0.795137,-0.531991,2.78339e-07,0,-0.305923,0.0134279,-0.0591391,-0.0862486,-0.226552,-0.0366669,0.229239,1.67736,-1.91499e-07,1.55602e-07,0.410913,-0.125223,0.458893,2.78135,1.42101,4.97437e-08,3.45325e-07
0.37,0.070215,-0.023556,0.0869385,-0.0930654,0.859856,2.58757,0.344019,0.0419243,-0.0817844,-0.450039,-0.0228859,-1.10174e-06,0,-0.134155,-0.0576518,0.0803384,-0.881354,-0.537245,-8.41309e-07,0,-0.298723,0.0246289,-0.0652004,-0.0739008,-0.230696,-0.0321426,0.239474,1.68435,4.46393e-07,-2.389e-07,0.42094,-0.115857,0.465366,2.77669,1.42002,2.98799e-07,-2.53911e-07
0.38,0.0502945,-0.0452014,0.0971412,-0.0946997,0.861049,2.59033,0.33675,0.0699929,-0.0803027,-0.428381,0.0161311,-6.44684e-07,0,-0.049814,-0.0848804,0.0785224,-0.95772,-0.506953,-2.42377e-07,0,-0.279521,0.0412203,-0.0637108,-0.0584717,-0.223026,-0.0222865,0.259245,1.69713,6.67249e-07,6.35519e-07,0.428982,-0.114268,0.472518,2.77408,1.4196,4.42679e-07,5.68082e-08
0.39,0.0497472,-0.0492278,0.0798069,-0.0942783,0.864776,2.59113,0.314707,0.0766974,-0.0915333,-0.423784,0.0202761,-3.61867e-07,0,-0.0206055,-0.0715551,0.0849343,-0.980338,-0.50154,-2.69322e-07,0,-0.279691,0.043536,-0.0460942,-0.0340371,-0.22679,-0.0213853,0.271756,1.69882,-5.97467e-08,8.32709e-09,0.422427,-0.118251,0.473035,2.77583,1.41975,-1.16268e-07,2.52992e-07
0.4,0.0469749,-0.0492749,0.0822611,-0.0943959,0.867378,2.59059,0.287432,0.0755159,-0.0970882,-0.407961,0.0310162,-1.30611e-06,0,0.0326626,-0.066768,0.0761671,-1.03043,-0.48004,5.77093e-07,0,-0.277442,0.0465691,-0.0387048,-0.0193959,-0.230253,-0.0190586,0.284951,1.70289,1.69795e-07,-4.73187e-07,0.419188,-0.121183,0.473996,2.78226,1.41888,1.41345e-07,1.66586e-07
0.41,0.0445503,-0.0514552,0.0733353,-0.0946799,0.870163,2.59245,0.263777,0.0814276,-0.106798,-0.39505,0.0379748,-3.24754e-07,0,0.074066,-0.0599871,0.0783178,-1.05901,-0.464311,8.39543e-08,0,-0.275554,0.0424913,-0.0299372,0.00426333,-0.227705,-0.0161559,0.301332,1.70594,-6.6418e-08,-2.50833e-07,0.418076,-0.123853,0.47425,2.78387,1.41726,-4.04779e-07,5.23253e-07
0.42,0.03448,-0.0533814,0.0876779,-0.0961717,0.871752,2.59252,0.241091,0.0837381,-0.113317,-0.369689,0.0539912,-9.8735e-07,0,0.139573,-0.0623217,0.0747153,-1.09686,-0.419325,-1.8697e-07,0,-0.268604,0.0448435,-0.0330603,0.0190539,-0.231972,-0.00964941,0.32202,1.71284,2.945e-07,-8.42442e-07,0.42399,-0.12625,0.474233,2.78926,1.41194,-5.23972e-07,-1.52991e-07
0.43,0.0329444,-0.0558558,0.0781079,-0.0972443,0.874808,2.59429,0.220584,0.0900838,-0.122499,-0.364899,0.0572443,-1.99682e-07,0,0.172485,-0.0541301,0.080525,-1.09704,-0.409975,-4.54147e-07,0,-0.271688,0.04238,-0.0205783,0.0445518,-0.225362,-0.00709361,0.337581,1.71455,1.8834e-07,6.38033e-08,0.421162,-0.127851,0.474667,2.78776,1.41077,-9.95179e-07,3.28799e-07
0.44,0.029597,-0.0545506,0.0708698,-0.0975111,0.876635,2.59469,0.191721,0.0887961,-0.133078,-0.3412,0.0639336,-2.79187e-07,0,0.216127,-0.0455653,0.0771409,-1.11666,-0.38605,-1.60987e-07,0,-0.267344,0.0392701,-0.0171101,0.0701135,-0.226839,-0.00421058,0.35658,1.71707,-1.07159e-08,-1.08036e-07,0.421046,-0.13204,0.474851,2.78799,1.4084,-1.12902e-08,3.13764e-07
0.45,0.000587539,-0.0694795,0.104199,-0.0985131,0.875942,2.5933,0.183343,0.104884,-0.134952,-0.301485,0.103436,4.11052e-08,0,0.293483,-0.0428053,0.116285,-1.12929,-0.195725,-5.24858e-07,0,-0.234392,0.0608785,-0.0475567,0.0705451,-0.234593,0.0182003,0.41185,1.73143,5.06484e-08,-7.4258e-07,0.41195,-0.148625,0.470613,2.79791,1.38863,4.46201e-07,-1.07243e-07
0.46,0.00181326,-0.0688588,0.0987178,-0.0995932,0.877964,2.59515,0.162104,0.108359,-0.14502,-0.29965,0.104243,-6.45071e-08,0,0.326015,-0.038174,0.114037,-1.12118,-0.190817,-8.53286e-07,0,-0.239503,0.0554958,-0.0360269,0.0941591,-0.229187,0.0198909,0.425177,1.73222,-6.93219e-08,-1.3387e-07,0.411398,-0.146412,0.471017,2.79644,1.38769,1.89349e-07,2.65915e-07
0.47,0.000547514,-0.0671506,0.0908299,-0.100282,0.879183,2.59574,0.138991,0.106626,-0.154416,-0.28959,0.10573,7.50981e-07,0,0.358513,-0.0337504,0.108717,-1.11049,-0.181222,-1.29932e-06,0,-0.239525,0.0516499,-0.0299823,0.121454,-0.227065,0.0214588,0.442899,1.73314,-5.36958e-09,2.04348e-07,0.413714,-0.144481,0.471776,2.79339,1.38655,2.85088e-07,4.11497e-07
0.48,-0.00198011,-0.0653655,0.0863679,-0.101439,0.88023,2.5964,0.117186,0.106189,-0.161261,-0.278157,0.107456,-3.66427e-07,0,0.390865,-0.029697,0.104727,-1.08956,-0.170298,1.09681e-07,0,-0.239978,0.0477325,-0.02433,0.146202,-0.224562,0.0232902,0.461789,1.73395,3.59719e-07,-5.1055e-07,0.415923,-0.143526,0.472289,2.79278,1.38559,-7.56857e-07,6.29058e-07
0.49,-0.00460665,-0.0638402,0.0830856,-0.102449,0.880866,2.59715,0.0958279,0.107653,-0.164935,-0.268911,0.108962,-4.63852e-07,0,0.421031,-0.0259156,0.102583,-1.06225,-0.15921,-7.35468e-07,0,-0.239393,0.0437704,-0.0196988,0.17005,-0.222321,0.0251659,0.481638,1.73465,-7.09021e-07,3.40427e-07,0.416851,-0.14327,0.472827,2.79237,1.38461,-3.03014e-07,2.44275e-07
0.5,-0.00850084,-0.0625059,0.0787207,-0.103079,0.881011,2.59777,0.0746712,0.109252,-0.167236,-0.25574,0.111763,1.68294e-08,0,0.448171,-0.0218733,0.100977,-1.02683,-0.145197,-5.93903e-07,0,-0.236656,0.0401882,-0.0169146,0.192475,-0.217686,0.0281917,0.505238,1.73534,-1.66842e-07,-2.62269e-07,0.417659,-0.143104,0.47318,2.79342,1.38347,1.73778e-07,1.30329e-07
0.51,-0.0120772,-0.0615542,0.0760021,-0.103912,0.880627,2.59815,0.0537258,0.110244,-0.168812,-0.244346,0.115537,-3.4569e-07,0,0.473525,-0.0213741,0.0987027,-0.984351,-0.131769,-8.20243e-07,0,-0.23459,0.0377148,-0.0142873,0.214041,-0.215251,0.0310809,0.529623,1.73592,-5.41117e-07,2.26426e-07,0.417222,-0.142708,0.473208,2.79443,1.38253,2.24582e-07,4.74404e-07
0.52,-0.0155362,-0.0612723,0.0723893,-0.104327,0.879931,2.59862,0.032001,0.112524,-0.170866,-0.232746,0.119613,-2.56679e-07,0,0.49552,-0.022711,0.0954636,-0.936113,-0.118112,2.85257e-07,0,-0.231821,0.0357211,-0.0120739,0.23427,-0.211616,0.0348756,0.556095,1.73642,-6.89776e-07,7.01786e-07,0.416229,-0.140838,0.473218,2.79564,1.38167,-7.38818e-08,9.89117e-07
0.53,-0.0186719,-0.0622881,0.0674606,-0.10456,0.878969,2.59902,0.00959775,0.115717,-0.173336,-0.221054,0.123504,-1.10448e-06,0,0.51383,-0.0260496,0.0924724,-0.881203,-0.10512,-8.14343e-07,0,-0.22901,0.0350883,-0.00934845,0.253355,-0.207803,0.0394177,0.5842,1.73702,3.02726e-07,1.42518e-07,0.413762,-0.138702,0.473315,2.79706,1.38092,-6.84907e-07,-4.4608e-07
0.54,-0.021472,-0.0647742,0.0615451,-0.104571,0.877693,2.59972,-0.0137889,0.120548,-0.176748,-0.208527,0.127265,-6.38344e-07,0,0.528264,-0.032512,0.0898456,-0.819712,-0.0933071,-7.81161e-07,0,-0.226147,0.0352302,-0.00631047,0.271103,-0.203101,0.0450953,0.614565,1.73761,-2.14732e-07,5.27843e-08,0.41053,-0.136413,0.473357,2.79834,1.38025,-6.78929e-08,1.46157e-07
0.55,-0.0181083,-0.067985,0.0578463,-0.102345,0.876771,2.60188,-0.0498379,0.131153,-0.175353,-0.19097,0.133182,2.21136e-07,0,0.525854,-0.0446627,0.0865839,-0.740564,-0.0741835,-6.71812e-08,0,-0.226238,0.0322037,0.00237036,0.266776,-0.202729,0.0591125,0.660433,1.73759,-8.8296e-08,2.09766e-07,0.399879,-0.133481,0.472106,2.80635,1.37897,8.51388e-07,3.66238e-07
0.56,-0.0182286,-0.0699801,0.053408,-0.104484,0.874878,2.60065,-0.070286,0.131074,-0.179826,-0.185164,0.134732,1.32299e-07,0,0.549218,-0.0470434,0.0819938,-0.697954,-0.0705538,-6.35177e-07,0,-0.232537,0.0370351,0.00703171,0.296037,-0.203097,0.0602009,0.684605,1.73778,4.10379e-07,-3.27281e-07,0.39873,-0.132324,0.47269,2.80161,1.37836,-4.18898e-08,-2.68656e-07
0.57,-0.0202968,-0.0786299,0.0453642,-0.101833,0.872805,2.6006,-0.0986098,0.140174,-0.185947,-0.173125,0.137895,3.11441e-07,0,0.545192,-0.0637184,0.0714505,-0.608241,-0.0674614,-1.26305e-06,0,-0.222429,0.0457451,0.00569441,0.305141,-0.19622,0.0698043,0.719724,1.73798,-3.45725e-07,-3.0045e-07,0.399395,-0.126193,0.472491,2.80258,1.37733,-1.28081e-07,5.31942e-07
0.58,-0.0192527,-0.0845594,0.0388643,-0.101464,0.870759,2.60031,-0.126425,0.145889,-0.19074,-0.161345,0.13951,6.27925e-07,0,0.548639,-0.0741922,0.0650797,-0.536091,-0.0682215,-7.85874e-07,0,-0.223608,0.0521183,0.0113856,0.32138,-0.197281,0.07616,0.753957,1.73785,-1.68156e-07,1.1164e-07,0.394061,-0.124132,0.472773,2.8021,1.3764,-4.39249e-08,1.32568e-07
