time,glut_med1_r,glut_med2_r,glut_med3_r,glut_min1_r,glut_min2_r,glut_min3_r,semimem_r,semiten_r,bifemlh_r,bifemsh_r,sar_r,add_long_r,add_brev_r,add_mag1_r,add_mag2_r,add_mag3_r,tfl_r,pect_r,grac_r,glut_max1_r,glut_max2_r,glut_max3_r,iliacus_r,psoas_r,quad_fem_r,gem_r,peri_r,rect_fem_r,vas_med_r,vas_int_r,vas_lat_r,med_gas_r,lat_gas_r,soleus_r,tib_post_r,flex_dig_r,flex_hal_r,tib_ant_r,per_brev_r,per_long_r,per_tert_r,ext_dig_r,ext_hal_r,glut_med1_l,glut_med2_l,glut_med3_l,glut_min1_l,glut_min2_l,glut_min3_l,semimem_l,semiten_l,bifemlh_l,bifemsh_l,sar_l,add_long_l,add_brev_l,add_mag1_l,add_mag2_l,add_mag3_l,tfl_l,pect_l,grac_l,glut_max1_l,glut_max2_l,glut_max3_l,iliacus_l,psoas_l,quad_fem_l,gem_l,peri_l,rect_fem_l,vas_med_l,vas_int_l,vas_lat_l,med_gas_l,lat_gas_l,soleus_l,tib_post_l,flex_dig_l,flex_hal_l,tib_ant_l,per_brev_l,per_long_l,per_tert_l,ext_dig_l,ext_hal_l,ercspn_r,ercspn_l,intobl_r,intobl_l,extobl_r,extobl_l,pelvis_tilt_reserve,pelvis_list_reserve,pelvis_rotation_reserve,pelvis_tx_reserve,pelvis_ty_reserve,pelvis_tz_reserve,hip_flexion_r_reserve,hip_adduction_r_reserve,hip_rotation_r_reserve,knee_angle_r_reserve,ankle_angle_r_reserve,subtalar_angle_r_reserve,mtp_angle_r_reserve,hip_flexion_l_reserve,hip_adduction_l_reserve,hip_rotation_l_reserve,knee_angle_l_reserve,ankle_angle_l_reserve,subtalar_angle_l_reserve,mtp_angle_l_reserve,lumbar_extension_reserve,lumbar_bending_reserve,lumbar_rotation_reserve,arm_flex_r_reserve,arm_add_r_reserve,arm_rot_r_reserve,elbow_flex_r_reserve,pro_sup_r_reserve,wrist_flex_r_reserve,wrist_dev_r_reserve,arm_flex_l_reserve,arm_add_l_reserve,arm_rot_l_reserve,elbow_flex_l_reserve,pro_sup_l_reserve,wrist_flex_l_reserve,wrist_dev_l_reserve
1.81,310.779,138.13,72.9124,85.2976,81.9206,67.113,0.875661,0.438332,0.563029,12.5456,64.5109,0.218639,0.200187,0.207149,0.22438,0.320632,106.696,0.388498,0.2258,60.6875,60.2757,0.18895,5.9107,4.07976,0.396454,0.776654,16.0366,171.103,18.5729,20.1565,33.5772,107.988,76.6242,185.098,256.897,60.4459,56.3035,50.6942,0.351227,0.458923,0.260752,0.287474,1.37258,15.5662,11.288,27.5672,10.2634,9.69071,10.2917,5.90687,4.2269,3.98,16.3132,16.2936,37.5622,7.97625,3.8736,0.49151,1.60129,16.1928,5.80669,6.6877,5.52546,5.70962,0.0873548,47.6487,52.4049,35.4904,10.9287,27.606,77.5048,22.0931,23.9331,31.5182,9.25622,12.0643,82.7257,300.595,33.6479,28.7278,139.49,16.1134,15.7625,16.8702,22.2049,11.5147,65.647,214.174,0.81686,1.08234,0.772052,3.34957,9.41279,-1.34489,0.190419,31.145,-30.7845,-7.41439,1.3786,-10.4139,2.87357,-1.82492,-5.60865,11.5677,0.677264,3.17596,-7.10002,1.93544,-3.19571,3.34528,-9.12767,0.218035,0.672559,-0.93466,-1.19061,0.332857,-0.17795,0.0232603,0.364762,-0.000613959,0.0267781,-0.0400652,0.444016,-1.71699,-0.38611,0.410603,-0.0295671,-0.0467707,-0.0166148
1.85,321.369,135.758,64.0895,97.4266,91.0531,70.2732,0.504522,0.181364,0.286302,15.1402,92.0053,0.253015,0.195916,0.177174,0.162158,0.196214,140.45,0.392755,0.150764,44.2393,43.2431,0.10757,19.1676,14.5767,0.408134,0.773619,12.9676,193.927,11.9566,13.0844,25.0822,127.764,89.6365,204.802,244.441,46.7058,46.1952,21.5754,1.18943,1.3908,0.84882,0.732632,1.09791,59.5562,26.1978,15.7673,36.5589,30.7611,19.8868,10.4948,4.01537,3.22196,30.7292,26.2725,0.0864416,0.185645,1.0257,0.348516,1.13653,31.4277,2.13325,2.26093,3.67247,2.4147,0.965168,49.1812,51.0589,0.0588344,0.932253,10.9981,60.7078,5.54803,5.28874,11.6072,5.09766,3.98518,56.8417,231.71,0.0639962,0.771358,105.542,56.2328,61.8487,37.5276,47.4645,7.98473,61.9721,201.66,3.72826,1.61975,1.62601,6.0948,10.9765,4.68509,-2.01492,28.9668,-15.5258,-11.1038,4.22523,-17.7129,2.93184,-1.07918,-4.42995,1.96737,0.537843,1.9391,-8.71056,8.20779,-3.43051,2.94018,-14.2024,-0.238898,-0.115009,0.179238,-0.701594,-0.0282586,0.195307,0.0629894,0.26434,0.00277349,0.0502669,-0.0195599,0.555604,-1.20748,-0.217032,0.671781,-0.0256316,-0.00403668,-0.0625204
1.89,306.042,116.405,46.6054,91.5926,83.4178,60.6901,0.456356,0.270529,0.302765,25.4159,99.2658,0.109672,0.151814,0.168477,0.180043,0.18546,145.519,0.352465,0.175017,19.0595,18.5848,0.120903,40.0548,33.7176,0.367487,0.713357,7.79978,195.701,0.830869,0.594297,1.47244,192.357,144.048,264.708,257.264,54.9427,57.6798,0.196515,0.592627,0.75305,0.237127,0.166932,0.237672,57.9994,28.311,19.2054,26.1232,23.5469,17.9005,34.734,23.1055,23.6607,43.0212,17.5291,0.66972,0.775214,1.02274,0.990481,2.50964,17.4144,1.41796,4.05101,11.212,9.50289,1.3746,35.7509,37.101,0.978766,1.82553,11.198,24.9442,0.551466,0.23,0.0337398,10.0851,7.44416,47.8913,201.041,0.865377,1.38256,88.6265,46.2007,59.467,23.6352,42.1417,6.56416,65.5508,188.619,2.48288,2.57772,3.8133,1.43011,4.03459,0.890163,7.71098,-5.69332,2.26494,-4.96011,4.91399,-13.6842,1.79009,-3.89677,-9.46326,7.62031,0.643414,-1.99729,-0.806918,0.472024,-4.3175,0.632006,-2.08025,-0.204199,0.78764,0.424922,0.951381,-0.220226,0.337056,0.0806346,0.195212,0.00323868,0.0599806,-0.0039235,0.475513,-1.27116,-0.182493,0.896333,-0.0294219,0.0110701,-0.121434
1.92,274.338,83.4364,20.3036,80.7577,70.2181,45.5393,0.312384,0.147188,0.245365,48.5826,104.723,0.0355919,0.058972,0.0727441,0.0950131,0.193425,144.56,0.111964,0.0395727,0.465167,0.285404,0.150681,76.2172,67.8006,0.297383,0.92944,6.09883,182.583,0.844526,0.710135,1.06138,335.817,259.811,401.57,314.082,88.8102,93.7398,0.375684,0.295623,0.339237,0.199026,0.175355,0.250198,38.7106,36.2973,44.4453,5.18541,9.39793,16.8387,97.1592,66.0067,83.4646,62.0986,5.08637,1.07745,1.70339,3.13062,4.69425,14.8196,0.626499,1.84881,8.69027,41.0715,42.5003,42.0723,0.0874399,0.795132,7.95744,5.54294,24.4761,0.145477,0.720308,0.530236,1.46751,21.4043,15.8642,38.4627,169.025,2.94379,3.28936,74.6463,18.489,37.4999,7.25653,28.5677,7.65515,49.9535,164.693,8.10896,7.36173,8.13748,12.4334,-12.8867,-2.96381,13.2542,-36.1443,6.45659,4.98664,3.84314,-13.1779,0.837368,-2.39393,-4.6712,12.7181,1.02751,-1.1534,-0.742624,-0.799019,-2.17435,0.907186,0.36734,-0.137827,0.428535,0.0371869,-0.363646,-0.267117,-0.0872179,0.0452599,0.194221,0.00158363,0.0470348,-0.00732064,1.17969,-1.39115,-0.206348,1.1099,-0.0392668,0.00380984,-0.158299
1.96,257.29,63.3893,3.73704,80.375,67.1406,38.6561,0.308542,0.296305,0.255544,52.3994,117.551,0.43359,0.376615,0.351102,0.318859,0.252842,160.547,0.296151,0.576803,0.457968,0.457702,0.207317,107.152,97.5731,0.354949,0.781028,3.43818,209.301,0.726466,0.66368,0.819271,418.634,313.129,497.297,356.891,104.541,109.843,0.194117,0.257181,0.274906,0.181475,0.132611,0.125579,59.4276,57.3309,61.6557,12.7689,17.5339,24.5778,154.254,96.915,133.637,77.6164,2.34089,0.625667,0.783062,0.605881,4.4251,37.5515,0.389406,1.08211,4.36142,71.7278,76.3343,63.0178,0.805624,0.53561,0.848231,1.92802,26.3684,0.137586,0.471498,0.368952,0.744939,30.5047,21.1399,24.2729,136.335,1.94873,2.00538,63.1435,21.3172,39.6141,12.198,31.7856,7.46324,41.7514,157.545,15.9446,2.38435,0.0518459,23.7195,-21.8674,-0.236729,12.4438,-42.9123,-9.47574,4.69972,6.45992,-14.2415,0.982607,-2.6577,-8.19843,15.7709,1.20584,-4.75756,-2.384,1.38891,-4.05636,0.947261,-1.71128,-0.190668,0.270809,-0.336824,-1.33044,-0.361631,-0.817037,-0.0684296,0.0410823,-0.00610211,0.0124913,0.0204326,1.54292,-1.67498,-0.176404,1.18931,-0.0372771,-3.22714e-05,-0.179505
1.99,242.427,48.4983,1.61441,87.1934,73.0718,41.6433,0.343681,0.250607,0.285111,55.4042,117.132,0.204831,0.187211,0.193869,0.201444,0.255792,167.787,0.335801,0.208284,0.583717,0.655281,0.195611,170.422,158.926,0.439122,0.877522,2.99401,296.05,0.575574,0.552035,0.603373,506.65,292.489,674.937,414.581,89.175,89.4644,0.823529,0.349552,0.391073,0.325379,0.348284,0.51057,518.365,241.237,70.3258,164.548,148.405,107.024,180.653,19.614,74.1472,100.719,43.5874,0.144389,0.18463,0.156325,0.459189,0.275347,59.6823,0.293877,0.400602,135.64,115.239,0.106165,0.436265,0.397316,0.226652,0.441104,3.01843,0.312461,0.557835,0.512273,0.627921,26.0452,3.30022,1.38335,0.0571697,0.502404,0.556349,1.08713,161.704,263.939,65.1351,111.285,4.58528,26.3538,157.657,6.91377,0.257782,0.021997,39.0681,-13.5383,57.5246,-1.067,-23.3407,-18.7798,1.48232,7.86171,-15.8635,1.46413,-2.60312,-5.55463,13.5505,1.00381,-4.89037,-13.3497,14.4439,-5.53314,1.31137,-14.9836,-0.610232,0.0770858,2.47974,-2.38727,-0.409337,-1.19294,-0.101656,0.0477853,-0.00681154,0.00449394,0.0164446,2.25065,-1.9301,-0.18809,1.32612,-0.0416285,-0.0171145,-0.200743
2.03,221.971,11.3283,0.674833,82.4167,59.0847,16.8609,0.254989,0.19246,0.214365,43.1152,142.071,0.00499862,0.101401,0.119189,0.149741,0.218242,197.414,0.137491,0.149084,0.435918,0.49435,0.169286,205.783,193.627,0.293005,0.597784,0.572114,358.289,2.25669,2.22946,2.31484,538.186,308.415,737.089,422.622,88.6049,93.3847,0.384288,0.357655,0.440133,0.253549,0.230772,0.294591,471.708,250.474,135.531,118.545,127.898,127.061,127.908,0.0112957,13.2957,110.077,110.952,0.127335,0.114911,0.122842,0.112474,0.121255,141.051,0.18235,0.16008,146.735,116.025,0.219706,0.367815,0.201172,0.354842,4.41937,62.2629,1.42823,0.0470964,0.0554564,0.0350598,13.4585,1.30727,0.431582,0.390951,0.203218,0.230802,0.232324,241.997,363.645,115.401,159.755,1.87388,28.4241,148.487,35.1251,0.704087,0.813805,39.7373,2.42442,69.142,21.6193,-9.34251,7.7642,3.13835,7.64094,-14.4366,3.11328,-1.24385,-8.59721,11.1101,1.02548,2.31729,-20.1689,-0.868084,-6.76116,2.50768,-27.3529,-0.837648,0.70454,0.139744,-2.2385,-0.732907,-1.36337,-0.0999843,-0.0327018,-0.00570531,0.0110152,0.0344809,2.45379,-2.21622,-0.183097,1.31763,-0.042738,-0.0354792,-0.204502
2.06,181.871,1.36852,0.900142,75.7584,45.4114,3.90958,0.556641,0.340219,0.404566,37.796,116.755,0.390505,0.298867,0.299536,0.302052,0.395557,172.914,0.822956,0.258144,0.874808,0.975514,0.215735,237.337,225.71,0.750456,1.01528,1.15856,383.042,2.34375,2.31223,2.379,534.912,259.603,847.739,385.715,67.7616,71.6264,1.06041,0.916177,1.08619,0.6013,0.546165,0.735594,0.124984,0.266192,128.033,0.201282,0.286883,2.09347,89.6238,44.7204,82.7599,73.2557,6.06711,234.346,147.393,156.704,87.8873,0.140263,0.818603,72.8162,88.0019,9.72301,30.5697,165.333,58.1246,84.2798,279.725,100.711,141.92,3.03685,1.14214,1.13837,1.10225,53.9981,61.199,29.2964,385.693,134.038,113.856,250.855,0.091987,0.123721,0.296109,0.997994,18.1724,23.1457,133.521,45.7931,1.65961,1.59454,41.4676,9.19193,-61.4877,23.4506,-36.973,-1.48919,13.6722,7.27658,-11.2421,5.59468,-1.79367,-6.56043,9.2574,0.771303,3.09012,7.51025,-22.0516,-2.76491,2.29049,24.8843,1.28489,0.687858,-0.0781862,-1.96024,-0.733146,-1.44916,-0.138393,0.0374442,-0.0132884,0.0068499,0.0274474,2.5193,-2.43144,-0.189041,1.33945,-0.047063,-0.0510976,-0.215162
2.11,0.289021,0.206017,0.227198,0.75423,0.350972,0.291767,0.333721,0.450031,0.350029,2.66827,24.0761,257.075,101.567,71.3634,27.5849,1.29215,30.7128,58.8635,6.56872,0.201064,0.27193,0.856546,274.529,277.787,11.7202,2.16095,0.447697,320.677,30.5377,30.9498,33.5444,328.292,166.713,795.8,663.382,166.165,150.414,105.87,0.0744014,0.0812865,0.110315,0.16397,1.3321,0.489907,0.324307,29.4364,0.359191,0.291831,0.222733,21.131,44.531,75.6422,0.731069,0.160567,327.479,226.852,218.164,170.286,5.7942,0.178836,77.5216,72.599,0.107251,38.5843,279.402,18.2504,39.412,173.127,45.5071,42.1783,39.5124,69.2754,80.856,71.1967,0.824236,24.2197,95.6405,928.18,241.166,204.676,553.95,0.181202,0.103054,0.0794949,0.158015,45.3523,47.0309,120.048,56.4531,0.625184,0.943791,19.9612,20.9905,-51.5363,-17.8601,-36.7886,-24.8814,29.8756,6.90862,0.545599,3.69203,0.230098,-3.94642,26.6417,1.76352,-0.385285,8.68302,-9.66039,-0.677118,2.35156,40.6907,2.28188,0.582532,0.034854,-1.78151,-0.473252,-1.78446,-0.290171,0.106494,-0.0284546,-0.0269855,0.0320574,2.52883,-2.31798,-0.175972,1.40184,-0.0509552,-0.0554971,-0.230001
2.16,1293.45,483.722,128.953,389.233,348.913,256.875,0.142616,0.0558582,0.075806,251.645,374.732,0.0160417,0.0159097,0.015615,0.0170755,0.0295077,575.927,0.0319058,0.0219294,47.9298,0.656038,0.0199989,151.258,82.5264,0.0375235,0.0956681,4.08346,643.322,0.127132,0.124485,0.123498,0.276928,0.150467,0.117983,0.0350236,0.0345507,0.0409927,0.0666434,948.465,1958.27,338.49,615.838,0.444743,867.457,445.286,277.971,225.434,225.479,203.244,0.322745,0.113429,0.184155,3.9703,114.959,0.0290381,0.0311755,0.032197,0.0375678,0.11154,217.583,0.0535764,0.035253,230.644,238.844,0.0520707,0.355067,0.244562,0.0583306,0.138002,70.1285,221.983,33.2401,37.6524,49.4535,0.178571,0.127517,0.117093,0.0676349,0.0664336,0.0743142,0.276784,433.269,892.244,196.387,358.832,18.2901,144.165,158.653,68.3264,0.204172,0.325451,0.0217611,-16.9815,-81.1696,71.1287,19.7516,-15.8016,13.9995,8.42439,-56.0462,13.2818,-9.05266,2.99727,-81.4933,-3.07138,-6.33407,-30.7651,9.1619,1.0332,5.62859,-38.7186,-1.88236,1.55659,-0.128538,-2.25982,-0.34664,-1.95095,-0.3434,0.0614421,-0.0216831,-0.0446382,0.0521376,2.01333,-1.75481,-0.113829,1.23955,-0.0366741,-0.0357939,-0.201765
2.29,213.491,64.0518,1.57677,65.6509,56.22,34.4677,0.406135,0.249158,0.28638,2.91974,44.3401,0.131862,0.125091,0.110395,0.117085,0.168664,74.1041,0.255719,0.149915,1.48215,0.635826,0.106467,42.666,28.6296,0.156955,0.298611,0.849295,161.644,28.2669,31.0803,41.3077,0.497704,0.403996,0.403487,0.275694,0.282037,0.320635,1.93966,92.2917,183.954,34.9444,92.7947,12.3686,238.183,131.891,100.273,68.0967,71.9921,70.5692,0.299864,0.148642,0.210477,2.53153,69.1496,0.069321,0.0682657,0.071244,0.0785108,0.127486,107.9,0.132383,0.0766002,50.4328,23.9905,0.0952171,25.9595,13.126,0.189114,0.700465,43.1959,242.284,31.8993,35.4494,45.448,39.443,19.4118,138.551,60.6793,12.4623,12.2286,3.94459,0.979395,0.727056,0.869481,1.18864,1.93169,160.792,38.5637,16.9658,0.387174,0.718777,0.444799,15.3703,-22.9904,12.8791,19.0287,-60.9088,19.3121,1.58177,-6.36479,4.59332,1.20092,1.30303,-8.69898,-0.463941,1.33035,-11.0975,-0.393932,0.362058,-1.12777,1.6636,0.134766,1.2363,0.73791,-0.104259,0.285123,-2.15226,-0.292912,0.452929,-0.0166858,-0.0298506,-0.0543614,0.871248,-0.749759,-0.105133,0.753344,-0.0264678,-0.0014155,-0.104972
2.41,0.669396,4.49949,13.4043,0.230288,1.46537,5.54382,20.9475,21.2014,21.3677,32.0769,13.2664,17.3613,12.6238,18.1292,6.18187,2.32987,14.0842,8.80697,24.2004,3.53087,3.61959,12.5961,42.9758,39.0542,48.6281,19.1658,18.9796,55.9129,3.48882,3.31328,4.32135,20.5405,22.7972,9.55354,46.9804,25.4365,20.5594,26.1005,0.198315,1.4593,0.508363,3.97239,8.89207,143.953,69.5319,62.3908,37.3473,39.8133,40.8411,1.22847,0.826357,0.94561,18.2956,65.888,0.873951,0.804963,0.800683,0.759773,0.662783,82.6024,1.15496,0.819311,7.82557,2.62915,0.611437,77.3948,62.5525,1.76021,4.79991,37.4374,188.425,0.952245,0.649159,1.83016,295.358,207.492,396.203,170.257,52.6255,58.2178,0.666503,1.1273,1.33852,0.483352,0.470344,0.724889,179.248,32.0658,3.30911,3.06392,7.30332,0.885246,15.3954,-1.07537,0.630532,24.0958,-2.84656,11.9716,0.702989,-0.00501639,-5.34869,-2.78711,-0.647863,7.01405,0.21551,3.75845,-6.47637,-2.59004,-2.17096,-6.84808,7.48519,0.631597,1.28549,0.268674,2.44203,1.28364,-1.11415,-0.0964266,0.714112,-0.0180236,0.00860278,-0.0909561,-0.631656,0.246628,0.0136989,0.452574,-0.0219351,0.0543655,-0.0471003
2.45,16.0299,14.0307,16.7946,6.76545,8.8373,10.9624,33.1434,28.5763,30.6972,37.5049,11.7553,0.136236,0.497145,5.3342,1.18558,4.72571,10.0452,0.600637,13.1545,11.3888,10.6444,10.0944,32.856,28.677,29.9007,7.74511,16.3526,37.5774,0.528612,0.583695,0.0142925,18.442,18.851,4.1674,39.802,16.26,12.6227,27.3705,2.66243,5.70219,4.37713,11.0603,9.90568,148.566,71.5529,61.7541,44.821,46.016,44.4155,0.501285,0.319752,0.396525,26.2854,79.9333,0.14439,0.0888795,0.0928646,0.0980025,0.160339,95.6244,0.342098,0.167983,3.83366,0.799773,0.0857319,84.1519,69.5772,0.450884,3.54691,37.2683,183.593,0.479174,0.397116,0.416146,329.869,233.702,428.142,176.835,53.5457,61.7166,0.107116,1.638,3.15141,0.189762,0.118922,0.140461,176.529,28.7446,2.34846,6.67307,13.4177,0.983039,5.09761,-10.2194,1.78808,0.824247,4.45921,12.5387,-5.0043,-5.16675,3.91547,-4.8567,1.88235,-2.96112,0.0854246,6.20223,-13.8522,-1.968,-5.39209,-13.2341,3.86311,0.655926,-0.0616333,0.140983,2.19439,1.76707,-1.23693,-0.113779,0.808702,-0.0239662,-0.00232534,-0.106662,-0.814233,0.129563,0.0484239,0.412661,-0.0181594,0.0605463,-0.0376679
2.48,51.599,40.2249,32.4761,24.6403,25.2332,24.1791,71.0658,51.9815,62.814,52.0236,8.45804,0.27738,0.338833,0.235698,0.714445,16.5677,1.9817,0.371649,1.14731,38.7474,37.0044,17.2516,3.66758,0.0695794,2.06373,1.01732,17.1263,0.0806026,0.327201,0.312996,0.513768,21.0846,18.4774,1.59421,28.1966,5.85649,4.2229,28.1957,10.572,13.2268,10.2425,20.2616,9.98872,170.147,83.0357,64.6223,63.2049,62.2218,55.3455,0.344734,0.169308,0.211762,41.154,102.629,0.0820124,0.0745665,0.0778381,0.0826666,0.116047,122.647,0.164088,0.0942027,2.45928,0.761716,0.0839407,94.7814,80.2764,0.248962,1.61205,37.8471,177.099,0.242408,0.240693,0.258325,388.097,272.052,481.407,180.431,48.2355,60.3411,0.130473,5.98583,13.8001,0.190884,0.139347,0.137696,173.09,26.3972,1.66525,7.29954,15.6317,0.785907,-9.87726,-8.87416,-0.607723,-26.7128,-4.65412,11.5751,-8.70513,-4.33142,4.95873,-6.53827,1.5989,-2.74581,-0.0742618,6.04938,-16.3452,-1.72588,-6.0401,-12.3213,0.782876,0.616642,0.591474,0.252761,1.52872,2.38383,-1.36708,-0.125466,1.0348,-0.0321226,-0.00990106,-0.146825,-0.846865,-0.0695361,0.0783628,0.323756,-0.00974289,0.0618266,-0.016307
2.52,0.719659,0.0231086,95.0729,0.145977,0.321294,1.97897,234.615,148.023,219.917,125.264,0.292872,79.7398,72.1408,94.5971,58.8654,31.0863,1.21097,30.3425,59.5175,40.7629,58.9826,142.195,6.22651,3.81809,169.332,69.1254,91.9219,0.413101,0.43289,0.42595,0.460473,174.536,149.305,76.3887,187.233,89.3087,76.3293,65.3325,0.143904,0.118327,0.402296,0.688211,7.98676,195.335,79.113,47.6478,78.8288,73.4665,58.3647,0.396289,0.241799,0.299807,62.0122,118.94,0.164615,0.14747,0.157381,0.165623,0.217675,156.068,0.329566,0.17223,2.15109,1.10165,0.167242,157.234,144.057,0.615159,2.9658,32.3951,228.533,0.710934,0.680217,0.730093,497.113,303.377,611.666,186.638,34.3686,46.9987,0.489367,6.67082,23.7794,0.570721,0.466743,0.487885,188.44,24.0796,1.41856,9.53874,27.0998,0.679887,-14.3414,48.9632,-9.51227,-32.0643,-17.1373,4.40613,2.92945,1.74528,-12.5633,-4.87626,0.588372,15.4059,0.870209,6.72067,-14.1252,-2.26052,-3.76688,-6.08609,1.7716,0.46103,1.43339,0.299836,2.3381,3.29495,-1.72849,-0.129679,1.29914,-0.0418203,-0.0278835,-0.193101,-0.806466,-0.394913,0.0785866,0.307981,-0.00419925,0.0575825,-0.00848522
2.56,0.360765,1.20953,19.9313,0.346546,0.394898,0.623537,262.9,157.34,231.592,129.166,0.422897,174.998,135.325,135.584,103.874,63.108,0.233312,59.2659,81.881,0.534874,12.8955,139.559,31.4326,33.1601,113.533,13.6686,24.3899,0.164821,0.253224,0.246948,0.259896,243.969,209.725,151.024,327.759,164.702,144.699,108.104,0.0746835,0.0856458,0.0802834,0.136041,2.6927,183.441,56.4668,25.1483,75.0047,65.2597,45.345,0.155169,0.105782,0.12536,51.2058,137.582,0.107149,0.102906,0.107025,0.10907,0.125156,174.417,0.186291,0.106623,0.189362,0.339164,0.0887185,197.523,185.185,0.380436,2.07513,22.892,297.034,0.162084,0.0228675,0.25362,514.605,295.436,659.028,192.281,38.4307,50.774,0.210846,1.02265,17.0441,0.244028,0.194317,0.210172,190.868,25.304,0.402595,19.452,26.0415,0.286988,1.73186,58.8193,16.6791,-22.543,4.8199,-10.9382,0.294624,5.24811,-2.39999,-5.4229,-0.470924,33.8876,1.68676,8.47201,-13.5696,-2.49253,-2.12265,-7.70979,2.72294,0.502918,1.5441,0.250211,3.19846,3.14759,-1.93441,-0.104002,1.23224,-0.0410283,-0.0379397,-0.193132,-1.24205,-1.08669,0.0152023,0.187311,-0.00298937,0.0454122,0.00673426
2.59,643.611,233.617,18.1664,210.426,179.99,110.99,10.5368,0.171536,0.00917715,34.9677,75.6291,0.0880293,0.119252,0.0909315,0.216799,0.643677,119.441,0.154042,0.179113,96.5015,85.4276,0.112732,1.93433,1.59271,0.09269,0.184331,1.0904,61.3629,6.90183,7.20102,7.66927,0.399365,0.161747,0.451917,0.0386591,0.208753,0.669853,74.4871,170.079,266.142,90.9969,222.913,33.9134,193.932,53.1572,13.0945,76.2559,65.5235,43.5303,0.408022,0.277884,0.324394,49.5935,118.92,0.266681,0.225961,0.230631,0.233576,0.281169,155.86,0.504699,0.237689,0.800432,0.777075,0.197563,220.938,212.074,0.725622,1.60414,13.7075,338.826,0.972922,0.928871,1.03358,536.863,259.633,780.395,193.172,35.0083,44.9355,0.505022,2.15789,8.26168,0.565472,0.453565,0.492059,161.13,40.7701,1.50924,26.2759,12.752,0.243807,8.12909,-85.4162,12.2826,-21.1696,12.2266,-18.7968,-5.21044,-19.4123,20.2848,-0.593106,8.60817,-18.5604,-1.34401,7.69732,-12.6107,-0.818731,-2.3038,-6.91906,2.63382,0.44555,0.325146,-1.80976,2.16551,2.97695,-1.8227,-0.103089,1.21849,-0.0444463,-0.035077,-0.196157,-1.70469,-1.34832,0.0479851,-0.0124243,0.00324711,0.0539977,0.043029
2.65,446.747,213.788,116.745,106.31,107.922,100.133,1.63421,0.480528,1.76006,7.02857,51.9077,0.134058,0.155692,0.163538,0.21561,0.683335,94.7495,0.205927,0.189493,135.891,126.133,0.314665,0.0159325,0.175346,0.26459,0.593512,32.9738,158.982,67.1979,70.0145,79.105,0.354925,0.246673,0.328101,0.29994,0.280578,0.4045,129.377,167.117,296.164,101.785,283.246,50.5676,259.569,53.476,3.57136,107.653,87.1541,48.3342,0.289209,0.180799,0.222593,21.289,146.432,0.174005,0.148022,0.148772,0.151482,0.191566,211.238,0.373016,0.156619,0.671095,0.566382,0.12436,294.999,283.751,0.449074,1.07439,4.73055,539.995,2.09226,2.06836,2.04399,230.032,29.4715,490.882,0.0852244,0.226799,0.330336,0.473971,170.348,262.445,33.3595,25.2633,0.644297,97.7951,140.901,0.0867459,49.221,0.913357,8.72555,32.9041,-22.2104,-19.9211,-1.41509,-33.6095,-21.536,-0.45496,-14.4601,5.09438,3.17899,8.00407,-15.6803,-1.67915,10.9184,-16.8541,1.31011,-0.0622149,-2.0236,-15.0391,-0.138018,2.66689,1.67531,-0.811462,2.42928,-1.31843,-0.118563,1.15933,-0.048307,-0.0212741,-0.192228,-1.69863,-1.96195,-0.0893871,-0.0331997,-0.00311225,0.0255911,0.0554711
2.69,0.344551,0.815873,36.4836,1.24673,1.34254,1.85323,49.6819,55.0098,95.4489,0.526314,0.586809,233.368,170.644,166.486,132.317,116.055,0.475384,53.8513,53.7873,21.6905,51.444,224.179,1.02902,2.02108,127.844,35.3103,38.8049,24.7195,124.098,130.564,161.991,113.803,145.925,400.157,1218.19,303.852,263.396,538.851,0.161506,0.0995784,0.184333,0.200357,35.2721,0.201488,0.603355,0.86993,0.553253,0.614196,0.769256,43.5406,72.9351,119.14,0.0287298,0.483538,643.822,430.351,383.793,310.831,246.448,0.287095,147.007,127.033,1.47717,19.3422,436.47,65.3702,87.5438,229.032,56.0147,40.4412,43.4366,125.344,140.32,152.305,299.391,281.911,1010.37,2158.7,523.061,455.78,997.085,0.060008,0.0586979,0.115051,0.200995,64.5954,193.304,215.594,1.04244,43.1675,1.57522,0.900503,-3.26487,-60.5944,70.199,10.2427,-43.707,3.95775,0.91516,6.89518,-5.94898,3.06555,1.07172,51.3244,3.02933,0.953355,14.3639,-6.95501,1.40575,-0.11425,87.9523,5.1483,2.11161,-0.977709,2.32461,2.07053,-1.43957,-0.0855198,1.01029,-0.0391592,-0.0294049,-0.170825,-1.39644,-2.56461,-0.406569,-0.0560067,-0.0131841,-0.0398125,0.0684377
