time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
2.59,8.12909,-85.4162,12.2826,-21.1696,12.2266,-18.7968,-20.8139,-61.1423,44.2958,3.2173,22.7836,-33.7242,-0.00397267,35.9698,-36.7477,1.19316,-2.10511,-73.5256,13.2236,0.00890959,5.05783,0.0157348,4.73194,2.97695,-1.8227,-0.103089,1.21849,-0.0444463,-0.035077,-0.196157,-1.70469,-1.34832,0.0479851,-0.0124243,0.00324711,0.0539977,0.043029
2.65,32.9041,-22.2104,-19.9211,-1.41509,-33.6095,-21.536,-17.2041,-49.9762,14.8162,21.7427,27.994,-32.0466,0.0706011,51.97,-48.5287,4.94197,23.4481,-33.8466,-24.5348,-0.00783541,7.9295,-5.59465,0.0762167,2.42928,-1.31843,-0.118563,1.15933,-0.048307,-0.0212741,-0.192228,-1.69863,-1.96195,-0.0893871,-0.0331997,-0.00311225,0.0255911,0.0554711
2.69,-3.26487,-60.5944,70.199,10.2427,-43.707,3.95775,-23.155,70.3009,-17.0797,9.78582,-23.2516,92.4283,0.0716144,5.2579,164.168,-16.1381,-1.84051,-62.9593,163.665,0.0668501,13.7763,-6.034,3.61648,2.07053,-1.43957,-0.0855198,1.01029,-0.0391592,-0.0294049,-0.170825,-1.39644,-2.56461,-0.406569,-0.0560067,-0.0131841,-0.0398125,0.0684377
2.76,28.7195,9.56765,-18.1525,20.5383,-36.8976,22.33,-12.1603,-95.6006,15.6786,37.4956,5.0262,-29.6679,0.0291934,26.7638,-54.8134,16.3275,12.4299,22.4597,-56.4086,0.169261,15.9636,-2.45292,8.5799,1.60039,-0.465178,0.0274684,0.78982,-0.0116851,0.0216446,-0.115491,-0.868844,-2.45696,-0.581531,0.138248,-0.0221369,-0.0716378,0.0394574
2.83,13.7583,-19.1828,3.79037,19.3524,-64.3609,4.89681,-3.11377,-42.6867,6.0061,19.9353,-14.5366,18.6828,0.0211019,5.29276,11.7103,-6.38163,7.22664,-5.75712,19.6276,0.104262,12.6941,-2.49272,-0.605254,0.283785,0.302708,0.0437827,0.417092,-0.000933349,0.0562037,-0.0513364,-0.725209,-2.21725,-0.435209,0.279038,-0.0206914,-0.0407704,0.00680608
2.88,10.8828,-7.58563,4.37941,28.7773,-44.7451,-3.60013,-1.69012,-31.4316,4.11956,10.118,-27.6202,24.1847,0.0277387,4.21634,3.90643,-8.21787,0.493444,-2.62881,11.5716,0.0511741,11.0676,-4.8997,-3.04318,0.00288576,-0.450117,-0.00876433,0.276178,-0.00163427,0.0176856,-0.0351902,-0.249717,-2.04433,-0.398039,0.417054,-0.0258946,-0.0368048,-0.0211622
2.91,16.0093,1.35309,-3.61961,30.7128,-24.7587,-13.0589,2.52214,-44.1344,3.83566,9.53167,-30.4707,12.5946,0.0274585,8.08145,-11.3979,6.07204,-0.758432,3.55971,-9.42305,0.0380708,9.30151,-4.8971,-3.27989,-0.132746,-0.265401,0.0169139,0.256662,0.00126623,0.0272685,-0.0297857,0.203328,-1.31119,-0.188557,0.656294,-0.0210983,0.0056178,-0.0558945
2.94,18.0054,7.08261,-2.90581,21.2717,-1.04265,-14.5218,8.24733,-48.3539,2.52949,7.44288,-35.9799,9.24137,0.0236574,5.94794,-14.5834,11.0169,-4.28013,4.18882,-11.8151,0.0321543,9.60556,-3.75382,-0.672506,-0.260996,-0.107001,0.0578503,0.185793,0.00660306,0.0403176,-0.0114257,0.556592,-1.43009,-0.211516,0.894818,-0.0266352,0.00272159,-0.105104
2.98,2.79235,2.52118,4.21018,-6.99853,13.6902,-7.53887,13.8502,-40.6119,2.30592,-0.108795,-51.1431,19.2743,0.0197283,-9.77913,-2.31867,1.31707,-12.2508,0.632894,0.107921,0.0222295,8.51888,-1.6616,-2.88946,-0.443872,-0.191192,0.0244581,0.156014,-0.00116453,0.0402321,-0.00167141,1.35849,-1.08392,-0.0878088,1.29319,-0.0249603,0.0337946,-0.174327
3.01,-15.547,-1.73923,10.3684,-32.0502,1.65931,0.330259,14.8587,-37.7066,3.66897,-7.36938,-65.0039,26.6107,0.0171087,-24.9743,4.3582,-3.57283,-19.2225,-0.389731,2.698,0.00945625,7.01035,-1.03193,-3.93254,-0.512998,-0.223274,-0.00709111,0.0922318,-0.00724822,0.0352188,0.0181471,1.79171,-1.22917,-0.0830737,1.48368,-0.0285029,0.0308419,-0.21822
