time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
0.22,0.0387042,0.0684721,-0.0924587,-0.0911631,0.883145,2.56894,0.421082,-0.0988434,-0.0507566,-1.06492,0.0375993,-1.08948e-06,0,0.00857078,0.11471,-0.150924,-0.167981,0.0386783,-2.60116e-07,0,-0.200749,-0.0972086,0.0764118,0.103633,-0.173626,0.179868,0.399831,1.52773,6.75935e-07,6.71025e-07,0.204248,-0.109774,1.47541,-0.170568,0.520721,6.97412e-07,-2.87275e-08
0.23,0.0411601,0.0682029,-0.0971082,-0.0915295,0.882242,2.56831,0.441533,-0.095858,-0.0528833,-1.05094,0.0391747,-6.24262e-07,0,-0.00689176,0.117355,-0.152404,-0.172638,0.0390679,6.25479e-07,0,-0.202142,-0.0957201,0.0658404,0.0948622,-0.177028,0.178782,0.395199,1.52748,-2.50618e-07,-7.43165e-07,0.215814,-0.114444,1.47545,-0.17251,0.520467,5.98245e-07,-2.43199e-07
0.24,0.0366442,0.07063,-0.0909408,-0.0944551,0.881639,2.56861,0.459483,-0.0961461,-0.0617691,-1.00578,0.0451835,-5.67929e-07,0,-0.01684,0.118408,-0.157591,-0.160559,0.0423587,-2.03776e-07,0,-0.203544,-0.100979,0.0611248,0.0925369,-0.178694,0.175504,0.392037,1.52703,1.58506e-07,4.8331e-07,0.248705,-0.124162,1.4742,-0.175825,0.519503,3.98702e-07,4.21405e-07
0.25,0.0329719,0.0719974,-0.083247,-0.0934941,0.881056,2.56704,0.466633,-0.100655,-0.075172,-0.954894,0.0569217,-5.19376e-07,0,-0.0331151,0.123488,-0.157842,-0.14935,0.0486833,-2.23998e-07,0,-0.19661,-0.0980582,0.0597026,0.0731869,-0.175939,0.166681,0.379013,1.52514,-5.8305e-07,-4.12499e-07,0.269963,-0.121246,1.46798,-0.167368,0.518904,-7.69773e-07,1.95547e-07
0.26,0.0313722,0.0735014,-0.0816353,-0.0949029,0.880046,2.56705,0.481223,-0.10069,-0.0867907,-0.913341,0.0629085,-3.39127e-07,0,-0.0470541,0.126406,-0.159779,-0.14193,0.0528266,2.72865e-07,0,-0.197518,-0.100615,0.0543863,0.0670741,-0.179305,0.159715,0.37403,1.52367,-6.60967e-08,5.56958e-07,0.295007,-0.126914,1.46468,-0.166585,0.518428,2.07904e-07,-2.98489e-07
0.27,0.0295191,0.0763268,-0.0756036,-0.094886,0.878914,2.56637,0.489095,-0.104411,-0.0966907,-0.863691,0.0679463,-7.50502e-07,0,-0.0616975,0.130467,-0.160626,-0.135568,0.0577361,-7.03645e-08,0,-0.195245,-0.101981,0.0527928,0.051228,-0.1796,0.152733,0.365046,1.52247,2.94143e-07,-3.64714e-07,0.318848,-0.128229,1.46075,-0.163455,0.518109,1.60339e-08,-4.60713e-07
0.28,0.0280526,0.0783917,-0.0735746,-0.0955543,0.877809,2.56578,0.497162,-0.107181,-0.107355,-0.812729,0.07086,-9.53061e-07,0,-0.0755747,0.13472,-0.160349,-0.129914,0.0626863,1.34678e-07,0,-0.194726,-0.103056,0.0498789,0.0417659,-0.181563,0.144062,0.359464,1.52064,-3.68877e-07,3.42145e-07,0.341064,-0.130468,1.45662,-0.160108,0.517954,1.87477e-07,-8.12577e-09
0.29,0.0267832,0.0811467,-0.0702249,-0.0957132,0.876584,2.56529,0.501247,-0.110069,-0.117102,-0.75666,0.0710248,-8.25413e-07,0,-0.0896246,0.139207,-0.158808,-0.125531,0.0683257,-7.57426e-08,0,-0.193124,-0.104686,0.0479387,0.029213,-0.182022,0.134464,0.353223,1.51836,6.15264e-08,-8.71919e-07,0.363246,-0.131083,1.45191,-0.155788,0.518012,6.13175e-07,9.36395e-08
0.3,0.026236,0.083638,-0.067796,-0.0962294,0.875126,2.56503,0.505357,-0.111732,-0.126556,-0.701021,0.0689328,-6.71529e-07,0,-0.103388,0.142894,-0.155948,-0.123157,0.0738082,-3.11838e-07,0,-0.193186,-0.106479,0.0456036,0.0184261,-0.182801,0.125051,0.3479,1.5163,-2.94733e-07,3.58128e-07,0.385103,-0.133959,1.44695,-0.15278,0.518082,8.04375e-08,-3.24114e-07
0.31,0.0262485,0.0856953,-0.0632827,-0.0961514,0.873979,2.56394,0.501792,-0.115741,-0.137401,-0.637212,0.0642229,-5.44596e-07,0,-0.117606,0.147452,-0.151162,-0.121708,0.0812463,-1.68258e-07,0,-0.192948,-0.104861,0.0460265,0.00439568,-0.180805,0.113172,0.341524,1.51386,-2.88257e-07,-3.78614e-07,0.406003,-0.132617,1.43939,-0.146789,0.518267,-3.66964e-08,1.76672e-07
